headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
seien,seyn,v%inf,The Wife of Bath's Prologue 731,data/oxford_txts/WBPro_oxford.txt,"He wiped his heed, namore dorste° he seyn",BOTH,Infinitive must end in -en or -e,"He wiped his heed, namore dorste° he seyn",He wiped his heed namoore dorste he seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The General Prologue 317,data/oxford_txts/GP_oxford.txt,Of fees and robes hadde he many oon.,BOTH,"Weak pt sg must end in -ed, -d, or -t",Of fees and robes hadde he many oon.,Of fees and robes hadde he many oon,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The General Prologue 668,data/oxford_txts/GP_oxford.txt,A bokler hadde he maad him of a cake.,BOTH,"Weak pt sg must end in -ed, -d, or -t",A bokler hadde he maad him of a cake.,A bokeleer hadde he maad hym of a cake,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Prioress' Tale 500,data/oxford_txts/PrT_oxford.txt,"This is to seyn, to singen and to rede",BOTH,Infinitive must end in -en or -e,"This is to seyn, to singen and to rede",This is to seyn to syngen and to rede,Infinitive must end in -en or -e,Infinitive must end in -en or -e
connen,can,v%pr_pl,Troilus and Criseyde; Book V 1113,data/oxford_txts/TC5_oxford.txt,To loke if they can seen ought of Criseyde.,BOTH,Present plural must end in -en or -e,To loke if they can seen ought of Criseyde.,To loke if they kan sen aught of Criseyde,Present plural must end in -en or -e,Present plural must end in -en or -e
smerten,smerte,v%pr_3,The Knight's Tale 1394,data/oxford_txts/KnT_oxford.txt,"“Now trewely, how° sore that me smerte,”°",BOTH,Present 3rd sg must end in -th,"“Now trewely, how° sore that me smerte,”°",Now trewely hou soore that me smerte,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Wife of Bath's Tale 945,data/oxford_txts/WBT_oxford.txt,"¶And somme seyn, that greet delit han we",BOTH,Present plural must end in -en or -e,"¶And somme seyn, that greet delit han we",And somme seyn that greet delit han we,Present plural must end in -en or -e,Present plural must end in -en or -e
seien,sey,v%pr_pl,Troilus and Criseyde; Book II 277,data/oxford_txts/TC2_oxford.txt,"Sey ye me never er now? what sey ye, no?”",BOTH,Present plural must end in -en or -e,"Sey ye me never er now? what sey ye, no?”",Sey ye me nevere er now What sey ye no,Present plural must end in -en or -e,Present plural must end in -en or -e
helpen,help,v%pr_3,Book of the Duchess 550,data/oxford_txts/BD_oxford.txt,"I wolde, as wis° God help me soo",BOTH,Present 3rd sg must end in -th,"I wolde, as wis° God help me soo",I wolde as wys God helpe me soo,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%inf,The Knight's Tale 1417,data/oxford_txts/KnT_oxford.txt,¶And shortly of this matere for to seyn,BOTH,Infinitive must end in -en or -e,¶And shortly of this matere for to seyn,And shortly of this matere for to seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book II 757,data/oxford_txts/TC2_oxford.txt,“What shal I doon? to what fin live I thus?,BOTH,Infinitive must end in -en or -e,“What shal I doon? to what fin live I thus?,What shal I doon To what fyn lyve I thus,Infinitive must end in -en or -e,Infinitive must end in -en or -e
witen,woot,v%pr_pl,The Squire's Tale 519,data/oxford_txts/SqT_oxford.txt,"And under is the corps,° swich as ye woot",BOTH,Present plural must end in -en or -e,"And under is the corps,° swich as ye woot",And under is the corps swich as ye woot,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Miller's Tale 3837,data/oxford_txts/MilT_oxford.txt,And hadde hem hanged in the roof above;,BOTH,"Weak pt sg must end in -ed, -d, or -t",And hadde hem hanged in the roof above;,And hadde hem hanged in the roof above,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%pr_pl,The Squire's Tale 609,data/oxford_txts/SqT_oxford.txt,"Gladeth himself’; thus seyn men, as I gesse;",BOTH,Present plural must end in -en or -e,"Gladeth himself’; thus seyn men, as I gesse;",Gladeth hymself thus seyn men as I gesse,Present plural must end in -en or -e,Present plural must end in -en or -e
feinten,feinte,v%pr_3,The Canon's Yeoman's Tale 753,data/oxford_txts/CYT_oxford.txt,I blow the fir til that° min herte feinte.°,BOTH,Present 3rd sg must end in -th,I blow the fir til that° min herte feinte.°,I blowe the fir til that myn herte feynte,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,sayn,v%inf,The Manciple's Tale 353,data/oxford_txts/MancT_oxford.txt,"But he that hath misseid,° I dar wel sayn",BOTH,Infinitive must end in -en or -e,"But he that hath misseid,° I dar wel sayn",But he that hath mysseyd I dar wel sayn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,had,v%pt_pl,Book of the Duchess 172,data/oxford_txts/BD_oxford.txt,They had good leiser° for to route°,BOTH,Past plural must end in -en or -e,They had good leiser° for to route°,They had good leyser for to route,Past plural must end in -en or -e,Past plural must end in -en or -e
haven,han,v%inf,The Nun's Priest's Tale 3067,data/oxford_txts/NPT_oxford.txt,Two men that wolde han passed over see,BOTH,Infinitive must end in -en or -e,Two men that wolde han passed over see,Two men that wolde han passed over see,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book I 514,data/oxford_txts/TC1_oxford.txt,"Laughen in scorn, and seyn, ‘Lo, ther gooth he",BOTH,Infinitive must end in -en or -e,"Laughen in scorn, and seyn, ‘Lo, ther gooth he",Laughen in scorn and seyn Loo ther goth he,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,do,v%pr_3,Troilus and Criseyde; Book I 590,data/oxford_txts/TC1_oxford.txt,If it be so I do thee no comfort,BOTH,Present 3rd sg must end in -th,If it be so I do thee no comfort,If it be so I do the no comfort,Present 3rd sg must end in -th,Present 3rd sg must end in -th
ba,ba,v%inf,The Wife of Bath's Prologue 433,data/oxford_txts/WBPro_oxford.txt,"Com neer, my spouse, lat me ba° thy cheke!",BOTH,Infinitive must end in -en or -e,"Com neer, my spouse, lat me ba° thy cheke!",Com neer my spouse lat me ba thy cheke,Infinitive must end in -en or -e,Infinitive must end in -en or -e
galen,gale,v%pr_3,The Friar's Tale 1336,data/oxford_txts/FriT_oxford.txt,"Now telleth forth, thogh that the Somnour gale,°",BOTH,Present 3rd sg must end in -th,"Now telleth forth, thogh that the Somnour gale,°",Now telleth forth thogh that the Somonour gale,Present 3rd sg must end in -th,Present 3rd sg must end in -th
don,do,v%inf,The Nun's Priest's Tale 3247,data/oxford_txts/NPT_oxford.txt,"To do that same thing, or do it noght",BOTH,Infinitive must end in -en or -e,"To do that same thing, or do it noght",To do that same thyng or do it noght,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%inf,House of Fame 1667,data/oxford_txts/HF_oxford.txt,"And yet ye shul han better loos,°",BOTH,Infinitive must end in -en or -e,"And yet ye shul han better loos,°",And yet ye shul han better loos,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,seyn,v%inf,Book of the Duchess 596,data/oxford_txts/BD_oxford.txt,"May seyn, he hath ymet with sorwe;",BOTH,Infinitive must end in -en or -e,"May seyn, he hath ymet with sorwe;",May seyn he hath met with sorwe,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,seyn,v%inf,The Squire's Tale 653,data/oxford_txts/SqT_oxford.txt,Til it come eft° to purpos° for to seyn,BOTH,Infinitive must end in -en or -e,Til it come eft° to purpos° for to seyn,Til it come eft to purpos for to seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
witen,woot,v%pr_pl,Troilus and Criseyde; Book II 893,data/oxford_txts/TC2_oxford.txt,"Do wey, do wey, they woot no thing of this!",BOTH,Present plural must end in -en or -e,"Do wey, do wey, they woot no thing of this!",Do wey do wey they woot no thyng of this,Present plural must end in -en or -e,Present plural must end in -en or -e
helpen,helpe,v%pr_3,Troilus and Criseyde; Book II 364,data/oxford_txts/TC2_oxford.txt,"God helpe me so, I never other mente.",BOTH,Present 3rd sg must end in -th,"God helpe me so, I never other mente.",God help me so I nevere other mente,Present 3rd sg must end in -th,Present 3rd sg must end in -th
conqueren,conquered,v%pt_pl,The Monk's Tale 2313,data/oxford_txts/MkT_oxford.txt,That they conquered many regnes° grete,BOTH,Past plural must end in -en or -e,That they conquered many regnes° grete,That they conquered manye regnes grete,Past plural must end in -en or -e,Past plural must end in -en or -e
seien,seyn,v%inf,The Monk's Tale 2087,data/oxford_txts/MkT_oxford.txt,"This is to seyn, the princes everichoon,°",BOTH,Infinitive must end in -en or -e,"This is to seyn, the princes everichoon,°",This is to seyn the prynces everichoon,Infinitive must end in -en or -e,Infinitive must end in -en or -e
quenchen,quenche,v%pr_3,Troilus and Criseyde; Book III 1456,data/oxford_txts/TC3_oxford.txt,"Ther God thy light so quenche, for his grace?",BOTH,Present 3rd sg must end in -th,"Ther God thy light so quenche, for his grace?",Ther God thi light so quenche for his grace,Present 3rd sg must end in -th,Present 3rd sg must end in -th
cesen,cesse,v%pr_3,Troilus and Criseyde; Book V 1361,data/oxford_txts/TC5_oxford.txt,"It growe alwey, so that it never cesse;",BOTH,Present 3rd sg must end in -th,"It growe alwey, so that it never cesse;",It growe alwey so that it nevere cesse,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Book of the Duchess 390,data/oxford_txts/BD_oxford.txt,"That hadde yfolowed, and coud no goode.°",BOTH,"Weak pt sg must end in -ed, -d, or -t","That hadde yfolowed, and coud no goode.°",That hadde yfolowed and koude no good,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
sitten,sit,v%pr_3,The Wife of Bath's Prologue 709,data/oxford_txts/WBPro_oxford.txt,"Than sit he doun, and writ in his dotage",BOTH,Present 3rd sg must end in -th,"Than sit he doun, and writ in his dotage",Thanne sit he doun and writ in his dotage,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%inf,The Canon's Yeoman's Tale 851,data/oxford_txts/CYT_oxford.txt,"This is to seyn, they faillen bothe two.",BOTH,Infinitive must end in -en or -e,"This is to seyn, they faillen bothe two.",This is to seyn they faillen bothe two,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,seyn,v%inf,The Squire's Tale 175,data/oxford_txts/SqT_oxford.txt,"This is to seyn, the swerd and the mirour",BOTH,Infinitive must end in -en or -e,"This is to seyn, the swerd and the mirour",This is to seyn the swerd and the mirour,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book II 1240,data/oxford_txts/TC2_oxford.txt,“But ye han pleyed tiraunt neigh to longe,BOTH,Present plural must end in -en or -e,“But ye han pleyed tiraunt neigh to longe,But ye han played tirant neigh to longe,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 859,data/oxford_txts/BD_oxford.txt,¶And which eyen my lady hadde!,BOTH,"Weak pt sg must end in -ed, -d, or -t",¶And which eyen my lady hadde!,And whiche eyen my lady hadde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
giden,gide,v%pr_3,Troilus and Criseyde; Book IV 693,data/oxford_txts/TC4_oxford.txt,"That, whan she gooth, almighty God hir gide!”",BOTH,Present 3rd sg must end in -th,"That, whan she gooth, almighty God hir gide!”",That whan she goth almyghty God hire gide,Present 3rd sg must end in -th,Present 3rd sg must end in -th
bringen,broughte,v%pt_3,Troilus and Criseyde; Book V 780,data/oxford_txts/TC5_oxford.txt,"For never, sithen he hir thennes broughte",BOTH,"Weak pt sg must end in -ed, -d, or -t","For never, sithen he hir thennes broughte",For nevere sythen he hire thennes broughte,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Pardoner's Tale 711,data/oxford_txts/PardT_oxford.txt,¶Whan they han goon nat fully° half a mile,BOTH,Present plural must end in -en or -e,¶Whan they han goon nat fully° half a mile,Whan they han goon nat fully half a mile,Present plural must end in -en or -e,Present plural must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book II 315,data/oxford_txts/TC2_oxford.txt,"“So wol I doon, now herkneth, I shal telle:",BOTH,Infinitive must end in -en or -e,"“So wol I doon, now herkneth, I shal telle:",So wol I doon now herkeneth I shall telle,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,do,v%inf,Troilus and Criseyde; Book IV 849,data/oxford_txts/TC4_oxford.txt,"Quod Pandarus, “what thenkestow to do?",BOTH,Infinitive must end in -en or -e,"Quod Pandarus, “what thenkestow to do?",Quod Pandarus what thynkestow to do,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,sey,v%pr_3,The Wife of Bath's Prologue 119,data/oxford_txts/WBPro_oxford.txt,"Glose° whoso wole,° and sey bothe up and doun",BOTH,Present 3rd sg must end in -th,"Glose° whoso wole,° and sey bothe up and doun",Glose whoso wole and seye bothe up and doun,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%inf,The Wife of Bath's Tale 1006,data/oxford_txts/WBT_oxford.txt,"“I nam but deed,° but if° that I can seyn",BOTH,Infinitive must end in -en or -e,"“I nam but deed,° but if° that I can seyn",I nam but deed but if that I kan seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,have,v%pr_3,Troilus and Criseyde; Book II 242,data/oxford_txts/TC2_oxford.txt,"So muche as yow, and have so litel quit;",BOTH,Present 3rd sg must end in -th,"So muche as yow, and have so litel quit;",So muche as yow and have so litel quyt,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Book of the Duchess 951,data/oxford_txts/BD_oxford.txt,She hadde not hir name wronge.,BOTH,"Weak pt sg must end in -ed, -d, or -t",She hadde not hir name wronge.,She hadde not hir name wrong,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,Troilus and Criseyde; Book IV 550,data/oxford_txts/TC4_oxford.txt,"As it stant now, ne doon so gret unright.",BOTH,Infinitive must end in -en or -e,"As it stant now, ne doon so gret unright.",As it stant now ne don so gret unright,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,have,v%pr_3,The Merchant's Tale 2337,data/oxford_txts/MerT_oxford.txt,"That she may dyen, but° she of it have.”",BOTH,Present 3rd sg must end in -th,"That she may dyen, but° she of it have.”",That she may dyen but she of it have,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%inf,Troilus and Criseyde; Book II 1740,data/oxford_txts/TC2_oxford.txt,"That wol ye bothe seyn, whan ye ben oon.",BOTH,Infinitive must end in -en or -e,"That wol ye bothe seyn, whan ye ben oon.",That wol ye bothe seyn whan ye ben oon,Infinitive must end in -en or -e,Infinitive must end in -en or -e
slen,slain,v%ppl,The Knight's Tale 2552,data/oxford_txts/KnT_oxford.txt,"And noght slain, but be broght unto the stake",BOTH,Strong participle must end in -en or -e,"And noght slain, but be broght unto the stake",And noght slayn but be broght unto the stake,Strong participle must end in -en or -e,Strong participle must end in -en or -e
