headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
ben,is,v%pr_3,The Monk's Tale 2240,data/oxford_txts/MkT_oxford.txt,How that in lordshipe is no sikernesse;°,BOTH,Present 3rd sg must end in -eth,How that in lordshipe is no sikernesse;°,How that in lordshipe is no sikernesse,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book I 1087,data/oxford_txts/TC1_oxford.txt,That fareth lik a man that hurt is sore,BOTH,Present 3rd sg must end in -eth,That fareth lik a man that hurt is sore,That fareth lik a man that hurt is soore,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
wenden,wente,v%pt_3,The Franklin's Tale 1510,data/oxford_txts/FranT_oxford.txt,And asked of hir whiderward° she wente?,BOTH,"Weak pt sg must end in -ed, -d, or -t",And asked of hir whiderward° she wente?,And asked of hire whiderward she wente,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Nun's Priest's Tale 3436,data/oxford_txts/NPT_oxford.txt,"Lo, swich it is for to be recchelees,°",BOTH,Present 3rd sg must end in -eth,"Lo, swich it is for to be recchelees,°",Lo swich it is for to be recchelees,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Merchant's Tale 2296,data/oxford_txts/MerT_oxford.txt,How mighte he do a thing that more forbode° is?,BOTH,Present 3rd sg must end in -eth,How mighte he do a thing that more forbode° is?,How myghte he do a thyng that moore forbode is,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
willen,wol,v%pr_pl,The Knight's Tale 2254,data/oxford_txts/KnT_oxford.txt,"And if ye wol nat so, my lady swete",BOTH,Present plural must end in -en or -e,"And if ye wol nat so, my lady swete",And if ye wol nat so my lady sweete,Present plural must end in -en or -e,Present plural must end in -en or -e
mouen,may,v%pr_3,The Physician's Tale 23,data/oxford_txts/PhyT_oxford.txt,"Under the mone, that may wane° and waxe,°",BOTH,Present 3rd sg must end in -eth,"Under the mone, that may wane° and waxe,°",Under the moone that may wane and waxe,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Knight's Tale 2641,data/oxford_txts/KnT_oxford.txt,And by the force of twenty is he take,BOTH,Present 3rd sg must end in -eth,And by the force of twenty is he take,And by the force of twenty is he take,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Wife of Bath's Prologue 355,data/oxford_txts/WBPro_oxford.txt,"This is to seye, if I be gay, sir shrewe",BOTH,Present 3rd sg must end in -eth,"This is to seye, if I be gay, sir shrewe",This is to seye if I be gay sire shrewe,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,doon,v%inf,Troilus and Criseyde; Book II 757,data/oxford_txts/TC2_oxford.txt,“What shal I doon? to what fin live I thus?,BOTH,Infinitive must end in -en or -e,“What shal I doon? to what fin live I thus?,What shal I doon To what fyn lyve I thus,Infinitive must end in -en or -e,Infinitive must end in -en or -e
mouen,may,v%pr_pl,House of Fame 1948,data/oxford_txts/HF_oxford.txt,And on the roof men may yit seen,BOTH,Present plural must end in -en or -e,And on the roof men may yit seen,And on the roof men may yet seen,Present plural must end in -en or -e,Present plural must end in -en or -e
meten,met,v%pr_3,Parliament of Fowls 105,data/oxford_txts/PF_oxford.txt,The lover met he hath his lady wonne.,BOTH,Present 3rd sg must end in -eth,The lover met he hath his lady wonne.,The lovere met he hath his lady wonne,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,leste,v%pr_3,The General Prologue 828,data/oxford_txts/GP_oxford.txt,"And seide; “Lordinges, herkneth, if yow leste.",BOTH,Present 3rd sg must end in -eth,"And seide; “Lordinges, herkneth, if yow leste.",And seyde Lordynges herkneth if yow leste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,leste,v%pr_3,The Clerk's Tale 105,data/oxford_txts/ClT_oxford.txt,"And ye, my lord, to doon right as yow leste.°",BOTH,Present 3rd sg must end in -eth,"And ye, my lord, to doon right as yow leste.°",And ye my lord to doon right as yow leste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,Troilus and Criseyde; Book II 1689,data/oxford_txts/TC2_oxford.txt,"That she may take hir leve, er that she go?”",BOTH,Present 3rd sg must end in -eth,"That she may take hir leve, er that she go?”",That she may take hire leve er that she go,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Canon's Yeoman's Tale 875,data/oxford_txts/CYT_oxford.txt,"That futur temps° hath maad men to dissever,°",BOTH,Present 3rd sg must end in -eth,"That futur temps° hath maad men to dissever,°",That futur temps hath maad men to dissevere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,that,v%pr_3,The Knight's Tale 933,data/oxford_txts/KnT_oxford.txt,"That starf° at Thebes, cursed be that day!",BOTH,Present 3rd sg must end in -eth,"That starf° at Thebes, cursed be that day!",That starf at Thebes cursed be that day,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,do,v%inf,The Wife of Bath's Tale 936,data/oxford_txts/WBT_oxford.txt,"For to be free, and do right as us lest,°",BOTH,Infinitive must end in -en or -e,"For to be free, and do right as us lest,°",For to be free and do right as us lest,Infinitive must end in -en or -e,Infinitive must end in -en or -e
shulen,shal,v%pr_3,The Franklin's Tale 1418,data/oxford_txts/FranT_oxford.txt,"Ther shal no wight defoulen, if I may.’",BOTH,Present 3rd sg must end in -eth,"Ther shal no wight defoulen, if I may.’",Ther shal no wight defoulen if I may,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Franklin's Tale 879,data/oxford_txts/FranT_oxford.txt,Which mankinde is so fair part of thy werk,BOTH,Present 3rd sg must end in -eth,Which mankinde is so fair part of thy werk,Which mankynde is so fair part of thy werk,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
wenden,wente,v%pt_3,Troilus and Criseyde; Book I 272,data/oxford_txts/TC1_oxford.txt,"His eye perced, and so depe it wente",BOTH,"Weak pt sg must end in -ed, -d, or -t","His eye perced, and so depe it wente",His eye percede and so depe it wente,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Clerk's Tale 1013,data/oxford_txts/ClT_oxford.txt,But with glad chere to the yate° is went,BOTH,Present 3rd sg must end in -eth,But with glad chere to the yate° is went,But with glad cheere to the yate is went,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_pl,Troilus and Criseyde; Book II 1720,data/oxford_txts/TC2_oxford.txt,"Hem alle three, and, whan ye may goodly",BOTH,Present plural must end in -en or -e,"Hem alle three, and, whan ye may goodly",Hem alle thre and whan ye may goodly,Present plural must end in -en or -e,Present plural must end in -en or -e
gon,go,v%inf,The Franklin's Tale 1347,data/oxford_txts/FranT_oxford.txt,"For verray° fere unnethe° may she go,°",BOTH,Infinitive must end in -en or -e,"For verray° fere unnethe° may she go,°",For verray feere unnethe may she go,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%inf,The Clerk's Tale 142,data/oxford_txts/ClT_oxford.txt,Made the markis herte han pitee.,BOTH,Infinitive must end in -en or -e,Made the markis herte han pitee.,Made the markys herte han pitee,Infinitive must end in -en or -e,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Squire's Tale 183,data/oxford_txts/SqT_oxford.txt,Ther° may no man out of the place it drive°,BOTH,Present 3rd sg must end in -eth,Ther° may no man out of the place it drive°,Ther may no man out of the place it dryve,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,The Summoner's Tale 1807,data/oxford_txts/SumT_oxford.txt,"Thanked be God, that yow yaf° soule and lif",BOTH,Present 3rd sg must end in -eth,"Thanked be God, that yow yaf° soule and lif",Thanked be God that yow yaf soule and lyf,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%inf,The Merchant's Tale 1992,data/oxford_txts/MerT_oxford.txt,Wel rather than han graunted him hir grace;°,BOTH,Infinitive must end in -en or -e,Wel rather than han graunted him hir grace;°,Wel rather than han graunted hym hire grace,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,be,v%pr_3,The Second Nun's Tale 165,data/oxford_txts/SNT_oxford.txt,And if that it a verray° angel be,BOTH,Present 3rd sg must end in -eth,And if that it a verray° angel be,And if that it a verray angel bee,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Reeve's Tale 4111,data/oxford_txts/RvT_oxford.txt,"Our corn is stoln, men wil us foles calle",BOTH,Present 3rd sg must end in -eth,"Our corn is stoln, men wil us foles calle",Oure corn is stoln men wil us fooles calle,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 645,data/oxford_txts/TC5_oxford.txt,"This song when he thus songen hadde, soone",BOTH,"Weak pt sg must end in -ed, -d, or -t","This song when he thus songen hadde, soone",This song whan he thus songen hadde soone,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
tiden,tides,v%pr_3,The Reeve's Tale 4175,data/oxford_txts/RvT_oxford.txt,This lange night ther tides° me na reste;,BOTH,Present 3rd sg must end in -eth,This lange night ther tides° me na reste;,This lange nyght ther tydes me na reste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
helpen,help,v%pr_3,Troilus and Criseyde; Book II 182,data/oxford_txts/TC2_oxford.txt,"God help me so, I knowe not swiche tweie.”",BOTH,Present 3rd sg must end in -eth,"God help me so, I knowe not swiche tweie.”",God help me so I knowe nat swiche tweye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book IV 1457,data/oxford_txts/TC4_oxford.txt,“It is ful hard to halten unespied,BOTH,Present 3rd sg must end in -eth,“It is ful hard to halten unespied,It is ful hard to halten unespied,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
sechen,soghte,v%pt_3,The Pardoner's Tale 488,data/oxford_txts/PardT_oxford.txt,Herodes (whoso° wel the stories soghte),BOTH,"Weak pt sg must end in -ed, -d, or -t",Herodes (whoso° wel the stories soghte),Herodes whoso wel the stories soghte,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
answeren,answerde,v%pt_3,Troilus and Criseyde; Book III 1527,data/oxford_txts/TC3_oxford.txt,To which no word for sorwe she answerde,BOTH,"Weak pt sg must end in -ed, -d, or -t",To which no word for sorwe she answerde,To which no word for sorwe she answerde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,House of Fame 1180,data/oxford_txts/HF_oxford.txt,My wit ne may me not suffise.,BOTH,Present 3rd sg must end in -eth,My wit ne may me not suffise.,My wit ne may me not suffise,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
willen,wol,v%pr_pl,The Miller's Tale 3782,data/oxford_txts/MilT_oxford.txt,"Ey, Cristes foo!° what wol ye do therwith?”",BOTH,Present plural must end in -en or -e,"Ey, Cristes foo!° what wol ye do therwith?”",Ey Cristes foo What wol ye do therwith,Present plural must end in -en or -e,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Knight's Tale 2038,data/oxford_txts/KnT_oxford.txt,Who shal be slain or elles deed for love.,BOTH,Present 3rd sg must end in -eth,Who shal be slain or elles deed for love.,Who shal be slayn or elles deed for love,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shall,v%pr_3,The Clerk's Tale 1182,data/oxford_txts/ClT_oxford.txt,"Grisildes, for in certein he shall faille!",BOTH,Present 3rd sg must end in -eth,"Grisildes, for in certein he shall faille!",Grisildis for in certein he shal faille,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
gon,goth,v%pr_3,Troilus and Criseyde; Book IV 946,data/oxford_txts/TC4_oxford.txt,"Goth Pandarus, and Troilus he soughte",BOTH,Present 3rd sg must end in -eth,"Goth Pandarus, and Troilus he soughte",Goth Pandarus and Troilus he soughte,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shal,v%pr_3,The Knight's Tale 1466,data/oxford_txts/KnT_oxford.txt,"(As, whan a thing is shapen, it shal be)",BOTH,Present 3rd sg must end in -eth,"(As, whan a thing is shapen, it shal be)",As whan a thyng is shapen it shal be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
willen,wol,v%pr_pl,The Merchant's Tale 2264,data/oxford_txts/MerT_oxford.txt,"¶“Ye shal,” quod Proserpine, “wol ye so?°",BOTH,Present plural must end in -en or -e,"¶“Ye shal,” quod Proserpine, “wol ye so?°",Ye shal quod Proserpyne wol ye so,Present plural must end in -en or -e,Present plural must end in -en or -e
gon,go,v%pr_pl,Troilus and Criseyde; Book IV 1525,data/oxford_txts/TC4_oxford.txt,"And go we anoon, for, as in min entente",BOTH,Present plural must end in -en or -e,"And go we anoon, for, as in min entente",And go we anon for as in myn entente,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book I 237,data/oxford_txts/TC1_oxford.txt,That Love is he that alle thing may binde,BOTH,Present 3rd sg must end in -eth,That Love is he that alle thing may binde,That Love is he that alle thing may bynde,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Knight's Tale 1242,data/oxford_txts/KnT_oxford.txt,"That by som cas, sin fortune is chaungeable",BOTH,Present 3rd sg must end in -eth,"That by som cas, sin fortune is chaungeable",That by som cas syn Fortune is chaungeable,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,House of Fame 1400,data/oxford_txts/HF_oxford.txt,That cleped° is Caliopee,BOTH,Present 3rd sg must end in -eth,That cleped° is Caliopee,That cleped ys Caliope,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shal,v%pr_3,The Franklin's Tale 1164,data/oxford_txts/FranT_oxford.txt,Or elles he shal shame hir atte leste.”,BOTH,Present 3rd sg must end in -eth,Or elles he shal shame hir atte leste.”,Or elles he shal shame hire atte leeste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
witen,wot,v%pr_3,Parliament of Fowls 595,data/oxford_txts/PF_oxford.txt,"“There been mo sterres,° God wot, than a paire!”",BOTH,Present 3rd sg must end in -eth,"“There been mo sterres,° God wot, than a paire!”",There been mo sterres God wot than a payre,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Clerk's Tale 725,data/oxford_txts/ClT_oxford.txt,Hath mordred bothe his children prively.,BOTH,Present 3rd sg must end in -eth,Hath mordred bothe his children prively.,Hath mordred bothe his children prively,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shul,v%pr_pl,The Physician's Tale 152,data/oxford_txts/PhyT_oxford.txt,As ye shul here it after openly,BOTH,Present plural must end in -en or -e,As ye shul here it after openly,As ye shul heere it after openly,Present plural must end in -en or -e,Present plural must end in -en or -e
heren,herde,v%pt_3,The Knight's Tale 902,data/oxford_txts/KnT_oxford.txt,That herde swich another weimentinge;°,BOTH,"Weak pt sg must end in -ed, -d, or -t",That herde swich another weimentinge;°,That herde swich another waymentynge,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
souken,souked,v%ppl,The Clerk's Tale 450,data/oxford_txts/ClT_oxford.txt,"Whan that this child had souked° but a throwe,°",BOTH,Strong participle must end in -en or -e,"Whan that this child had souked° but a throwe,°",Whan that this child had souked but a throwe,Strong participle must end in -en or -e,Strong participle must end in -en or -e
