OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Allas, the shorte throte, the tendre mouth","¶Allas! the shorte throte, the tendre mouth,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 517,,10,10,Allas the shorte throte the tendre mouth,Allas the shorte throte the tendre mouth,uS u Su Su S ux S,uS u Su Su S ux S,alas@interj the@def_art short@adj throte@n the@def_art tender@adj mouth@n,alas@interj the@def_art short@adj throte@n the@def_art tender@adj mouth@n,
Maketh that est and west and north and south,"Maketh that, est and west and north and south",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 518,,10,10,Maketh that est and west and north and south,Maketh that est and west and north and south,uS u S u S u S u S,uS u S u S u S u S,maken@v1%pr_3 that@conj est@n#adv and@conj west@adv and@conj north@adv and@conj south@adv,maken@v1%pr_3 that@conj est@n#adv and@conj west@adv and@conj north@adv and@conj south@adv,
"In erthe, in eir, in water, men to swynke","In erthe, in eir, in water men toswinke°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 519,DIFF,10,10,In erthe in eir in water men to swynke,In erthe in eir in water men toswinke,u Su S u S uS u S x,u Su S u S ux S uSx,in@prep erthe@n1 in@prep air@n1 in@prep water@n man@n%pl to@part swinken@v%inf,in@prep erthe@n1 in@prep air@n1 in@prep water@n man@n%pl toswinken@v%inf,green
To gete a glotoun deyntee mete and drynke!,To gete a glotoun deintee° mete° and drinke!,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 520,,10,10,To gete a glotoun deyntee mete and drynke,To gete a glotoun deintee mete and drinke,u Su S uS uS ux S x,u Sx u Su Su Sx u Sx,to@part geten@v1%inf a@indef_art glotoun@n deinte@adj mete@n1 and@conj drinke@n,to@part geten@v1%inf a@indef_art glotoun@n deinte@adj mete@n1 and@conj drinke@n,
"Of this matiere, O Paul, wel kanstow trete:","Of this matere, O Paul, wel canstow° trete,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 521,,0,10,Of this matiere O Paul wel kanstow trete,Of this matere O Paul wel canstow trete,       ,u S uSx u S u Su Sx,of@prep this@gram_adj matere@n o@interj poule@n#propn wel@adv connen@v%pr_2_pron treten@v%inf,of@prep this@gram_adj matere@n o@interj poule@n#propn wel@adv connen@v%pr_2_pron treten@v%inf,
"Mete unto wombe, and wombe eek unto mete","“Mete unto wombe, and wombe° eek unto mete",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 522,,10,10,Mete unto wombe and wombe eek unto mete,Mete unto wombe and wombe eek unto mete,ux Su Sx u Sx u Su Sx,ux Su Sx u Sx u Su Sx,mete@n1 unto@prep wombe@n and@conj wombe@n ek@adv unto@prep mete@n1,mete@n1 unto@prep wombe@n and@conj wombe@n ek@adv unto@prep mete@n1,
"Shal God destroyen bothe,"""" as Paulus seith.","Shal God destroyen bothe,” as Paulus seith.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 523,,10,10,Shal God destroyen bothe as Paulus seith,Shal God destroyen bothe as Paulus seith,u S uSu Sx u Su S,u S uSu Sx u Su S,shulen@v1%pr_3 god@n1#propn destroien@v%inf bothe@num_n as@conj poule@n#propn seien@v1%pr_3,shulen@v1%pr_3 god@n1#propn destroien@v%inf bothe@num_n as@conj poule@n#propn seien@v1%pr_3,
"Allas, a foul thyng is it, by my feith","Allas! a foul thing is it, by my feith",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 524,,0,0,Allas a foul thyng is it by my feith,Allas a foul thing is it by my feith,        ,        ,alas@interj a@indef_art foul@adj thing@n ben@v%pr_3 hit@pron bi@prep min@pron%gen feith@n,alas@interj a@indef_art foul@adj thing@n ben@v%pr_3 hit@pron bi@prep min@pron%gen feith@n,
"To seye this word, and fouler is the dede","To seye this word, and fouler is the dede",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 525,,10,10,To seye this word and fouler is the dede,To seye this word and fouler is the dede,u Su S u S uS u S xx,u Su S u S uS u S xx,to@part seien@v1%inf this@gram_adj word@n and@conj foul@adj%comp ben@v%pr_3 the@def_art dede@n,to@part seien@v1%inf this@gram_adj word@n and@conj foul@adj%comp ben@v%pr_3 the@def_art dede@n,
Whan man so drynketh of the white and rede,"Whan man so drinketh of the white° and rede,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 526,,9,10,Whan man so drynketh of the white and rede,Whan man so drinketh of the white and rede,S u S u S u Su S xx,u S u Su S u Su S xx,whan@adv&conj man@n so@adv drinken@v%pr_3 of@prep the@def_art whit@adj#n and@conj red@n2,whan@adv&conj man@n so@adv drinken@v%pr_3 of@prep the@def_art whit@adj#n and@conj red@n2,
That of his throte he maketh his pryvee,"That of his throte he maketh his privee,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 527,,10,10,That of his throte he maketh his pryvee,That of his throte he maketh his privee,u S u Su S uS u S,u S u Su S ux S uS,that@conj of@prep his@pron1%gen throte@n he@pron1%nom maken@v1%pr_3 his@pron1%gen prive@n,that@conj of@prep his@pron1%gen throte@n he@pron1%nom maken@v1%pr_3 his@pron1%gen prive@n,
Thurgh thilke cursed superfluitee.,Thurgh thilke cursed superfluitee.°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 528,,0,0,Thurgh thilke cursed superfluitee,Thurgh thilke cursed superfluitee,   ,   ,thurgh@prep thilke@gram_adj cursed@ppl#adj superfluite@n,thurgh@prep thilke@gram_adj cursed@ppl#adj superfluite@n,
The apostel wepyng seith ful pitously,"The apostel weping seith ful pitously,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 529,,9,10,The apostel wepyng seith ful pitously,The apostel weping seith ful pitously,S uSu S u S uS,u SuS uS u S uS,the@def_art apostle@n wepen@v%prp_abs seien@v1%pr_3 ful@adv pitousli@adv,the@def_art apostle@n wepen@v%prp_abs seien@v1%pr_3 ful@adv pitousli@adv,
Ther walken manye of whiche yow toold have I --,“Ther walken many of which yow told have I,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 530,,10,10,Ther walken manye of whiche yow toold have I,Ther walken many of which yow told have I,u Su Su S ux x S ux S,u Su S u S u S ux S,ther@adv walken@v1%pr_pl mani@n of@prep which@pron you@pron%pl_obj tellen@v%ppl haven@v%pr_1 ich@pron%nom --@dash,ther@adv walken@v1%pr_pl mani@n of@prep which@pron you@pron%pl_obj tellen@v%ppl haven@v%pr_1 ich@pron%nom --@dash,
"I seye it now wepyng, with pitous voys --",I seye it now weping with pitous vois,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 531,,10,10,I seye it now wepyng with pitous voys,I seye it now weping with pitous vois,u Su S u S u Su S,u Sx u S uS u Su S,ich@pron%nom seien@v1%pr_1 hit@pron nou@adv wepen@v%prp_abs with@prep pitous@adj voice@n --@dash,ich@pron%nom seien@v1%pr_1 hit@pron nou@adv wepen@v%prp_abs with@prep pitous@adj voice@n --@dash,
They been enemys of Cristes croys,Ther been enemis of Cristes crois,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 532,DIFF,0,9,They been enemys of Cristes croys,Ther been enemis of Cristes crois,     ,S u SuS u Su S,thei@pron%pl_nom ben@v%pr_pl enemi@n%pl of@prep crist@n#propn%gen crois@n,ther@adv ben@v%pr_pl enemi@n%pl of@prep crist@n#propn%gen crois@n,green
Of whiche the ende is deeth; wombe is hir god!,"Of which the ende is deeth, wombe is her° God.”",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 533,,10,10,Of whiche the ende is deeth wombe is hir god,Of which the ende is deeth wombe is her God,u Sx u Sx u S ux S u S,u S u Sx u S ux S u S,of@prep which@pron the@def_art ende@n1 ben@v%pr_3 deth@n wombe@n ben@v%pr_3 here@pron%pl_gen god@n1,of@prep which@pron the@def_art ende@n1 ben@v%pr_3 deth@n wombe@n ben@v%pr_3 here@pron%pl_gen god@n1,
O wombe! O bely! O stynkyng cod,"¶O wombe! O bely! O stinking cod,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 534,,0,0,O wombe O bely O stynkyng cod,O wombe O bely O stinking cod,      ,      ,o@interj wombe@n o@interj beli@n o@interj stinken@v#adj%prp cod@n1,o@interj wombe@n o@interj beli@n o@interj stinken@v#adj%prp cod@n1,
Fulfilled of dong and of corrupcioun!,Fulfild° of donge and of corrupcioun!°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 535,,10,10,Fulfilled of dong and of corrupcioun,Fulfild of donge and of corrupcioun,uSx u S u S uSuS,uS u Sx u S uSuS,ful-fillen@v%ppl_abs of@prep dong@n1 and@conj of@prep corrupcioun@n,ful-fillen@v%ppl_abs of@prep dong@n1 and@conj of@prep corrupcioun@n,
At either ende of thee foul is the soun.,At either ende of thee foul is the soun.°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 536,,10,10,At either ende of thee foul is the soun,At either ende of thee foul is the soun,u Su Sx u S u S u S,u Su Sx u S u S u S,at@prep either@pron_adj ende@n1 of@prep the@pron2%obj foul@adj ben@v%pr_3 the@def_art soun@n,at@prep either@pron_adj ende@n1 of@prep the@pron2%obj foul@adj ben@v%pr_3 the@def_art soun@n,
How greet labour and cost is thee to fynde!,How greet labour and cost is thee to finde!°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 537,,10,10,How greet labour and cost is thee to fynde,How greet labour and cost is thee to finde,u S uS u S u S u S,u S uS u S u S u Sx,hou@adv&conj gret@adj labour@n and@conj cost@n2 ben@v%pr_3 the@pron2%obj to@part finden@v%inf,hou@adv&conj gret@adj labour@n and@conj cost@n2 ben@v%pr_3 the@pron2%obj to@part finden@v%inf,
"Thise cookes, how they stampe, and streyne, and grynde","Thise cokes,° how they stampe,° and streine, and grinde",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 538,,10,10,Thise cookes how they stampe and streyne and grynde,Thise cokes how they stampe and streine and grinde,ux Su S u Su S ux S x,ux Su S u Sx u Sx u Sx,these@gram_adj%pl cok@n6%pl hou@adv&conj thei@pron%pl_nom stampen@v%pr_pl and@conj streinen@v1%pr_pl and@conj grinden@v1%pr_pl,these@gram_adj%pl cok@n6%pl hou@adv&conj thei@pron%pl_nom stampen@v%pr_pl and@conj streinen@v1%pr_pl and@conj grinden@v1%pr_pl,
And turnen substaunce into accident,"And turnen substaunce° into accident,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 539,,10,10,And turnen substaunce into accident,And turnen substaunce into accident,u Su Sux Su SuS,u Su Sux Su SuS,and@conj turnen@v%pr_pl substaunce@n in-to@prep accident@n,and@conj turnen@v%pr_pl substaunce@n in-to@prep accident@n,
To fulfille al thy likerous talent!,To fulfille al thy likerous° talent!°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 540,,9,9,To fulfille al thy likerous talent,To fulfille al thy likerous talent,S uSu S  uxS uS,S uSu S  uxS uS,to@part ful-fillen@v%inf al@gram_adj thin@pron%gen likerous@adj talent@n,to@part ful-fillen@v%inf al@gram_adj thin@pron%gen likerous@adj talent@n,
Out of the harde bones knokke they,Out of the harde bones knokke° they,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 541,,10,10,Out of the harde bones knokke they,Out of the harde bones knokke they,u S u Su Su Su S,u S u Su Su Su S,oute@adv#prep of@prep the@def_art hard@adj bon@n1%pl knokken@v%pr_pl thei@pron%pl_nom,oute@adv#prep of@prep the@def_art hard@adj bon@n1%pl knokken@v%pr_pl thei@pron%pl_nom,
"The mary, for they caste noght awey","The mary,° for they caste noght° awey",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 542,,9,9,The mary for they caste noght awey,The mary for they caste noght awey,S u S u Su S uS,S u S u Su S uS,the@def_art marwe@n1 for@conj thei@pron%pl_nom casten@v%pr_pl nought@pron awei@adv,the@def_art marwe@n1 for@conj thei@pron%pl_nom casten@v%pr_pl nought@pron awei@adv,
That may go thurgh the golet softe and swoote.,That may go thurgh the golet° softe and swote;°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 543,,10,10,That may go thurgh the golet softe and swoote,That may go thurgh the golet softe and swote,u S u S u Su Sx u Sx,u S u S u Su Sx u Sx,that@pron mouen@v3%pr_3 gon@v%inf thurgh@prep the@def_art golet@n softe@adv and@conj sote@adv,that@pron mouen@v3%pr_3 gon@v%inf thurgh@prep the@def_art golet@n softe@adv and@conj sote@adv,
"Of spicerie of leef, and bark, and roote","Of spicerie,° of leef, and bark, and rote°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 544,,10,10,Of spicerie of leef and bark and roote,Of spicerie of leef and bark and rote,u SuS u S u S u Sx,u SuS u S u S u Sx,of@prep spicerie@n of@prep lef@n1 and@conj bark@n and@conj rote@n4,of@prep spicerie@n of@prep lef@n1 and@conj bark@n and@conj rote@n4,
Shal been his sauce ymaked by delit,"Shal been his sauce ymaked by delit,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 545,,0,0,Shal been his sauce ymaked by delit,Shal been his sauce ymaked by delit,      ,      ,shulen@v1%pr_3 ben@v%inf his@pron1%gen sauce@n imaken@v%ppl bi@prep delite@n1,shulen@v1%pr_3 ben@v%inf his@pron1%gen sauce@n imaken@v%ppl bi@prep delite@n1,
To make hym yet a newer appetit.,To make him yet a newer appetit.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 546,,10,10,To make hym yet a newer appetit,To make him yet a newer appetit,u Su  S u Su SuS,u Su S u S ux SuS,to@part maken@v1%inf him@pron%obj yet@adv a@indef_art neue@adj%comp appetit@n,to@part maken@v1%inf him@pron%obj yet@adv a@indef_art neue@adj%comp appetit@n,
"But, certes, he that haunteth swiche delices","But certes, he that haunteth° swich delices°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 547,DIFF,10,10,But certes he that haunteth swiche delices,But certes he that haunteth swich delices,u Su S u Su Sx uSx,u Su S u Su S uSx,but@conj certes@adv he@pron1%nom that@pron haunten@v1%pr_3 swich@gram_adj delice@n%pl,but@conj certes@adv he@pron1%nom that@pron haunten@v1%pr_3 swich@gram_adj delice@n%pl,green
"Is deed, whil that he lyveth in tho vices.",Is deed whil that he liveth in tho vices.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 548,,10,10,Is deed whil that he lyveth in tho vices,Is deed whil that he liveth in tho vices,u S u S u S u S uS,u S u S u Su S u Sx,ben@v%pr_3 ded@adj whil@conj that@part he@pron1%nom liven@v1%pr_3 in@prep tho@gram_adj%pl vice@n%pl,ben@v%pr_3 ded@adj whil@conj that@part he@pron1%nom liven@v1%pr_3 in@prep tho@gram_adj%pl vice@n%pl,
"A lecherous thyng is wyn, and dronkenesse","A lecherous thing is win, and dronkenesse",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 549,,9,10,A lecherous thyng is wyn and dronkenesse,A lecherous thing is win and dronkenesse,S uSu  S  u SuSx,u SuS u S u S uxSx,a@indef_art lecherous@adj thing@n ben@v%pr_3 win@n and@conj dronkenesse@n,a@indef_art lecherous@adj thing@n ben@v%pr_3 win@n and@conj dronkenesse@n,
Is ful of stryvyng and of wrecchednesse.,Is ful of striving° and of wrecchednesse.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 550,,0,10,Is ful of stryvyng and of wrecchednesse,Is ful of striving and of wrecchednesse,      ,u S u Su S u SuSx,ben@v%pr_3 ful@adj of@prep strivinge@ger and@conj of@prep wrecchednesse@n,ben@v%pr_3 ful@adj of@prep strivinge@ger and@conj of@prep wrecchednesse@n,
"O dronke man, disfigured is thy face","O Dronke man, disfigured is thy face",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 551,,10,10,O dronke man disfigured is thy face,O Dronke man disfigured is thy face,u Su S uSuS u  Sx,u Su S uSuS u  Sx,o@interj dronken@ppl#adj man@n disfiguren@v%ppl ben@v%pr_3 thin@pron%gen face@n,o@interj dronken@ppl#adj man@n disfiguren@v%ppl ben@v%pr_3 thin@pron%gen face@n,
"Sour is thy breeth, foul artow to embrace","Sour is thy breeth, foul artow° to embrace",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 552,,9,9,Sour is thy breeth foul artow to embrace,Sour is thy breeth foul artow to embrace,S u  S u Su S uSx,S u  S u Su S uSx,sour@adj ben@v%pr_3 thin@pron%gen breth@n1 foul@adj ben@v%pr_2_pron to@part embracen@v%inf,sour@adj ben@v%pr_3 thin@pron%gen breth@n1 foul@adj ben@v%pr_2_pron to@part embracen@v%inf,
And thurgh thy dronke nose semeth the soun,And thurgh thy dronke nose semeth the soun,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 553,,9,9,And thurgh thy dronke nose semeth the soun,And thurgh thy dronke nose semeth the soun,S u  Su Su Sx u S,S u  Su Su Sx u S,and@conj thurgh@prep thin@pron%gen dronken@ppl#adj nose@n1 semen@v2%pr_3 the@def_art soun@n,and@conj thurgh@prep thin@pron%gen dronken@ppl#adj nose@n1 semen@v2%pr_3 the@def_art soun@n,
"As though thou seydest ay """"Sampsoun, Sampsoun!","As though thou seidest ay° “Sampsoun, Sampsoun”;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 554,,10,10,As though thou seydest ay Sampsoun Sampsoun,As though thou seidest ay Sampsoun Sampsoun,u S u Su S uS uS,u S u Su S uS uS,as@conj though@conj thou@pron%nom seien@v1%pt_2 ai@adv sampsoun@n#propn sampsoun@n#propn,as@conj though@conj thou@pron%nom seien@v1%pt_2 ai@adv sampsoun@n#propn sampsoun@n#propn,
"And yet, God woot, Sampsoun drank nevere no wyn.","And yet, God wot,° Sampsoun drank never no win.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 555,,10,10,And yet God woot Sampsoun drank nevere no wyn,And yet God wot Sampsoun drank never no win,u S u S uS u Sux S ,u S u S uS u S u S,and@conj yet@adv god@n1#propn witen@v1%pr_3 sampsoun@n#propn drinken@v%pt_3 never@adv no@gram_adj win@n,and@conj yet@adv god@n1#propn witen@v1%pr_3 sampsoun@n#propn drinken@v%pt_3 never@adv no@gram_adj win@n,
Thou fallest as it were a styked swyn;,"Thou fallest, as it were° a stiked swin;°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 556,,0,10,Thou fallest as it were a styked swyn,Thou fallest as it were a stiked swin,       ,u Su S u Su S ux S,thou@pron%nom fallen@v%pr_2 as@conj hit@pron ben@v%pt_3 a@indef_art stiken@v#adj%ppl swine@n,thou@pron%nom fallen@v%pr_2 as@conj hit@pron ben@v%pt_3 a@indef_art stiken@v#adj%ppl swine@n,
"Thy tonge is lost, and al thyn honeste cure","Thy tonge is lost, and al thin honest° cure;°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 557,,9,9,Thy tonge is lost and al thyn honeste cure,Thy tonge is lost and al thin honest cure, Su S u S u  Sux Sx, Su S u S u S ux Sx,thin@pron%gen tonge@n2 ben@v%pr_3 losen@v2%ppl and@conj al@gram_adj thin@pron%gen honeste@adj cure@n1,thin@pron%gen tonge@n2 ben@v%pr_3 losen@v2%ppl and@conj al@gram_adj thin@pron%gen honeste@adj cure@n1,
