OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Doghter,"""" quod he, """"Virginia, by thy name","¶“Doghter,” quod he, “Virginia, by thy name",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 213,,9,9,Doghter quod he Virginia by thy name,Doghter quod he Virginia by thy name,Su S u SuSu   Sx,Su S u SuSu   Sx,doughter@n quethen@v%pt_3 he@pron1%nom virginia@n#propn bi@prep thin@pron%gen name@n,doughter@n quethen@v%pt_3 he@pron1%nom virginia@n#propn bi@prep thin@pron%gen name@n,
"Ther been two weyes, outher deeth or shame","Ther been two weyes, outher° deeth or shame",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 214,,10,10,Ther been two weyes outher deeth or shame,Ther been two weyes outher deeth or shame,u S u Su Su S u Sx,u S u Su Su S u Sx,ther@adv ben@v%pr_pl two@num_adj wei@n%pl outher@conj deth@n or@conj shame@n,ther@adv ben@v%pr_pl two@num_adj wei@n%pl outher@conj deth@n or@conj shame@n,
"That thou most suffre; allas, that I was bore!",That thou most suffre; allas! that I was bore!,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 215,,10,10,That thou most suffre allas that I was bore,That thou most suffre allas that I was bore,u S u Sx uS u S u Sx,u S u Sx uS u S u Sx,that@pron thou@pron%nom moten@v2%pr_2 sufferen@v%inf alas@interj that@conj ich@pron%nom ben@v%pt_1 beren@v1%ppl,that@pron thou@pron%nom moten@v2%pr_2 sufferen@v%inf alas@interj that@conj ich@pron%nom ben@v%pt_1 beren@v1%ppl,
For nevere thou deservedest wherfore,For never thou deservedest wherfore°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 216,,10,10,For nevere thou deservedest wherfore,For never thou deservedest wherfore,u Sux S uSuS uSx,u Su S uSuS uSx,for@conj never@adv thou@pron%nom deserven@v%pt_2 wher-for@adv,for@conj never@adv thou@pron%nom deserven@v%pt_2 wher-for@adv,
To dyen with a swerd or with a knyf.,To dyen with a swerd or with a knif.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 217,,0,9,To dyen with a swerd or with a knyf,To dyen with a swerd or with a knif,        ,S u S u S u S u S,to@part dien@v%inf with@prep a@indef_art sword@n or@conj with@prep a@indef_art knif@n,to@part dien@v%inf with@prep a@indef_art sword@n or@conj with@prep a@indef_art knif@n,
"O deere doghter, endere of my lyf","O dere doghter, ender of my lif",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 218,,0,0,O deere doghter endere of my lyf,O dere doghter ender of my lif,      ,      ,o@interj dere@adj1 doughter@n ender@n of@prep min@pron%gen lif@n,o@interj dere@adj1 doughter@n ender@n of@prep min@pron%gen lif@n,
Which I have fostred up with swich plesaunce,Which° I have fostred up° with swich plesaunce,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 219,,10,10,Which I have fostred up with swich plesaunce,Which I have fostred up with swich plesaunce,u S ux Su S u S uSx,u S ux Su S u S uSx,which@pron ich@pron%nom haven@v%pr_1 fostren@v%ppl up@adv with@prep swich@gram_adj plesaunce@n1,which@pron ich@pron%nom haven@v%pr_1 fostren@v%ppl up@adv with@prep swich@gram_adj plesaunce@n1,
That thou were nevere out of my remembraunce!,That thou were never out of my remembraunce!°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 220,,10,10,That thou were nevere out of my remembraunce,That thou were never out of my remembraunce,u S ux Sux S u  SuSx,u S ux Su S u  SuSx,that@conj thou@pron%nom ben@v%pt_2 never@adv oute@adv#prep of@prep min@pron%gen remembraunce@n,that@conj thou@pron%nom ben@v%pt_2 never@adv oute@adv#prep of@prep min@pron%gen remembraunce@n,
"O doghter, which that art my laste wo","O doghter, which that° art my laste wo",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 221,,9,9,O doghter which that art my laste wo,O doghter which that art my laste wo,S uS u S u  Su S,S uS u S u  Su S,o@interj doughter@n which@pron that@pron ben@v%pr_2 min@pron%gen laste@adj%sup wo@n,o@interj doughter@n which@pron that@pron ben@v%pr_2 min@pron%gen laste@adj%sup wo@n,
And in my lyf my laste joye also,And in my lif my laste joye also,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 222,,0,0,And in my lyf my laste joye also,And in my lif my laste joye also,       ,       ,and@conj in@prep min@pron%gen lif@n min@pron%gen laste@adj%sup joie@n also@adv,and@conj in@prep min@pron%gen lif@n min@pron%gen laste@adj%sup joie@n also@adv,
"O gemme of chastitee, in pacience","O gemme of chastitee, in pacience",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 223,,10,10,O gemme of chastitee in pacience,O gemme of chastitee in pacience,u Sx u SuS u SuSx,u Sx u SuS u SuSx,o@interj gemme@n of@prep chastite@n in@prep pacience@n,o@interj gemme@n of@prep chastite@n in@prep pacience@n,
"Take thou thy deeth, for this is my sentence.","Take° thou thy deeth, for this is my sentence.°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 224,,9,9,Take thou thy deeth for this is my sentence,Take thou thy deeth for this is my sentence,Su S  u S u S  uSx,Su S  u S u S  uSx,taken@v%imp thou@pron%nom thin@pron%gen deth@n for@conj this@pron ben@v%pr_3 min@pron%gen sentence@n,taken@v%imp thou@pron%nom thin@pron%gen deth@n for@conj this@pron ben@v%pr_3 min@pron%gen sentence@n,
"For love, and nat for hate, thou most be deed;","For love and nat for hate, thou most be deed;",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 225,,10,10,For love and nat for hate thou most be deed,For love and nat for hate thou most be deed,u Sx u S u Sx u S u S,u Sx u S u Sx u S u S,for@prep love@n1 and@conj not@adv for@prep hate@n thou@pron%nom moten@v2%pr_2 ben@v%inf ded@adj,for@prep love@n1 and@conj not@adv for@prep hate@n thou@pron%nom moten@v2%pr_2 ben@v%inf ded@adj,
My pitous hand moot smyten of thyn heed.,My pitous hand mot° smiten of thin heed.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 226,,0,9,My pitous hand moot smyten of thyn heed,My pitous hand mot smiten of thin heed,       , Su S u Su S u S,min@pron%gen pitous@adj honde@n moten@v2%pr_3 smiten@v%inf of@adv thin@pron%gen hed@n1,min@pron%gen pitous@adj honde@n moten@v2%pr_3 smiten@v%inf of@adv thin@pron%gen hed@n1,
"Allas, that evere Apius the say!",Allas! that ever Apius thee say!°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 227,,10,10,Allas that evere Apius the say,Allas that ever Apius thee say,uS u Sux SuS u S,uS u Su SuS u S,alas@interj that@conj ever@adv apius@n#propn the@pron2%obj sen@v1%pt_3,alas@interj that@conj ever@adv apius@n#propn the@pron2%obj sen@v1%pt_3,
"Thus hath he falsly jugged the to-day"""" --",Thus hath he falsly juged thee today”—,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 228,,9,9,Thus hath he falsly jugged the today,Thus hath he falsly juged thee today,S u S u Su S uS,S u S u Su S uS,thus@adv haven@v%pr_3 he@pron1%nom falsli@adv jugen@v%ppl the@pron2%obj to-dai@adv --@dash,thus@adv haven@v%pr_3 he@pron1%nom falsli@adv jugen@v%ppl the@pron2%obj to-dai@adv --@dash,
"And tolde hire al the cas, as ye bifore","And tolde hir al the cas,° as ye bifore",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 229,,10,10,And tolde hire al the cas as ye bifore,And tolde hir al the cas as ye bifore,u Su Sx u S u S x uSx,u Su S u S u S x uSx,and@conj tellen@v%pt_3 hire@pron2%fem_obj al@gram_adj the@def_art cas@n as@conj ye@pron%pl_nom biforen@adv,and@conj tellen@v%pt_3 hire@pron2%fem_obj al@gram_adj the@def_art cas@n as@conj ye@pron%pl_nom biforen@adv,
Han herd; nat nedeth for to telle it moore.,Han herd; nat nedeth° for to telle it more.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 230,,10,10,Han herd nat nedeth for to telle it moore,Han herd nat nedeth for to telle it more,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,haven@v%pr_pl heren@v%ppl not@adv neden@v2%pr_3 for@prep#adv to@part tellen@v%inf hit@pron more@adv%comp,haven@v%pr_pl heren@v%ppl not@adv neden@v2%pr_3 for@prep#adv to@part tellen@v%inf hit@pron more@adv%comp,
"O mercy, deere fader!"""" quod this mayde","¶“O mercy, dere fader,” quod this maide",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 231,,9,9,O mercy deere fader quod this mayde,O mercy dere fader quod this maide,S u Su Su S u Sx,S u Su Su S u Sx,o@interj merci@n1 dere@adj1 fader@n quethen@v%pt_3 this@gram_adj maide@n,o@interj merci@n1 dere@adj1 fader@n quethen@v%pt_3 this@gram_adj maide@n,
And with that word she bothe hir armes layde,And with that word she both hir armes laide,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 232,,10,10,And with that word she bothe hir armes layde,And with that word she both hir armes laide,u S u S u Su S ux Sx,u S u S u S u Su Sx,and@conj with@prep that@art&gram_adj word@n she@pron%nom bothe@num_adj hire@pron1%fem_gen arm@n%pl leien@v1%pt_3,and@conj with@prep that@art&gram_adj word@n she@pron%nom bothe@num_adj hire@pron1%fem_gen arm@n%pl leien@v1%pt_3,
"Aboute his nekke, as she was wont to do.","About his nekke, as she was wont to do:",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 233,,10,10,Aboute his nekke as she was wont to do,About his nekke as she was wont to do,uSu S ux S x u S u S,uS u Su S x u S u S,abouten@prep his@pron1%gen nekke@n as@conj she@pron%nom ben@v%pt_3 wonen@v1%ppl to@part don@v1%inf,abouten@prep his@pron1%gen nekke@n as@conj she@pron%nom ben@v%pt_3 wonen@v1%ppl to@part don@v1%inf,
The teeris bruste out of hir eyen two,The teres broste° out of hir eyen two,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 234,,10,10,The teeris bruste out of hir eyen two,The teres broste out of hir eyen two,u Su Su S u S ux S,u Su Su S u S ux S,the@def_art tere@n%pl bresten@v%pt_pl oute@adv#prep of@prep hire@pron1%fem_gen eie@n1%pl two@num_adj,the@def_art tere@n%pl bresten@v%pt_pl oute@adv#prep of@prep hire@pron1%fem_gen eie@n1%pl two@num_adj,
"And seyde, """"Goode fader, shal I dye?","And seide, “Gode fader, shal I die?",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 235,,10,10,And seyde Goode fader shal I dye,And seide Gode fader shal I die,u Su Su Su S u S,u Su Su Su S u S,and@conj seien@v1%pt_3 god@adj fader@n shulen@v1%pr_1 ich@pron%nom dien@v%inf,and@conj seien@v1%pt_3 god@adj fader@n shulen@v1%pr_1 ich@pron%nom dien@v%inf,
"Is ther no grace, is ther no remedye?",Is ther no grace?° Is ther no remedie?”,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 236,,10,10,Is ther no grace is ther no remedye,Is ther no grace Is ther no remedie,u S u Su S u S uSx,u S u Su S u S uxS,ben@v%pr_3 ther@adv no@gram_adj grace@n ben@v%pr_3 ther@adv no@gram_adj remedie@n,ben@v%pr_3 ther@adv no@gram_adj grace@n ben@v%pr_3 ther@adv no@gram_adj remedie@n,
"No, certes, deere doghter myn,"""" quod he.","“No, certes, dere doghter min,” quod he.",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 237,,0,10,No certes deere doghter myn quod he,No certes dere doghter min quod he,      ,u Su Su Su S u S,no@interj certes@adv dere@adj1 doughter@n min@pron%gen quethen@v%pt_3 he@pron1%nom,no@interj certes@adv dere@adj1 doughter@n min@pron%gen quethen@v%pt_3 he@pron1%nom,
"Thanne yif me leyser, fader myn,"""" quod she","“Thanne yif me leiser,° fader min,” quod she",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 238,,9,10,Thanne yif me leyser fader myn quod she,Thanne yif me leiser fader min quod she,Su S u Su Su  S x,ux S u Su Su S u S,thanne@adv yeven@v%imp me@pron2%obj leiser@n fader@n min@pron%gen quethen@v%pt_3 she@pron%nom,thanne@adv yeven@v%imp me@pron2%obj leiser@n fader@n min@pron%gen quethen@v%pt_3 she@pron%nom,
My deeth for to compleyne a litel space;,“My deeth for to compleine° a litel space;°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 239,,9,9,My deeth for to compleyne a litel space,My deeth for to compleine a litel space, S u S uSx u Su Sx, S u S uSx u Su Sx,min@pron%gen deth@n for@prep#adv to@part compleinen@v%inf a@indef_art litel@adj space@n,min@pron%gen deth@n for@prep#adv to@part compleinen@v%inf a@indef_art litel@adj space@n,
"For, pardee, Jepte yaf his doghter grace","For pardee,° Jepte yaf his doghter grace",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 240,,10,10,For pardee Jepte yaf his doghter grace,For pardee Jepte yaf his doghter grace,u Su Su S u Su Sx,u Su Su S u Su Sx,for@conj parde@interj jepte@n#propn yeven@v%pt_3 his@pron1%gen doughter@n grace@n,for@conj parde@interj jepte@n#propn yeven@v%pt_3 his@pron1%gen doughter@n grace@n,
"For to compleyne, er he hir slow, allas!","For to compleine, er° he hir slow,° allas!",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 241,,10,10,For to compleyne er he hir slow allas,For to compleine er he hir slow allas,u S uSx u S u S uS,u S uSx u S u S uS,for@prep#adv to@part compleinen@v%inf er@conj1 he@pron1%nom hire@pron2%fem_obj slen@v%pt_3 alas@interj,for@prep#adv to@part compleinen@v%inf er@conj1 he@pron1%nom hire@pron2%fem_obj slen@v%pt_3 alas@interj,
"And, God it woot, no thyng was hir trespas","And God it woot,° no thing was hir trespas,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 242,,9,10,And God it woot no thyng was hir trespas,And God it woot no thing was hir trespas,S u S u S  u S uS,u S u S u S u S uS,and@conj god@n1#propn hit@pron witen@v1%pr_3 no@gram_adj thing@n ben@v%pt_3 hire@pron1%fem_gen trespas@n,and@conj god@n1#propn hit@pron witen@v1%pr_3 no@gram_adj thing@n ben@v%pt_3 hire@pron1%fem_gen trespas@n,
But for she ran hir fader first to see,But for° she ran hir fader first to see,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 243,,10,10,But for she ran hir fader first to see,But for she ran hir fader first to see,u S u S u Su S u S,u S u S u Su S u S,but@conj for@conj she@pron%nom rennen@v1%pt_3 hire@pron1%fem_gen fader@n first@adv to@part sen@v1%inf,but@conj for@conj she@pron%nom rennen@v1%pt_3 hire@pron1%fem_gen fader@n first@adv to@part sen@v1%inf,
To welcome hym with greet solempnitee.,To welcome him with greet solempnitee.”°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 244,,9,10,To welcome hym with greet solempnitee,To welcome him with greet solempnitee,S uSx  u S uSuS,u Sux S u S uSuS,to@part welcom@adj him@pron%obj with@prep gret@adj solempnite@n,to@part welcom@adj him@pron%obj with@prep gret@adj solempnite@n,
And with that word she fil aswowne anon,¶And with that word she fil aswowne° anon,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 245,,10,10,And with that word she fil aswowne anon,And with that word she fil aswowne anon,u S u S u S uSx uS,u S u S u S uSx uS,and@conj with@prep that@art&gram_adj word@n she@pron%nom fallen@v%pt_3 aswouen@adj&adv an-on@adv,and@conj with@prep that@art&gram_adj word@n she@pron%nom fallen@v%pt_3 aswouen@adj&adv an-on@adv,
"And after, whan hir swownyng is agon","And after, whan hir swowning is agon,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 246,,9,10,And after whan hir swownyng is agon,And after whan hir swowning is agon,S uS u S u S uS,u Su S u Su S uS,and@conj after@adv whan@adv&conj hire@pron1%fem_gen swouninge@ger ben@v%pr_3 agon@v%ppl,and@conj after@adv whan@adv&conj hire@pron1%fem_gen swouninge@ger ben@v%pr_3 agon@v%ppl,
"She riseth up, and to hir fader sayde","She riseth up, and to hir fader saide",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 247,,10,10,She riseth up and to hir fader sayde,She riseth up and to hir fader saide,u Su S u S u Su Sx,u Su S u S u Su Sx,she@pron%nom risen@v%pr_3 up@adv and@conj to@prep hire@pron1%fem_gen fader@n seien@v1%pt_3,she@pron%nom risen@v%pr_3 up@adv and@conj to@prep hire@pron1%fem_gen fader@n seien@v1%pt_3,
Blissed be God that I shal dye a mayde!,"“Blessed be God, that I shal die a maide.",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 248,,10,10,Blissed be God that I shal dye a mayde,Blessed be God that I shal die a maide,uS u S u S u S u Sx,uS u S u S u S u Sx,blessen@v%ppl ben@v%pr_3 god@n1#propn that@conj ich@pron%nom shulen@v1%pr_1 dien@v%inf a@indef_art maide@n,blessen@v%ppl ben@v%pr_3 god@n1#propn that@conj ich@pron%nom shulen@v1%pr_1 dien@v%inf a@indef_art maide@n,
"Yif me my deeth, er that I have a shame;","Yif° me my deeth, er that I have a shame;",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 249,,9,9,Yif me my deeth er that I have a shame,Yif me my deeth er that I have a shame,S u  S u S u Sx u Sx,S u  S u S u Sx u Sx,yeven@v%imp me@pron2%obj min@pron%gen deth@n er@conj1 that@part ich@pron%nom haven@v%pr_1 a@indef_art shame@n,yeven@v%imp me@pron2%obj min@pron%gen deth@n er@conj1 that@part ich@pron%nom haven@v%pr_1 a@indef_art shame@n,
"Dooth with youre child youre wyl, a Goddes name!","Doth with your child your wil, a° Goddes name!”",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 250,,9,10,Dooth with youre child youre wyl a Goddes name,Doth with your child your wil a Goddes name,S u Su S ux  S ux Sx,u S u S u S u Su Sx,don@v1%imp with@prep your@pron%pl_gen child@n your@pron%pl_gen wille@n o@prep2 god@n1#propn%gen name@n,don@v1%imp with@prep your@pron%pl_gen child@n your@pron%pl_gen wille@n o@prep2 god@n1#propn%gen name@n,
And with that word she preyed hym ful ofte,And with that word she preyed° him ful ofte,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 251,,9,10,And with that word she preyed hym ful ofte,And with that word she preyed him ful ofte,S u S u S uS  u Sx,u S u S u Su S u Sx,and@conj with@prep that@art&gram_adj word@n she@pron%nom preien@v1%pt_3 him@pron%obj ful@adv ofte@adv,and@conj with@prep that@art&gram_adj word@n she@pron%nom preien@v1%pt_3 him@pron%obj ful@adv ofte@adv,
That with his swerd he wolde smyte softe;,"That with his swerd he wolde smite softe,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 252,,0,10,That with his swerd he wolde smyte softe,That with his swerd he wolde smite softe,       ,u S u S u Su Su Sx,that@conj with@prep his@pron1%gen sword@n he@pron1%nom willen@v%pt_3 smiten@v%inf softe@adv,that@conj with@prep his@pron1%gen sword@n he@pron1%nom willen@v%pt_3 smiten@v%inf softe@adv,
And with that word aswowne doun she fil.,And with that word aswowne doun she fil.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 253,,10,10,And with that word aswowne doun she fil,And with that word aswowne doun she fil,u S u S uSu S u S,u S u S uSu S u S,and@conj with@prep that@art&gram_adj word@n aswouen@adj&adv doun@adv she@pron%nom fallen@v%pt_3,and@conj with@prep that@art&gram_adj word@n aswouen@adj&adv doun@adv she@pron%nom fallen@v%pt_3,
"Hir fader, with ful sorweful herte and wil","¶Hir fader, with ful sorweful herte and wil",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 254,,10,10,Hir fader with ful sorweful herte and wil,Hir fader with ful sorweful herte and wil,u Sx u S uSu Sx u S,u Sx u S uSu Sx u S,hire@pron1%fem_gen fader@n with@prep ful@adv sorweful@adj herte@n and@conj wille@n,hire@pron1%fem_gen fader@n with@prep ful@adv sorweful@adj herte@n and@conj wille@n,
"Hir heed of smoot, and by the top it hente","Hir heed of smoot,° and by the top° it hente,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 255,,9,9,Hir heed of smoot and by the top it hente,Hir heed of smoot and by the top it hente,S u S u S  u S u Sx,S u S u S  u S u Sx,hire@pron1%fem_gen hed@n1 of@adv smiten@v%pt_3 and@conj bi@prep the@def_art top@n1 hit@pron henten@v%pt_3,hire@pron1%fem_gen hed@n1 of@adv smiten@v%pt_3 and@conj bi@prep the@def_art top@n1 hit@pron henten@v%pt_3,
And to the juge he gan it to presente,"And to the juge he gan it to presente,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 256,,10,10,And to the juge he gan it to presente,And to the juge he gan it to presente,u S u Su S u S u xSx,u S u Su S u S u xSx,and@conj to@prep the@def_art juge@n1 he@pron1%nom ginnen@v%pt_3 hit@pron to@part presenten@v%inf,and@conj to@prep the@def_art juge@n1 he@pron1%nom ginnen@v%pt_3 hit@pron to@part presenten@v%inf,
As he sat yet in doom in consistorie.,As he sat yet in doom° in consistorie.°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 257,,10,10,As he sat yet in doom in consistorie,As he sat yet in doom in consistorie,u S u x S u S uSuS,u S u x S u S uSuS,as@conj he@pron1%nom sitten@v%pt_3 yet@adv in@prep dom@n in@prep consistorie@n,as@conj he@pron1%nom sitten@v%pt_3 yet@adv in@prep dom@n in@prep consistorie@n,
"And whan the juge it saugh, as seith the storie","¶And whan the juge it saugh, as seith the storie",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 258,,0,0,And whan the juge it saugh as seith the storie,And whan the juge it saugh as seith the storie,         ,         ,and@conj whan@adv&conj the@def_art juge@n1 hit@pron sen@v1%pt_3 as@conj seien@v1%pr_3 the@def_art storie@n1,and@conj whan@adv&conj the@def_art juge@n1 hit@pron sen@v1%pt_3 as@conj seien@v1%pr_3 the@def_art storie@n1,
He bad to take hym and anhange hym faste;,He bad° to take him and anhange° him faste.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 259,,10,10,He bad to take hym and anhange hym faste,He bad to take him and anhange him faste,u S u Su  S uSu  Sx,u S u Sx u S uSx u Sx,he@pron1%nom bidden@v%pt_3 to@part taken@v%inf him@pron%obj and@conj anhongen@v%inf him@pron%obj faste@adv,he@pron1%nom bidden@v%pt_3 to@part taken@v%inf him@pron%obj and@conj anhongen@v%inf him@pron%obj faste@adv,
But right anon a thousand peple in thraste,But right anon° a thousand peple in thraste,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 260,,10,10,But right anon a thousand peple in thraste,But right anon a thousand peple in thraste,u S uS u Su Sx u Sx,u S uS u Su Sx u Sx,but@conj righte@adv an-on@adv a@indef_art thousand@num_adj peple@n in@prep thresten@v%pt_pl,but@conj righte@adv an-on@adv a@indef_art thousand@num_adj peple@n in@prep thresten@v%pt_pl,
"To save the knyght, for routhe and for pitee","To save the knight, for routhe° and for pitee",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 261,,10,10,To save the knyght for routhe and for pitee,To save the knight for routhe and for pitee,u Su S  u Sx u S uS,u Sx u S u Sx u S uS,to@part saven@v%inf the@def_art knight@n for@prep reuthe@n and@conj for@prep pite@n,to@part saven@v%inf the@def_art knight@n for@prep reuthe@n and@conj for@prep pite@n,
For knowen was the false iniquitee.,For knowen was the false iniquitee.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 262,,10,10,For knowen was the false iniquitee,For knowen was the false iniquitee,u Su S u Sx uSuS,u Su S u Sx uSuS,for@conj knouen@v%ppl ben@v%pt_3 the@def_art fals@adj iniquite@n,for@conj knouen@v%ppl ben@v%pt_3 the@def_art fals@adj iniquite@n,
The peple anon had suspect in this thyng,The peple anon° hath suspect° of this thing,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 263,DIFF,10,10,The peple anon had suspect in this thyng,The peple anon hath suspect of this thing,u Su Su S uS u S ,u Sx uS u Su S u S,the@def_art peple@n an-on@adv haven@v%pt_3 suspect@n in@prep this@gram_adj thing@n,the@def_art peple@n an-on@adv haven@v%pr_3 suspect@n of@prep this@gram_adj thing@n,green
By manere of the cherles chalangyng,"By manere of the cherles chalanging,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 264,,0,10,By manere of the cherles chalangyng,By manere of the cherles chalanging,     , uSu S u Su SuS,bi@prep manere@n of@prep the@def_art cherl@n%gen chalenginge@ger,bi@prep manere@n of@prep the@def_art cherl@n%gen chalenginge@ger,
