OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"And compaignable, and bar hyrself so faire","And compaignable, and bar° hirself so faire,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2872,,10,10,And compaignable and bar hyrself so faire,And compaignable and bar hirself so faire,u SuSx u S uS u Sx,u SuSx u S uS u Sx,and@conj compaignable@adj and@conj beren@v1%pt_3 hire-self@pron so@adv faire@adv,and@conj compaignable@adj and@conj beren@v1%pt_3 hire-self@pron so@adv faire@adv,
Syn thilke day that she was seven nyght oold,Sin thilke° day that she was seven night old,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2873,,10,10,Syn thilke day that she was seven nyght oold,Sin thilke day that she was seven night old,u Sx u S u S uS u S,u Sx u S u S uS u S,sin@prep thilke@gram_adj dai@n that@pron she@pron%nom ben@v%pt_3 seven@num_adj night@n olde@adj,sin@prep thilke@gram_adj dai@n that@pron she@pron%nom ben@v%pt_3 seven@num_adj night@n olde@adj,
That trewely she hath the herte in hoold,That trewely she hath the herte in hold°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2874,,10,10,That trewely she hath the herte in hoold,That trewely she hath the herte in hold,u SuS u S u Sx u S,u SuS u S u Sx u S,that@conj treuli@adv she@pron%nom haven@v%pr_3 the@def_art herte@n in@prep hold@n2,that@conj treuli@adv she@pron%nom haven@v%pr_3 the@def_art herte@n in@prep hold@n2,
"Of Chauntecleer, loken in every lith;",Of Chauntecleer loken° in every lith;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2875,,10,10,Of Chauntecleer loken in every lith,Of Chauntecleer loken in every lith,u SuS uS u Sxu S,u SuS uS u Sxu S,of@prep chaunte-cler@n#propn loken@v1%ppl_abs in@prep everi@pron_gram_adj lith@n1,of@prep chaunte-cler@n#propn loken@v1%ppl_abs in@prep everi@pron_gram_adj lith@n1,
He loved hire so that wel was hym therwith.,"He loved hir so, that wel was him therwith.°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2876,,10,10,He loved hire so that wel was hym therwith,He loved hir so that wel was him therwith,u Sx ux S u S u S uS,u Sx u S u S u S uS,he@pron1%nom loven@v1%pt_3 hire@pron2%fem_obj so@adv that@conj wel@adj ben@v%pt_3 him@pron%obj ther-with@adv,he@pron1%nom loven@v1%pt_3 hire@pron2%fem_obj so@adv that@conj wel@adj ben@v%pt_3 him@pron%obj ther-with@adv,
But swich a joye was it to here hem synge,But such a joy was it to here hem singe,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2877,,10,10,But swich a joye was it to here hem synge,But such a joy was it to here hem singe,u S u Su S u S xx u Sx,u S u S u S u Sx u Sx,but@conj swich@gram_adj a@indef_art joie@n ben@v%pt_3 hit@pron to@part heren@v%inf hem@pron%pl_obj singen@v%inf,but@conj swich@gram_adj a@indef_art joie@n ben@v%pt_3 hit@pron to@part heren@v%inf hem@pron%pl_obj singen@v%inf,
Whan that the brighte sonne gan to sprynge,"Whan that the brighte sonne gan to springe,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2878,,10,10,Whan that the brighte sonne gan to sprynge,Whan that the brighte sonne gan to springe,u S u Su Su S u Sx,u S u Su Su S u Sx,whan@adv&conj that@part the@def_art bright@adj sonne@n ginnen@v%pt_3 to@part springen@v%inf,whan@adv&conj that@part the@def_art bright@adj sonne@n ginnen@v%pt_3 to@part springen@v%inf,
"In sweete accord, """"My lief is faren in londe!"""" --","In swete accord,° “My lief° is faren° in londe.”°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2879,,10,10,In sweete accord My lief is faren in londe,In swete accord My lief is faren in londe,u Sx uS u S u Sx u Sx,u Sx uS u S u Sx u Sx,in@prep swete@adj accord@n min@pron%gen lef@n2 ben@v%pr_3 faren@v%ppl in@prep lond@n --@dash,in@prep swete@adj accord@n min@pron%gen lef@n2 ben@v%pr_3 faren@v%ppl in@prep lond@n --@dash,
"For thilke tyme, as I have understonde","For thilke° time, as I have understonde",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2880,,10,10,For thilke tyme as I have understonde,For thilke time as I have understonde,u Sx ux S u Su SuSx,u Sx ux S u Su SuSx,for@conj thilke@gram_adj time@n as@conj ich@pron%nom haven@v%pr_1 understonden@v%ppl,for@conj thilke@gram_adj time@n as@conj ich@pron%nom haven@v%pr_1 understonden@v%ppl,
Beestes and briddes koude speke and synge.,Bestes and briddes° coude speke and singe.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2881,,10,10,Beestes and briddes koude speke and synge,Bestes and briddes coude speke and singe,uS u Su Su Sx u Sx,uS u Su Su Sx u Sx,beste@n%pl and@conj brid@n%pl connen@v%pt_pl speken@v%inf and@conj singen@v%inf,beste@n%pl and@conj brid@n%pl connen@v%pt_pl speken@v%inf and@conj singen@v%inf,
And so bifel that in a dawenynge,"¶And so bifel° that in a daweninge,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2882,,10,10,And so bifel that in a dawenynge,And so bifel that in a daweninge,u S uS u S u SuSx,u S uS u S u SuSx,and@conj so@adv bifallen@v%pt_3 that@conj in@prep a@indef_art dauninge@ger,and@conj so@adv bifallen@v%pt_3 that@conj in@prep a@indef_art dauninge@ger,
As Chauntecleer among his wyves alle,As Chauntecleer among his wives alle,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2883,,10,10,As Chauntecleer among his wyves alle,As Chauntecleer among his wives alle,u SuS uS u Su Sx,u SuS uS u Su Sx,as@conj chaunte-cler@n#propn amonges@prep his@pron1%gen wif@n%pl al@gram_adj,as@conj chaunte-cler@n#propn amonges@prep his@pron1%gen wif@n%pl al@gram_adj,
"Sat on his perche, that was in the halle","Sat on his perche, that was in the halle",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2884,,10,10,Sat on his perche that was in the halle,Sat on his perche that was in the halle,u S u Su S u S u Sx,u S u Su S u S u Sx,sitten@v%pt_3 on@prep his@pron1%gen perche@n2 that@pron ben@v%pt_3 in@prep the@def_art halle@n,sitten@v%pt_3 on@prep his@pron1%gen perche@n2 that@pron ben@v%pt_3 in@prep the@def_art halle@n,
And next hym sat this faire Pertelote,And next him sat this faire Pertelote,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2885,,10,10,And next hym sat this faire Pertelote,And next him sat this faire Pertelote,u S u S u Su SuSx,u S u S u Su SuSx,and@conj nexte@prep him@pron%obj sitten@v%pt_3 this@gram_adj fair@adj pertelote@n#propn,and@conj nexte@prep him@pron%obj sitten@v%pt_3 this@gram_adj fair@adj pertelote@n#propn,
This Chauntecleer gan gronen in his throte,This Chauntecleer gan gronen° in his throte,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2886,,10,10,This Chauntecleer gan gronen in his throte,This Chauntecleer gan gronen in his throte,u SuS u Su S u Sx,u SuS u Su S u Sx,this@gram_adj chaunte-cler@n#propn ginnen@v%pt_3 gronen@v%inf in@prep his@pron1%gen throte@n,this@gram_adj chaunte-cler@n#propn ginnen@v%pt_3 gronen@v%inf in@prep his@pron1%gen throte@n,
As man that in his dreem is drecched soore.,As man that in his dreem is drecched sore.°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2887,,10,10,As man that in his dreem is drecched soore,As man that in his dreem is drecched sore,u S u S u S u Su Sx,u S u S u S u Su Sx,as@conj man@n that@pron in@prep his@pron1%gen drem@n2 ben@v%pr_3 drecchen@v%ppl sore@adv,as@conj man@n that@pron in@prep his@pron1%gen drem@n2 ben@v%pr_3 drecchen@v%ppl sore@adv,
And whan that Pertelote thus herde hym roore,"And whan that Pertelot thus herde him rore,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2888,,10,10,And whan that Pertelote thus herde hym roore,And whan that Pertelot thus herde him rore,u S u SuSx u Sx u Sx,u S u SuS u Sx u Sx,and@conj whan@adv&conj that@part pertelote@n#propn thus@adv heren@v%pt_3 him@pron%obj roren@v1%inf,and@conj whan@adv&conj that@part pertelote@n#propn thus@adv heren@v%pt_3 him@pron%obj roren@v1%inf,
"She was agast and seyde, """"Herte deere","She was agast,° and seide, “O herte dere",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2889,DIFF,10,10,She was agast and seyde Herte deere,She was agast and seide O herte dere,u S uS u Su Su Sx,u S uS u Sx u Su Sx,she@pron%nom ben@v%pt_3 agasten@v%ppl and@conj seien@v1%pt_3 herte@n dere@adj1,she@pron%nom ben@v%pt_3 agasten@v%ppl and@conj seien@v1%pt_3 o@interj herte@n dere@adj1,green
"What eyleth yow, to grone in this manere?","What eileth° yow, to grone in this manere?",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2890,,10,10,What eyleth yow to grone in this manere,What eileth yow to grone in this manere,u Su S u Sx u S uSx,u Su S u Sx u S uSx,what@pron eilen@v%pr_3 you@pron%pl_obj to@part gronen@v%inf in@prep this@gram_adj manere@n,what@pron eilen@v%pr_3 you@pron%pl_obj to@part gronen@v%inf in@prep this@gram_adj manere@n,
"Ye been a verray sleper; fy, for shame!","Ye been a verray° sleper, fy for shame!”",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2891,,10,10,Ye been a verray sleper fy for shame,Ye been a verray sleper fy for shame,u S u Su Su S u Sx,u S u Su Su S u Sx,ye@pron%pl_nom ben@v%pr_pl a@indef_art verrei@adj slepere@n fi@interj for@prep shame@n,ye@pron%pl_nom ben@v%pr_pl a@indef_art verrei@adj slepere@n fi@interj for@prep shame@n,
"And he answerde, and seyde thus: """"Madame","¶And he answerde and seide thus, “Madame",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2892,,10,10,And he answerde and seyde thus Madame,And he answerde and seide thus Madame,u S uSx u Su S uSx,u S uSx u Su S uSx,and@conj he@pron1%nom answeren@v%pt_3 and@conj seien@v1%pt_3 thus@adv ma-dame@n,and@conj he@pron1%nom answeren@v%pt_3 and@conj seien@v1%pt_3 thus@adv ma-dame@n,
I pray yow that ye take it nat agrief.,"I pray yow, that ye take it nat agrief:°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2893,,10,10,I pray yow that ye take it nat agrief,I pray yow that ye take it nat agrief,u S u S u Sx u S uS,u S u S u Sx u S uS,ich@pron%nom preien@v1%pr_1 you@pron%pl_obj that@conj ye@pron%pl_nom taken@v%pr_pl hit@pron not@adv agref@adv,ich@pron%nom preien@v1%pr_1 you@pron%pl_obj that@conj ye@pron%pl_nom taken@v%pr_pl hit@pron not@adv agref@adv,
"By God, me mette I was in swich meschief","By God, me met° I was in swich meschief°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2894,,10,10,By God me mette I was in swich meschief,By God me met I was in swich meschief,u S u Sx u S u S uS,u S u S u S u S uS,bi@prep god@n1#propn me@pron2%obj meten@v3%pt_3 ich@pron%nom ben@v%pt_1 in@prep swich@gram_adj mischef@n,bi@prep god@n1#propn me@pron2%obj meten@v3%pt_3 ich@pron%nom ben@v%pt_1 in@prep swich@gram_adj mischef@n,
Right now that yet myn herte is soore afright.,"Right now, that yet min herte is sore afright.°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2895,,10,10,Right now that yet myn herte is soore afright,Right now that yet min herte is sore afright,u S u S u Sx u Sx uS,u S u S u Sx u Sx uS,righte@adv nou@adv that@conj yet@adv min@pron%gen herte@n ben@v%pr_3 sore@adv afrighten@v%ppl,righte@adv nou@adv that@conj yet@adv min@pron%gen herte@n ben@v%pr_3 sore@adv afrighten@v%ppl,
"Now God,"""" quod he, """"my swevene recche aright","Now God,” quod he, “my sweven° recche° aright,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2896,,10,10,Now God quod he my swevene recche aright,Now God quod he my sweven recche aright,u S u S u Sux Sx uS,u S u S u Su Sx uS,nou@adv god@n1#propn quethen@v%pt_3 he@pron1%nom min@pron%gen sweven@n recchen@v1%pr_3 a-right@adv,nou@adv god@n1#propn quethen@v%pt_3 he@pron1%nom min@pron%gen sweven@n recchen@v1%pr_3 a-right@adv,
And kepe my body out of foul prisoun!,And keep my body out of foul prisoun!,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2897,,10,10,And kepe my body out of foul prisoun,And keep my body out of foul prisoun,u Sx u Su S u S uS,u S u Su S u S uS,and@conj kepen@v%pr_3 min@pron%gen bodi@n oute@adv#prep of@prep foul@adj prisoun@n,and@conj kepen@v%pr_3 min@pron%gen bodi@n oute@adv#prep of@prep foul@adj prisoun@n,
Me mette how that I romed up and doun,"Me met, how that I romed up and doun",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2898,,10,10,Me mette how that I romed up and doun,Me met how that I romed up and doun,u Sx u S u Su S u S,u S u S u Su S u S,me@pron2%obj meten@v3%pt_3 hou@adv&conj that@part ich@pron%nom romen@v%pt_1 up@adv and@conj doun@adv,me@pron2%obj meten@v3%pt_3 hou@adv&conj that@part ich@pron%nom romen@v%pt_1 up@adv and@conj doun@adv,
"Withinne our yeerd, wheer as I saugh a beest","Withinne our yerde, wheras° I saugh a beste,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2899,DIFF,10,10,Withinne our yeerd wheer as I saugh a beest,Withinne our yerde wheras I saugh a beste,uSx u S u S u S u S,uSx u Sux Su S u S xx,with-inne@prep oure@pron%pl_gen yerd@n wher@adv&conj as@conj ich@pron%nom sen@v1%pt_1 a@indef_art beste@n,with-inne@prep oure@pron%pl_gen yerd@n wher-as@adv ich@pron%nom sen@v1%pt_1 a@indef_art beste@n,green
"Was lyk an hound, and wolde han maad areest","Was lik° an hound, and wolde han maad areste",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2900,,10,10,Was lyk an hound and wolde han maad areest,Was lik an hound and wolde han maad areste,u S u S u Sx u S uS,u S u S u Sx u S uSx,ben@v%pt_3 like@prep a@indef_art hound@n and@conj willen@v%pt_3 haven@v%inf maken@v1%ppl areste@n,ben@v%pt_3 like@prep a@indef_art hound@n and@conj willen@v%pt_3 haven@v%inf maken@v1%ppl areste@n,
"Upon my body, and wolde han had me deed.","Upon° my body, and wolde han had me deed.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2901,,10,10,Upon my body and wolde han had me deed,Upon my body and wolde han had me deed,uS u Su S ux S u x S,uS u Su S ux S u x S,upon@prep min@pron%gen bodi@n and@conj willen@v%pt_3 haven@v%inf haven@v%ppl me@pron2%obj ded@adj,upon@prep min@pron%gen bodi@n and@conj willen@v%pt_3 haven@v%inf haven@v%ppl me@pron2%obj ded@adj,
His colour was bitwixe yelow and reed,His colour was bitwixe yelwe and reed;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2902,DIFF,10,10,His colour was bitwixe yelow and reed,His colour was bitwixe yelwe and reed,u Su S uSx uS u S,u Su S uSu Sx u S,his@pron1%gen colour@n ben@v%pt_3 bitwixe@prep yelwe@adj and@conj red@n2,his@pron1%gen colour@n ben@v%pt_3 bitwixe@prep yelwe@adj and@conj red@n2,green
And tipped was his tayl and bothe his eeris,"And tipped was his tail, and bothe his eres",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2903,,10,10,And tipped was his tayl and bothe his eeris,And tipped was his tail and bothe his eres,u Sx u S u S ux S uS,u Su S u S u Sx u Sx,and@conj tippen@v2#adj%ppl ben@v%pt_3 his@pron1%gen tail@n and@conj bothe@num_adj his@pron1%gen ere@n1%pl,and@conj tippen@v2#adj%ppl ben@v%pt_3 his@pron1%gen tail@n and@conj bothe@num_adj his@pron1%gen ere@n1%pl,
"With blak, unlyk the remenant of his heeris;","With blak, unlik the remenant of his heres;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2904,,0,10,With blak unlyk the remenant of his heeris,With blak unlik the remenant of his heres,       ,u S uS u SuS u S xx,with@prep blak@n unlike@adj the@def_art remenaunt@n of@prep his@pron1%gen her@n%pl,with@prep blak@n unlike@adj the@def_art remenaunt@n of@prep his@pron1%gen her@n%pl,
"His snowte smal, with glowynge eyen tweye.","His snowte smal, with glowinge eyen° tweie.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2905,,10,10,His snowte smal with glowynge eyen tweye,His snowte smal with glowinge eyen tweie,u Sx u S uSu Su S,u Sx u S uSu Su S,his@pron1%gen snoute@n smal@adj with@prep glouen@v1#adj%prp eie@n1%pl twein@num_adj,his@pron1%gen snoute@n smal@adj with@prep glouen@v1#adj%prp eie@n1%pl twein@num_adj,
Yet of his look for feere almoost I deye;,Yet of his look for fere almost I deie;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2906,,10,10,Yet of his look for feere almoost I deye,Yet of his look for fere almost I deie,u S u S u Sx uS u S,u S u S u Sx uS u S,yet@adv of@prep his@pron1%gen lok@n4 for@prep fer@n1 al-most@adv ich@pron%nom dien@v%pr_1,yet@adv of@prep his@pron1%gen lok@n4 for@prep fer@n1 al-most@adv ich@pron%nom dien@v%pr_1,
"This caused me my gronyng, doutelees.","This caused me my groning, doutelees.”",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2907,,10,10,This caused me my gronyng doutelees,This caused me my groning doutelees,u Su S u Su SuS,u Su S u Su SuS,this@pron causen@v1%pt_3 me@pron2%obj min@pron%gen groninge@ger douteles@adv,this@pron causen@v1%pt_3 me@pron2%obj min@pron%gen groninge@ger douteles@adv,
"Avoy!"""" quod she, """"fy on yow, hertelees!","¶“Avoy!”° quod she, “fy on yow, hertelees!°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2908,,10,10,Avoy quod she fy on yow hertelees,Avoy quod she fy on yow hertelees,uS u S u S u SuS,uS u S u S u SuS,avoi@interj quethen@v%pt_3 she@pron%nom fi@interj on@prep you@pron%pl_obj herteles@adj,avoi@interj quethen@v%pt_3 she@pron%nom fi@interj on@prep you@pron%pl_obj herteles@adj,
"Allas,"""" quod she, """"for, by that God above","Allas!” quod she, “For, by that God above",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2909,,10,10,Allas quod she for by that God above,Allas quod she For by that God above,uS u S u S u S uSx,uS u S u S u S uSx,alas@interj quethen@v%pt_3 she@pron%nom for@conj bi@prep that@art&gram_adj god@n1#propn aboven@advas_adj,alas@interj quethen@v%pt_3 she@pron%nom for@conj bi@prep that@art&gram_adj god@n1#propn aboven@advas_adj,
Now han ye lost myn herte and al my love!,Now han ye lost min herte and al my love;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2910,,10,10,Now han ye lost myn herte and al my love,Now han ye lost min herte and al my love,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,nou@adv haven@v%pr_pl ye@pron%pl_nom losen@v2%ppl min@pron%gen herte@n and@conj al@gram_adj min@pron%gen love@n1,nou@adv haven@v%pr_pl ye@pron%pl_nom losen@v2%ppl min@pron%gen herte@n and@conj al@gram_adj min@pron%gen love@n1,
"I kan nat love a coward, by my feith!","I can nat love a coward, by my feith.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 2911,,10,10,I kan nat love a coward by my feith,I can nat love a coward by my feith,u S u Sx u Su S u S,u S u Sx u Su S u S,ich@pron%nom connen@v%pr_1 not@adv loven@v1%inf a@indef_art couard@n bi@prep min@pron%gen feith@n,ich@pron%nom connen@v%pr_1 not@adv loven@v1%inf a@indef_art couard@n bi@prep min@pron%gen feith@n,
