headword,word,tag,line_number,filename,context,text_type
seien,sayn,v%inf,The Clerk's Tale 649,data/oxford_txts/ClT_oxford.txt,"At your comandement, this is to sayn.",OXFORD
don,doon,v%inf,The Clerk's Tale 661,data/oxford_txts/ClT_oxford.txt,I wolde it doon withouten necligence;,OXFORD
don,do,v%inf,The Clerk's Tale 664,data/oxford_txts/ClT_oxford.txt,"For wiste I° that my deeth wolde do yow ese,°",OXFORD
connen,can,v%pr_pl,The Clerk's Tale 703,data/oxford_txts/ClT_oxford.txt,They can nat stinte° of hir entencioun,OXFORD
willen,wol,v%pr_pl,The Clerk's Tale 705,data/oxford_txts/ClT_oxford.txt,They wol nat of that firste purpos slake.°,OXFORD
haven,han,v%pr_pl,The Clerk's Tale 749,data/oxford_txts/ClT_oxford.txt,The which they han publiced° atte fulle.,OXFORD
comen,cam,v%pt_pl,The Clerk's Tale 752,data/oxford_txts/ClT_oxford.txt,But whan thise tidinges° cam to Grisildis,OXFORD
seien,sey,v%inf,The Clerk's Tale 771,data/oxford_txts/ClT_oxford.txt,But sey the maiden sholde ywedded be,OXFORD
haven,han,v%inf,The Clerk's Tale 793,data/oxford_txts/ClT_oxford.txt,To han yow to my wif for your goodnesse,OXFORD
haven,han,v%inf,The Clerk's Tale 810,data/oxford_txts/ClT_oxford.txt,“No man may alwey han prosperitee;,OXFORD
haven,han,v%pr_pl,The Clerk's Tale 828,data/oxford_txts/ClT_oxford.txt,"Han holden me in honour and nobleie,°",OXFORD
gon,gon,v%inf,The Clerk's Tale 847,data/oxford_txts/ClT_oxford.txt,"That I shal goon, I wol gon whan yow leste.",OXFORD
semen,semed,v%pt_pl,The Clerk's Tale 853,data/oxford_txts/ClT_oxford.txt,Ye semed by your speche and your visage,OXFORD
witen,woot,v%pr_pl,The Clerk's Tale 862,data/oxford_txts/ClT_oxford.txt,"My lord, ye woot that, in my fadres place",OXFORD
seien,sayn,v%inf,The Clerk's Tale 870,data/oxford_txts/ClT_oxford.txt,"Inwith your chambre, dar I saufly sayn;",OXFORD
don,doon,v%inf,The Clerk's Tale 876,data/oxford_txts/ClT_oxford.txt,Ye coude nat doon so dishoneste° a thing,OXFORD
gon,go,v%inf,The Clerk's Tale 880,data/oxford_txts/ClT_oxford.txt,Lat me nat lik a worm go by the weye.,OXFORD
gon,goon,v%pr_pl,The Clerk's Tale 898,data/oxford_txts/ClT_oxford.txt,And fortune ay they cursen as they goon;,OXFORD
connen,can,v%pr_pl,The Clerk's Tale 933,data/oxford_txts/ClT_oxford.txt,"As clerkes, whan hem list, can wel endite",OXFORD
don,doon,v%inf,The Clerk's Tale 968,data/oxford_txts/ClT_oxford.txt,"“To doon your lust, but I desire also",OXFORD
greten,gret,v%inf,The Clerk's Tale 1014,data/oxford_txts/ClT_oxford.txt,"With other folk, to gret the markisesse",OXFORD
haven,han,v%pr_pl,The Clerk's Tale 1039,data/oxford_txts/ClT_oxford.txt,"This tendre maiden, as ye han don mo;°",OXFORD
haven,han,v%pr_pl,The Clerk's Tale 1072,data/oxford_txts/ClT_oxford.txt,And folk that otherweyes han seid° of me,OXFORD
haven,han,v%pr_pl,The Clerk's Tale 1089,data/oxford_txts/ClT_oxford.txt,“That ye han saved me my children dere!,OXFORD
mouen,might,v%pt_pl,The Clerk's Tale 1106,data/oxford_txts/ClT_oxford.txt,Unnethe° abouten hir might they abide.,OXFORD
sen,say,v%pt_pl,The Clerk's Tale 1114,data/oxford_txts/ClT_oxford.txt,"Thise ladies, whan that they hir time say,°",OXFORD
haven,han,v%pr_pl,The Clerk's Tale 1115,data/oxford_txts/ClT_oxford.txt,"Han taken hir, and into chambre goon",OXFORD
seien,seyn,v%inf,The Clerk's Tale 1174,data/oxford_txts/ClT_oxford.txt,"Seyn° yow a song to glade° yow, I wene,°",OXFORD
slen,yslain,v%ppl,House of Fame 159,data/oxford_txts/HF_oxford.txt,"And wonne, and King Priam yslain",OXFORD
gon,go,v%inf,House of Fame 197,data/oxford_txts/HF_oxford.txt,As streight as that they mighte go.,OXFORD
gon,go,v%inf,House of Fame 236,data/oxford_txts/HF_oxford.txt,And bad him to Cartage go,OXFORD
don,do,v%inf,House of Fame 243,data/oxford_txts/HF_oxford.txt,"Becam his love, and leet him do",OXFORD
don,do,v%inf,House of Fame 261,data/oxford_txts/HF_oxford.txt,That any woman mighte do,OXFORD
willen,wil,v%pr_pl,House of Fame 320,data/oxford_txts/HF_oxford.txt,“O Eneas! what wil ye do?,OXFORD
don,do,v%inf,House of Fame 320,data/oxford_txts/HF_oxford.txt,“O Eneas! what wil ye do?,OXFORD
connen,kon,v%pr_pl,House of Fame 338,data/oxford_txts/HF_oxford.txt,How sore that ye men kon grone,OXFORD
gon,go,v%inf,House of Fame 420,data/oxford_txts/HF_oxford.txt,"With him, and gan to shippe go.",OXFORD
sen,saw,v%pt_pl,House of Fame 504,data/oxford_txts/HF_oxford.txt,That never saw men such a sighte,OXFORD
shinen,shoon,v%pt_pl,House of Fame 507,data/oxford_txts/HF_oxford.txt,So shoon the egles fethres brighte,OXFORD
shulen,shul,v%pr_pl,House of Fame 512,data/oxford_txts/HF_oxford.txt,For now at erste° shul ye here,OXFORD
shulen,shal,v%pr_pl,House of Fame 525,data/oxford_txts/HF_oxford.txt,Of my brain! now shal men see,OXFORD
seien,sayn,v%inf,House of Fame 563,data/oxford_txts/HF_oxford.txt,"And with that vois, soth for to sayn",OXFORD
putten,put,v%inf,House of Fame 598,data/oxford_txts/HF_oxford.txt,I dar wel put thee out° of doute—,OXFORD
don,do,v%inf,House of Fame 664,data/oxford_txts/HF_oxford.txt,To do thee som disport° and game,OXFORD
gon,go,v%inf,House of Fame 749,data/oxford_txts/HF_oxford.txt,"Enclined is to go, by kinde.°",OXFORD
gon,go,v%inf,House of Fame 837,data/oxford_txts/HF_oxford.txt,Moveth thider for to go,OXFORD
willen,wil,v%pr_pl,House of Fame 886,data/oxford_txts/HF_oxford.txt,Now wil we speken al of game.”—,OXFORD
gon,goon,v%inf,House of Fame 951,data/oxford_txts/HF_oxford.txt,"Of that, and leet the reines goon",OXFORD
haven,han,v%inf,House of Fame 958,data/oxford_txts/HF_oxford.txt,To lete a fole° han governaunce,OXFORD
ben,arn,v%pr_pl,House of Fame 1008,data/oxford_txts/HF_oxford.txt,How alle these arn set in hevene;,OXFORD
mouen,may,v%pr_pl,House of Fame 1048,data/oxford_txts/HF_oxford.txt,As men may casten with a spere.,OXFORD
haven,han,v%pr_pl,House of Fame 1054,data/oxford_txts/HF_oxford.txt,"“Now,” quod I, “whil we han space",OXFORD
gon,goon,v%inf,House of Fame 1090,data/oxford_txts/HF_oxford.txt,And gan forth to the paleis goon.,OXFORD
haven,had,v%pt_pl,House of Fame 1138,data/oxford_txts/HF_oxford.txt,"That had ybeen in mochel wele,°",OXFORD
seien,seyn,v%pr_pl,House of Fame 1147,data/oxford_txts/HF_oxford.txt,"But men seyn, “What may ever laste?”",OXFORD
gon,goon,v%inf,House of Fame 1165,data/oxford_txts/HF_oxford.txt,¶Tho gan I up the hill to goon,OXFORD
haven,han,v%pr_pl,House of Fame 1168,data/oxford_txts/HF_oxford.txt,Ne han the cunning° to descrive,OXFORD
biginnen,began,v%pt_pl,House of Fame 1220,data/oxford_txts/HF_oxford.txt,That craftely began to pipe,OXFORD
haven,han,v%pr_pl,House of Fame 1225,data/oxford_txts/HF_oxford.txt,As han thise litel herde-gromes°,OXFORD
usen,used,v%pt_pl,House of Fame 1247,data/oxford_txts/HF_oxford.txt,And al that used clarion,OXFORD
don,don,v%pr_pl,House of Fame 1276,data/oxford_txts/HF_oxford.txt,That by such art don men han fame.,OXFORD
haven,han,v%inf,House of Fame 1276,data/oxford_txts/HF_oxford.txt,That by such art don men han fame.,OXFORD
finden,fond,v%ppl,House of Fame 1286,data/oxford_txts/HF_oxford.txt,"And fond me lous, and noght yholde,°",OXFORD
shinen,shoon,v%pt_pl,House of Fame 1289,data/oxford_txts/HF_oxford.txt,That shoon ful lighter than a glas,OXFORD
haven,han,v%pr_pl,House of Fame 1338,data/oxford_txts/HF_oxford.txt,Of famous folk that han ybeen,OXFORD
ben,wer,v%pt_pl,House of Fame 1350,data/oxford_txts/HF_oxford.txt,And they wer set as thikke of nouchis°,OXFORD
haven,han,v%inf,House of Fame 1556,data/oxford_txts/HF_oxford.txt,And let our werkes han that name;,OXFORD
quethen,quod,v%pt_pl,House of Fame 1562,data/oxford_txts/HF_oxford.txt,"“Alas,” quod they, “and welaway!",OXFORD
gon,goon,v%inf,House of Fame 1569,data/oxford_txts/HF_oxford.txt,"And bad that he shuld faste goon,°",OXFORD
don,do,v%inf,House of Fame 1582,data/oxford_txts/HF_oxford.txt,"Hem that me list, and do hem shame.”",OXFORD
gon,go,v%inf,House of Fame 1598,data/oxford_txts/HF_oxford.txt,And leet a certein wind to go,OXFORD
haven,han,v%inf,House of Fame 1610,data/oxford_txts/HF_oxford.txt,And lat our werkes han that name,OXFORD
shulen,shal,v%pr_pl,House of Fame 1615,data/oxford_txts/HF_oxford.txt,"“As thrive I, quod she ye shal faile",OXFORD
shulen,shal,v%pr_pl,House of Fame 1616,data/oxford_txts/HF_oxford.txt,Good werkes shal yow noght availe°,OXFORD
haven,han,v%pr_pl,House of Fame 1630,data/oxford_txts/HF_oxford.txt,Of that they han don wel or faire.”,OXFORD
haven,han,v%pr_pl,House of Fame 1632,data/oxford_txts/HF_oxford.txt,Han these sory creatures!,OXFORD
shulen,shul,v%pr_pl,House of Fame 1634,data/oxford_txts/HF_oxford.txt,"Shul thus be shamed, gilteles!°",OXFORD
haven,han,v%pr_pl,House of Fame 1661,data/oxford_txts/HF_oxford.txt,Folk that han ful trewely,OXFORD
haven,han,v%inf,House of Fame 1667,data/oxford_txts/HF_oxford.txt,"And yet ye shul han better loos,°",OXFORD
gon,goon,v%inf,House of Fame 1670,data/oxford_txts/HF_oxford.txt,"Lat now,” quod she, “thy trumpe goon,°",OXFORD
haven,han,v%pr_pl,House of Fame 1694,data/oxford_txts/HF_oxford.txt,We han don wel with al our mighte;,OXFORD
don,do,v%inf,House of Fame 1714,data/oxford_txts/HF_oxford.txt,And wene ye° for to do gode,OXFORD
shulen,shul,v%pr_pl,House of Fame 1717,data/oxford_txts/HF_oxford.txt,"Nay, ye shul liven everichoon!",OXFORD
haven,han,v%pr_pl,House of Fame 1732,data/oxford_txts/HF_oxford.txt,We han don neither that ne this,OXFORD
haven,han,v%pr_pl,House of Fame 1737,data/oxford_txts/HF_oxford.txt,"As they that han don noble gestes,°",OXFORD
mouen,may,v%pr_pl,House of Fame 1759,data/oxford_txts/HF_oxford.txt,Thogh we may not the body have,OXFORD
haven,han,v%pr_pl,House of Fame 1762,data/oxford_txts/HF_oxford.txt,Sufficeth° that we han the fame.”,OXFORD
haven,han,v%pr_pl,House of Fame 1775,data/oxford_txts/HF_oxford.txt,That ye this nexte° folk han doon.”,OXFORD
blouen,blow,v%inf,House of Fame 1790,data/oxford_txts/HF_oxford.txt,"Go, blow this folk a sory grace,”°",OXFORD
don,do,v%inf,House of Fame 1794,data/oxford_txts/HF_oxford.txt,"Have, and do noskinnes° labour",OXFORD
finden,fond,v%pt_pl,House of Fame 1810,data/oxford_txts/HF_oxford.txt,Such game fond they in hir hode.°,OXFORD
haven,han,v%inf,House of Fame 1815,data/oxford_txts/HF_oxford.txt,And prayed hir to han good fame,OXFORD
haven,han,v%pr_pl,House of Fame 1831,data/oxford_txts/HF_oxford.txt,And han delit in wikkednes,OXFORD
haven,han,v%pr_pl,House of Fame 1852,data/oxford_txts/HF_oxford.txt,"Thoughte I, as greet a fame han shrewes",OXFORD
haven,han,v%pr_pl,House of Fame 1854,data/oxford_txts/HF_oxford.txt,As gode folk han for goodnesse;,OXFORD
forgon,forgoon,v%inf,House of Fame 1856,data/oxford_txts/HF_oxford.txt,That other nil I noght forgoon.°,OXFORD
haven,han,v%inf,House of Fame 1872,data/oxford_txts/HF_oxford.txt,Artow come hider to han fame?”,OXFORD
gon,goon,v%inf,House of Fame 1916,data/oxford_txts/HF_oxford.txt,Tho gan I forth with him to goon,OXFORD
mouen,may,v%pr_pl,House of Fame 1948,data/oxford_txts/HF_oxford.txt,And on the roof men may yit seen,OXFORD
gon,go,v%inf,House of Fame 1950,data/oxford_txts/HF_oxford.txt,To leten wel the soun out go.,OXFORD
letten,let,v%inf,House of Fame 1954,data/oxford_txts/HF_oxford.txt,Ne porter ther is non to let°,OXFORD
gon,goon,v%inf,House of Fame 1992,data/oxford_txts/HF_oxford.txt,And I gan streighte to him goon,OXFORD
finden,found,v%ppl,House of Fame 2054,data/oxford_txts/HF_oxford.txt,"“That shal be found, that dar I leye”°:—",OXFORD
haven,han,v%pr_pl,House of Fame 2056,data/oxford_txts/HF_oxford.txt,Ne han the cunning to discrive°,OXFORD
gon,go,v%inf,House of Fame 2078,data/oxford_txts/HF_oxford.txt,As fir is wont to quikke° and go,OXFORD
gon,goon,v%inf,House of Fame 2084,data/oxford_txts/HF_oxford.txt,"Up to a windowe, out to goon;",OXFORD
gon,go,v%inf,House of Fame 2094,data/oxford_txts/HF_oxford.txt,And neither of hem moste out go;,OXFORD
gon,go,v%inf,House of Fame 2100,data/oxford_txts/HF_oxford.txt,That I shal never fro thee go,OXFORD
willen,wil,v%pr_pl,House of Fame 2102,data/oxford_txts/HF_oxford.txt,We wil medle° us ech with other,OXFORD
gon,gon,v%inf,House of Fame 2117,data/oxford_txts/HF_oxford.txt,And leet hem gon. Ther might I seen,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 24,data/oxford_txts/TC3_oxford.txt,"Algates, hem that ye wol sette afire",OXFORD
don,do,v%pr_pl,Troilus and Criseyde; Book III 26,data/oxford_txts/TC3_oxford.txt,"Ye do hem corteis be, fresshe and benigne",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book III 36,data/oxford_txts/TC3_oxford.txt,Ye folk a lawe han set in universe,OXFORD
don,do,v%pr_pl,Troilus and Criseyde; Book III 44,data/oxford_txts/TC3_oxford.txt,"Inhelde, and do me shewe of thy swetnesse.—",OXFORD
don,do,v%inf,Troilus and Criseyde; Book III 70,data/oxford_txts/TC3_oxford.txt,"To knele, and do yow honour in som wise.”",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book III 111,data/oxford_txts/TC3_oxford.txt,But sin that ye han herd me somwhat seye,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book III 114,data/oxford_txts/TC3_oxford.txt,It mighte han maad an herte of stoon to rewe;,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book III 133,data/oxford_txts/TC3_oxford.txt,In trouthe alwey to doon yow my servise,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book III 136,data/oxford_txts/TC3_oxford.txt,"And I to han, right as yow list, comfort",OXFORD
don,do,v%inf,Troilus and Criseyde; Book III 180,data/oxford_txts/TC3_oxford.txt,If I be she that may yow do gladnesse,OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 181,data/oxford_txts/TC3_oxford.txt,For every wo ye shal recovere a blisse”;,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 191,data/oxford_txts/TC3_oxford.txt,Forwhy this folk wol comen up anoon,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book III 192,data/oxford_txts/TC3_oxford.txt,"That han the lettre red; lo, I hem here.",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book III 278,data/oxford_txts/TC3_oxford.txt,"And seyn, that I the worste trecherie",OXFORD
seien,seid,v%pt_pl,Troilus and Criseyde; Book III 301,data/oxford_txts/TC3_oxford.txt,Al seid men sooth as often as they gabbe.,OXFORD
sweren,sworn,v%ppl,Troilus and Criseyde; Book III 312,data/oxford_txts/TC3_oxford.txt,And I am sworn to holden it secree,OXFORD
clepen,hem,v%inf,Troilus and Criseyde; Book III 317,data/oxford_txts/TC3_oxford.txt,"Swich maner folk; what shal I clepe hem, what",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book III 395,data/oxford_txts/TC3_oxford.txt,"As I shal seyn; me thoughte, by thy speche",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book III 413,data/oxford_txts/TC3_oxford.txt,"To han for thin, and lat me thanne allone.",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book III 431,data/oxford_txts/TC3_oxford.txt,"Ne sholde han wist, by word or by manere",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book III 445,data/oxford_txts/TC3_oxford.txt,And wolde of that him missed han ben sesed;,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book III 449,data/oxford_txts/TC3_oxford.txt,"But certein is, to purpos for to go",OXFORD
willen,wold,v%pt_pl,Troilus and Criseyde; Book III 455,data/oxford_txts/TC3_oxford.txt,"So as they dorste, how they wold procede.",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book III 553,data/oxford_txts/TC3_oxford.txt,Ye han wel herd the fin of his entente.,OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book III 562,data/oxford_txts/TC3_oxford.txt,"And seide, “It raineth; lo, how sholde I goon?”",OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 564,data/oxford_txts/TC3_oxford.txt,"This moot be doon, ye shal be ther anoon.”",OXFORD
don,doon,v%inf,Troilus and Criseyde; Book III 633,data/oxford_txts/TC3_oxford.txt,“To doon min herte as now so greet an ese,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book III 648,data/oxford_txts/TC3_oxford.txt,"I seide but agame, I wolde go.”",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book III 655,data/oxford_txts/TC3_oxford.txt,He wolde han hyed hir to bedde fain,OXFORD
witen,woot,v%pr_pl,Troilus and Criseyde; Book III 659,data/oxford_txts/TC3_oxford.txt,"“And nece, woot ye wher I wol yow leye",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book III 660,data/oxford_txts/TC3_oxford.txt,For that we shul not liggen fer asonder,OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book III 667,data/oxford_txts/TC3_oxford.txt,Shul youre wommen slepen wel and softe;,OXFORD
gon,go,v%pr_pl,Troilus and Criseyde; Book III 672,data/oxford_txts/TC3_oxford.txt,"So go we slepe, I trowe it be the beste.”",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book III 686,data/oxford_txts/TC3_oxford.txt,"That, whom yow liste of hem, ye may here calle.”",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book III 691,data/oxford_txts/TC3_oxford.txt,"But boden go to bedde, with mischaunce",OXFORD
gon,gon,v%inf,Troilus and Criseyde; Book III 701,data/oxford_txts/TC3_oxford.txt,"And, shortly to the point right for to gon",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book III 771,data/oxford_txts/TC3_oxford.txt,"“Now nece min, ye shul wel understonde,”",OXFORD
witen,woot,v%pr_pl,Troilus and Criseyde; Book III 779,data/oxford_txts/TC3_oxford.txt,"Ye woot yourself, as wel as any wight",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book III 786,data/oxford_txts/TC3_oxford.txt,"This Troilus, right platly for to seyn",OXFORD
don,doon,v%pr_pl,Troilus and Criseyde; Book III 805,data/oxford_txts/TC3_oxford.txt,"What harm they doon, for now live I to longe!",OXFORD
witen,woot,v%pr_pl,Troilus and Criseyde; Book III 844,data/oxford_txts/TC3_oxford.txt,"“Ye woot, ye nece min,” quod he, “what is;",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book III 846,data/oxford_txts/TC3_oxford.txt,"For ye may quenche al this, if that yow leste",OXFORD
don,do,v%inf,Troilus and Criseyde; Book III 848,data/oxford_txts/TC3_oxford.txt,"“So shal I do tomorwe, ywis,” quod she",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book III 865,data/oxford_txts/TC3_oxford.txt,"That dar I seyn, now there is but we two;",OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 866,data/oxford_txts/TC3_oxford.txt,"But wel I woot, that ye wol not do so;",OXFORD
don,do,v%inf,Troilus and Criseyde; Book III 866,data/oxford_txts/TC3_oxford.txt,"But wel I woot, that ye wol not do so;",OXFORD
don,doon,v%pr_pl,Troilus and Criseyde; Book III 882,data/oxford_txts/TC3_oxford.txt,Ye neither bountee doon ne gentilesse!”,OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book III 884,data/oxford_txts/TC3_oxford.txt,And ye therwith shal stinte al his disese;,OXFORD
witen,wot,v%pr_pl,Troilus and Criseyde; Book III 897,data/oxford_txts/TC3_oxford.txt,“Wot ye not wel that noble and heigh corage,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book III 927,data/oxford_txts/TC3_oxford.txt,"And em, ywis, fain wolde I doon the beste",OXFORD
gon,go,v%pr_pl,Troilus and Criseyde; Book III 929,data/oxford_txts/TC3_oxford.txt,But whether that ye dwelle or for him go,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 932,data/oxford_txts/TC3_oxford.txt,"Quod Pandarus, “Ye, nece, wol ye here?",OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 974,data/oxford_txts/TC3_oxford.txt,"Quod Pandarus, “Now wol ye wel biginne;",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book III 1024,data/oxford_txts/TC3_oxford.txt,"To seyn right thus, ‘Ye, jalousie is love!’",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book III 1081,data/oxford_txts/TC3_oxford.txt,What mighte he seyn? he felte he nas but deed,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1104,data/oxford_txts/TC3_oxford.txt,"“Ye, nece, wol ye pullen out the thorn",OXFORD
ginnen,gan,v%pt_pl,Troilus and Criseyde; Book III 1115,data/oxford_txts/TC3_oxford.txt,"They gan to frote, and wete his temples tweine",OXFORD
don,do,v%pr_pl,Troilus and Criseyde; Book III 1125,data/oxford_txts/TC3_oxford.txt,“Why do ye with yourselven thus amis?”,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book III 1127,data/oxford_txts/TC3_oxford.txt,"What, Troilus! wol ye do thus, for shame?”",OXFORD
