headword,word,tag,line_number,filename,context,text_type,reason
ben,is,v%pr_3,Troilus and Criseyde; Book II 464,data/oxford_txts/TC2_oxford.txt,“A! Lord! what me is tid a sory chaunce!,OXFORD,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book II 468,data/oxford_txts/TC2_oxford.txt,"I shal so doon, min honour shal I kepe",OXFORD,Infinitive must end in -en or -e
stinten,for,v%pt_3,Troilus and Criseyde; Book II 469,data/oxford_txts/TC2_oxford.txt,And eek his lif”; and stinte for to wepe.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 470,data/oxford_txts/TC2_oxford.txt,"“Of harmes two, the lesse is for to chese;",OXFORD,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book II 475,data/oxford_txts/TC2_oxford.txt,"“Now wel,” quod she, “and I wol doon my peine;",OXFORD,Infinitive must end in -en or -e
cesen,cesse,v%pr_3,Troilus and Criseyde; Book II 483,data/oxford_txts/TC2_oxford.txt,"But cesse cause, ay cesseth maladie.",OXFORD,Present 3rd sg must end in -th
gon,go,v%pr_pl,Troilus and Criseyde; Book II 485,data/oxford_txts/TC2_oxford.txt,That in this proces if ye depper go,OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book II 488,data/oxford_txts/TC2_oxford.txt,Though al the world on o day be my fo,OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book II 492,data/oxford_txts/TC2_oxford.txt,"“That, of this thing that ye han hight me here",OXFORD,Present plural must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book II 495,data/oxford_txts/TC2_oxford.txt,"“Ne that I shal han cause in this matere,”",OXFORD,Infinitive must end in -en or -e
witen,wot,v%pr_3,Troilus and Criseyde; Book II 502,data/oxford_txts/TC2_oxford.txt,"Wot noon of it but ye?” He seide, “No.”",OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,Troilus and Criseyde; Book II 503,data/oxford_txts/TC2_oxford.txt,"“Can he wel speke of love?” quod she, “I preie",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 531,data/oxford_txts/TC2_oxford.txt,That may my goost departe awey fro thee,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 535,data/oxford_txts/TC2_oxford.txt,That to min hertes botme it is ysounded,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 537,data/oxford_txts/TC2_oxford.txt,This is the worste: I dar me not biwrien;,OXFORD,Present 3rd sg must end in -th
gon,goon,v%inf,Troilus and Criseyde; Book II 542,data/oxford_txts/TC2_oxford.txt,And I with that gan stille awey to goon,OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_3,Troilus and Criseyde; Book II 547,data/oxford_txts/TC2_oxford.txt,“ ‘That slepen so that no man may yow wake.,OXFORD,Present 3rd sg must end in -th
don,do,v%pr_pl,Troilus and Criseyde; Book II 549,data/oxford_txts/TC2_oxford.txt,"‘Ye, freend,’ quod he, ‘do ye your hedes ake",OXFORD,Present plural must end in -en or -e
wepen,wepte,v%pt_3,Troilus and Criseyde; Book II 562,data/oxford_txts/TC2_oxford.txt,"And neer I com, and fond he wepte sore;",OXFORD,Strong pt sg must not end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book II 563,data/oxford_txts/TC2_oxford.txt,And God so wis be my savacioun,OXFORD,Present 3rd sg must end in -th
witen,wot,v%pr_3,Troilus and Criseyde; Book II 568,data/oxford_txts/TC2_oxford.txt,"“And God wot, nevere, sith that I was born",OXFORD,Present 3rd sg must end in -th
sweren,ysworn,v%ppl,Troilus and Criseyde; Book II 570,data/oxford_txts/TC2_oxford.txt,Ne never was to wight so depe ysworn,OXFORD,Strong participle must end in -en or -e
tellen,tolde,v%pt_3,Troilus and Criseyde; Book II 571,data/oxford_txts/TC2_oxford.txt,Or he me tolde who might been his leche.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 585,data/oxford_txts/TC2_oxford.txt,Wel in the ring than is the ruby set.,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 587,data/oxford_txts/TC2_oxford.txt,"Whan ye ben his al hool, as he is youre:",OXFORD,Present 3rd sg must end in -th
helpen,help,v%pr_3,Troilus and Criseyde; Book II 590,data/oxford_txts/TC2_oxford.txt,"“As help me God, ye shenden every deel!”",OXFORD,Present 3rd sg must end in -th
wenden,wente,v%pt_3,Troilus and Criseyde; Book II 596,data/oxford_txts/TC2_oxford.txt,"With this he took his leve, and hoom he wente;",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
stinten,stente,v%pt_3,Troilus and Criseyde; Book II 598,data/oxford_txts/TC2_oxford.txt,"Criseyde aroos, no lenger she ne stente",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,Troilus and Criseyde; Book II 607,data/oxford_txts/TC2_oxford.txt,"For man may love, of possibilitee",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 608,data/oxford_txts/TC2_oxford.txt,"A womman so, his herte may tobreste",OXFORD,Present 3rd sg must end in -th
listen,leste,v%pr_3,Troilus and Criseyde; Book II 609,data/oxford_txts/TC2_oxford.txt,"And she nought love ayein, but if hir leste.",OXFORD,Present 3rd sg must end in -th
gon,go,v%pr_pl,Troilus and Criseyde; Book II 615,data/oxford_txts/TC2_oxford.txt,"“A! go we see, caste up the yates wide;",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 618,data/oxford_txts/TC2_oxford.txt,"Of Dardanus, ther open is the cheine.”",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book II 623,data/oxford_txts/TC2_oxford.txt,That shal bitiden of necessitee.,OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book II 642,data/oxford_txts/TC2_oxford.txt,That thirled hadde horn and nerf and rinde;,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
heren,herde,v%pt_3,Troilus and Criseyde; Book II 646,data/oxford_txts/TC2_oxford.txt,Whan he the peple upon him herde crien,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
casten,caste,v%pt_3,Troilus and Criseyde; Book II 648,data/oxford_txts/TC2_oxford.txt,How sobreliche he caste doun his yën.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 653,data/oxford_txts/TC2_oxford.txt,"Remembringe hir right thus, “Lo, this is he",OXFORD,Present 3rd sg must end in -th
moten,moot,v%pr_3,Troilus and Criseyde; Book II 654,data/oxford_txts/TC2_oxford.txt,Which that min uncle swereth he moot be deed,OXFORD,Present 3rd sg must end in -th
passen,paste,v%pt_3,Troilus and Criseyde; Book II 658,data/oxford_txts/TC2_oxford.txt,Whil he and al the peple forby paste,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
moten,mote,v%pr_3,Troilus and Criseyde; Book II 670,data/oxford_txts/TC2_oxford.txt,"Now whoso seith so, mote he never ythee!",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 672,data/oxford_txts/TC2_oxford.txt,"Er al be wrought, withouten any drede.",OXFORD,Present 3rd sg must end in -th
seien,seyn,v%inf,Troilus and Criseyde; Book II 684,data/oxford_txts/TC2_oxford.txt,"And, sooth to seyn, she nas nat al a fo",OXFORD,Infinitive must end in -en or -e
witen,woot,v%pr_3,Troilus and Criseyde; Book II 686,data/oxford_txts/TC2_oxford.txt,God woot that wel the soner spedde he.,OXFORD,Present 3rd sg must end in -th
speden,spedde,v%pt_3,Troilus and Criseyde; Book II 686,data/oxford_txts/TC2_oxford.txt,God woot that wel the soner spedde he.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,Troilus and Criseyde; Book II 696,data/oxford_txts/TC2_oxford.txt,"And what to doon best were, and what eschue",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 708,data/oxford_txts/TC2_oxford.txt,"“Eek, wel wot I my kinges sone is he;",OXFORD,Present 3rd sg must end in -th
forbeden,forbede,v%pr_3,Troilus and Criseyde; Book II 716,data/oxford_txts/TC2_oxford.txt,For though a man forbede dronkenesse,OXFORD,Present 3rd sg must end in -th
forbeden,forbet,v%pr_3,Troilus and Criseyde; Book II 717,data/oxford_txts/TC2_oxford.txt,He nought forbet that every creature,OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 718,data/oxford_txts/TC2_oxford.txt,"Be drinkelees for alwey, as I gesse;",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 723,data/oxford_txts/TC2_oxford.txt,"His thewes goode, and that he is not nice.",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 727,data/oxford_txts/TC2_oxford.txt,"That he may make avaunt, by juste cause;",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book II 728,data/oxford_txts/TC2_oxford.txt,He shal me never binde in swiche a clause.,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 729,data/oxford_txts/TC2_oxford.txt,"“Now set a cas, the hardest is, ywis",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 739,data/oxford_txts/TC2_oxford.txt,For out and out he is the worthieste,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 740,data/oxford_txts/TC2_oxford.txt,"Save only Ector, which that is the beste.",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 742,data/oxford_txts/TC2_oxford.txt,"But swich is love, and eek min aventure.",OXFORD,Present 3rd sg must end in -th
speden,spede,v%pr_3,Troilus and Criseyde; Book II 744,data/oxford_txts/TC2_oxford.txt,"For wel wot I myself, so God me spede",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 749,data/oxford_txts/TC2_oxford.txt,What wonder is though he of me have joye?,OXFORD,Present 3rd sg must end in -th
haven,have,v%pr_3,Troilus and Criseyde; Book II 749,data/oxford_txts/TC2_oxford.txt,What wonder is though he of me have joye?,OXFORD,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book II 757,data/oxford_txts/TC2_oxford.txt,“What shal I doon? to what fin live I thus?,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 761,data/oxford_txts/TC2_oxford.txt,"Upon this knight, that is the worthieste",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 763,data/oxford_txts/TC2_oxford.txt,"By alle right, it may do me no shame.”",OXFORD,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book II 763,data/oxford_txts/TC2_oxford.txt,"By alle right, it may do me no shame.”",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 766,data/oxford_txts/TC2_oxford.txt,And that a cloud is put with wind to flighte,OXFORD,Present 3rd sg must end in -th
overspreden,oversprat,v%pr_3,Troilus and Criseyde; Book II 767,data/oxford_txts/TC2_oxford.txt,Which oversprat the sonne as for a space,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 778,data/oxford_txts/TC2_oxford.txt,“For love is yet the moste stormy lif,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 783,data/oxford_txts/TC2_oxford.txt,"Whan us is wo, but wepe and sitte and thinke;",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 784,data/oxford_txts/TC2_oxford.txt,"Our wreche is this, our owene wo to drinke.",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 789,data/oxford_txts/TC2_oxford.txt,"But harm ydoon is doon, whoso it rewe.",OXFORD,Present 3rd sg must end in -th
reuen,rewe,v%pr_3,Troilus and Criseyde; Book II 789,data/oxford_txts/TC2_oxford.txt,"But harm ydoon is doon, whoso it rewe.",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 794,data/oxford_txts/TC2_oxford.txt,"To what fin is swich love, I can nat see",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 796,data/oxford_txts/TC2_oxford.txt,"Ther is no wight that woot, I trowe so",OXFORD,Present 3rd sg must end in -th
seien,sey,v%pr_pl,Troilus and Criseyde; Book II 801,data/oxford_txts/TC2_oxford.txt,"And coye hem, that they sey non harm of me?",OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book II 802,data/oxford_txts/TC2_oxford.txt,"For though ther be no cause, yet hem semen",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 803,data/oxford_txts/TC2_oxford.txt,Al be for harm that folk hir freendes quemen;,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 804,data/oxford_txts/TC2_oxford.txt,And who may stoppen every wikked tonge,OXFORD,Present 3rd sg must end in -th
wenden,wente,v%pt_3,Troilus and Criseyde; Book II 813,data/oxford_txts/TC2_oxford.txt,Adoun the steire anoonright tho she wente,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,Troilus and Criseyde; Book II 827,data/oxford_txts/TC2_oxford.txt,"She seide, “O love, to whom I have and shal",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book II 834,data/oxford_txts/TC2_oxford.txt,"“Ye, blisful God, han me so wel beset",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 841,data/oxford_txts/TC2_oxford.txt,“As he that is the welle of worthinesse,OXFORD,Present 3rd sg must end in -th
haven,have,v%pr_3,Troilus and Criseyde; Book II 847,data/oxford_txts/TC2_oxford.txt,"Now good thrift have he, wherso that he be!",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 847,data/oxford_txts/TC2_oxford.txt,"Now good thrift have he, wherso that he be!",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 851,data/oxford_txts/TC2_oxford.txt,This is the righte lif that I am inne,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 855,data/oxford_txts/TC2_oxford.txt,“And whoso seith that for to love is vice,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 862,data/oxford_txts/TC2_oxford.txt,"“What, is the sonne wers, of kinde righte",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 864,data/oxford_txts/TC2_oxford.txt,May nought endure on it to see for brighte?,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 866,data/oxford_txts/TC2_oxford.txt,"No wele is worth, that may no sorwe dryen.",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book II 866,data/oxford_txts/TC2_oxford.txt,"No wele is worth, that may no sorwe dryen.",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,Troilus and Criseyde; Book II 870,data/oxford_txts/TC2_oxford.txt,"As I have seid, wol love, unto my laste",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 872,data/oxford_txts/TC2_oxford.txt,In which min herte growen is so faste,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book II 875,data/oxford_txts/TC2_oxford.txt,"Now woot I wel, ther is no peril inne.”",OXFORD,Present 3rd sg must end in -th
stinten,stente,v%pt_3,Troilus and Criseyde; Book II 876,data/oxford_txts/TC2_oxford.txt,And of hir song right with that word she stente,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book II 885,data/oxford_txts/TC2_oxford.txt,"And seide, “Lord, is there swich blisse among",OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book II 890,data/oxford_txts/TC2_oxford.txt,“But wene ye that every wrecche woot,OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 892,data/oxford_txts/TC2_oxford.txt,"They wenen al be love, if oon be hoot;",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,Troilus and Criseyde; Book II 892,data/oxford_txts/TC2_oxford.txt,"They wenen al be love, if oon be hoot;",OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_pl,Troilus and Criseyde; Book II 893,data/oxford_txts/TC2_oxford.txt,"Do wey, do wey, they woot no thing of this!",OXFORD,Present plural must end in -en or -e
connen,kan,v%pr_3,Troilus and Criseyde; Book II 895,data/oxford_txts/TC2_oxford.txt,Aught fair in heven; why? for they kan telle;,OXFORD,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,Troilus and Criseyde; Book II 897,data/oxford_txts/TC2_oxford.txt,Criseyde unto that purpos nought answerde,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
willen,wol,v%pr_3,Troilus and Criseyde; Book II 898,data/oxford_txts/TC2_oxford.txt,"But seide, “Ywis, it wol be night as faste.”",OXFORD,Present 3rd sg must end in -th
heren,herde,v%pt_3,Troilus and Criseyde; Book II 899,data/oxford_txts/TC2_oxford.txt,But every word which that she of hir herde,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
henten,hente,v%pt_3,Troilus and Criseyde; Book II 924,data/oxford_txts/TC2_oxford.txt,Til at the last the dede sleep hir hente.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
setten,sette,v%pt_3,Troilus and Criseyde; Book II 927,data/oxford_txts/TC2_oxford.txt,Under hir breste his longe clawes sette,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
gon,goon,v%inf,Troilus and Criseyde; Book II 929,data/oxford_txts/TC2_oxford.txt,And dide his herte into hir brest to goon,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 933,data/oxford_txts/TC2_oxford.txt,"Of Troilus, that is to paleis riden",OXFORD,Present 3rd sg must end in -th
tellen,tolde,v%pt_1,Troilus and Criseyde; Book II 934,data/oxford_txts/TC2_oxford.txt,"Fro the scarmuche, of the whiche I tolde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
gon,go,v%inf,Troilus and Criseyde; Book II 944,data/oxford_txts/TC2_oxford.txt,"But ris, and lat us soupe and go to reste.”",OXFORD,Infinitive must end in -en or -e
dighten,dighte,v%pt_3,Troilus and Criseyde; Book II 948,data/oxford_txts/TC2_oxford.txt,And every wight out at the dore him dighte,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
heren,herde,v%pt_3,Troilus and Criseyde; Book II 951,data/oxford_txts/TC2_oxford.txt,"For wo, til that he herde som tidinge",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
willen,wol,v%pr_3,Troilus and Criseyde; Book II 957,data/oxford_txts/TC2_oxford.txt,"Sire, my nece wol do wel by thee",OXFORD,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book II 957,data/oxford_txts/TC2_oxford.txt,"Sire, my nece wol do wel by thee",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 964,data/oxford_txts/TC2_oxford.txt,Algate a foot is hameled of thy sorwe.”,OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book II 966,data/oxford_txts/TC2_oxford.txt,"As ye han herd bifore, al he him tolde.",OXFORD,Present plural must end in -en or -e
