headword,word,line_number,filename,context,is_elided,is_final
dere,dere,Troilus and Criseyde; Book II 1476,data/oxford_txts/TC2_oxford.txt,"But, for the love of God, min uncle dere",False,True
sobre,sobre,Troilus and Criseyde; Book II 1592,data/oxford_txts/TC2_oxford.txt,For which with sobre chere hir herte lough;,False,False
treu,trewe,Troilus and Criseyde; Book II 1610,data/oxford_txts/TC2_oxford.txt,"If that I may, and alle folk be trewe.”",False,True
lite,lite,Troilus and Criseyde; Book II 1646,data/oxford_txts/TC2_oxford.txt,"“But wel ye woot, the chaumbre is but lite",False,True
straunge,straunge,Troilus and Criseyde; Book II 1660,data/oxford_txts/TC2_oxford.txt,"“And eek, for she is straunge, he wol forbere",False,False
softe,softe,Troilus and Criseyde; Book II 1667,data/oxford_txts/TC2_oxford.txt,Eleine in al hir goodly softe wise,False,False
fair,faire,Troilus and Criseyde; Book II 1670,data/oxford_txts/TC2_oxford.txt,"Now faire brother, beth al hool, I preie!”",False,False
dere,dere,Troilus and Criseyde; Book II 1693,data/oxford_txts/TC2_oxford.txt,"Deiphebus, and my suster leef and dere",False,True
grene,grene,Troilus and Criseyde; Book II 1705,data/oxford_txts/TC2_oxford.txt,"Downward a steire, into an herber grene.",False,True
dere,dere,Troilus and Criseyde; Book II 1724,data/oxford_txts/TC2_oxford.txt,"Quod tho Criseyde, “Go we, uncle dere”;",False,True
bar,bare,The Canon's Yeoman's Tale 732,data/oxford_txts/CYT_oxford.txt,That sliding° science hath me maad so bare,False,True
wise,wise,The Canon's Yeoman's Tale 751,data/oxford_txts/CYT_oxford.txt,"Oure elvissh° craft, we semen wonder wise",False,True
queinte,queinte,The Canon's Yeoman's Tale 752,data/oxford_txts/CYT_oxford.txt,Our termes° been so clergial° and so queinte.°,False,True
crude,crude,The Canon's Yeoman's Tale 772,data/oxford_txts/CYT_oxford.txt,"Of quiksilver,° yclept° Mercurie crude?",False,True
dere,dere,The Canon's Yeoman's Tale 795,data/oxford_txts/CYT_oxford.txt,"And other swiche, dere ynough a leek°",False,False
nice,nice,The Canon's Yeoman's Tale 842,data/oxford_txts/CYT_oxford.txt,In lerning of this elvish° nice° lore,False,False
roughe,rowe,The Canon's Yeoman's Tale 861,data/oxford_txts/CYT_oxford.txt,"To reise° a feend, al looke he never so rowe.°",False,True
sad,sadde,The Canon's Yeoman's Tale 877,data/oxford_txts/CYT_oxford.txt,"Yet of that art they can nat wexen sadde,°",False,True
nice,nice,The Canon's Yeoman's Tale 925,data/oxford_txts/CYT_oxford.txt,"“Straw!”° quod the thridde, “Ye been lewed° and nice,°",False,True
blithe,blithe,The Canon's Yeoman's Tale 937,data/oxford_txts/CYT_oxford.txt,"Plukke up your hertes, and beth glad and blithe.”°",False,True
ofte,ofte,The Canon's Yeoman's Tale 1031,data/oxford_txts/CYT_oxford.txt,"And this chanon him thanked ofte sithe,°",False,False
treu,trewe,The Canon's Yeoman's Tale 1039,data/oxford_txts/CYT_oxford.txt,"Whan he so trewe° is of condicioun,°",True,False
olde,olde,The Canon's Yeoman's Tale 1067,data/oxford_txts/CYT_oxford.txt,"Stinketh, as witnessen thise olde wise;°",False,False
red,rede,The Canon's Yeoman's Tale 1095,data/oxford_txts/CYT_oxford.txt,For shame of him my chekes wexen° rede;,False,True
holwe,holwe,The Canon's Yeoman's Tale 1265,data/oxford_txts/CYT_oxford.txt,An holwe° stikke (tak kepe° and be war!),False,False
povre,poure,The Canon's Yeoman's Tale 1290,data/oxford_txts/CYT_oxford.txt,"“Though poure I be, crafty° thou shalt me finde;",True,False
god,goode,The Canon's Yeoman's Tale 1295,data/oxford_txts/CYT_oxford.txt,"Now, goode sir, go forth thy wey and hy the.”°",False,False
simple,simple,The Canon's Yeoman's Tale 1299,data/oxford_txts/CYT_oxford.txt,"¶Al to simple° is my tong to pronounce,°",True,False
dere,dere,The Canon's Yeoman's Tale 1354,data/oxford_txts/CYT_oxford.txt,"¶“By our lady,” quod this chanon, “it is dere,°",False,True
dere,deere,The Canon's Yeoman's Tale 1359,data/oxford_txts/CYT_oxford.txt,"“Ywis,”° quod he, “it is ful deere, I seye;",True,False
secre,secree,The Canon's Yeoman's Tale 1370,data/oxford_txts/CYT_oxford.txt,"And as ye love me, kepeth it secree;",False,True
gret,grete,The Canon's Yeoman's Tale 1404,data/oxford_txts/CYT_oxford.txt,And empten° also grete and hevy purses,True,False
bold,bolde,The Canon's Yeoman's Tale 1413,data/oxford_txts/CYT_oxford.txt,Ye been as bolde as is Bayard the blinde,True,False
dere,dere,The Canon's Yeoman's Tale 1467,data/oxford_txts/CYT_oxford.txt,For unto Crist it is so leef° and dere,False,True
olde,olde,The Legend of Good Women; Prologue F 19,data/oxford_txts/LGW_FPro_oxford.txt,"And to the doctrine° of these olde wise,°",False,False
olde,olde,The Legend of Good Women; Prologue F 21,data/oxford_txts/LGW_FPro_oxford.txt,That tellen of° these olde appreved° stories,True,False
red,rede,The Legend of Good Women; Prologue F 42,data/oxford_txts/LGW_FPro_oxford.txt,Than love I most these floures white and rede,False,True
red,rede,The Legend of Good Women; Prologue F 112,data/oxford_txts/LGW_FPro_oxford.txt,"Again° the son, that roos° as rede as rose",True,False
softe,softe,The Legend of Good Women; Prologue F 118,data/oxford_txts/LGW_FPro_oxford.txt,Upon the smale softe swote° gras,False,False
sote,swote,The Legend of Good Women; Prologue F 118,data/oxford_txts/LGW_FPro_oxford.txt,Upon the smale softe swote° gras,False,False
mat,mate,The Legend of Good Women; Prologue F 126,data/oxford_txts/LGW_FPro_oxford.txt,"Of winter, that him naked made and mate,°",False,True
fain,faine,The Legend of Good Women; Prologue F 130,data/oxford_txts/LGW_FPro_oxford.txt,"The smale foules,° of the seson faine,°",False,True
swete,swete,The Legend of Good Women; Prologue F 147,data/oxford_txts/LGW_FPro_oxford.txt,"Withouten repenting,° min herte swete!”",False,True
treu,trewe,The Legend of Good Women; Prologue F 157,data/oxford_txts/LGW_FPro_oxford.txt,And sworen on the blosmes° to be trewe,False,True
sote,swote,The Legend of Good Women; Prologue F 173,data/oxford_txts/LGW_FPro_oxford.txt,"Hir° swote breth, and made hem° for to sprede,°",False,False
grene,grene,The Legend of Good Women; Prologue F 214,data/oxford_txts/LGW_FPro_oxford.txt,And she was clad° in real° habit° grene.,False,True
whit,white,The Legend of Good Women; Prologue F 220,data/oxford_txts/LGW_FPro_oxford.txt,So° were the florouns of hir coroun° white;,False,True
fin,fine,The Legend of Good Women; Prologue F 221,data/oxford_txts/LGW_FPro_oxford.txt,"For of a perle° fine, oriental",True,False
mek,meke,The Legend of Good Women; Prologue F 243,data/oxford_txts/LGW_FPro_oxford.txt,"So womanly, so benigne,° and so meke",False,True
fre,fre,The Legend of Good Women; Prologue F 248,data/oxford_txts/LGW_FPro_oxford.txt,"This song, in preising of this lady fre.°",False,True
fre,free,The Legend of Good Women; Prologue F 271,data/oxford_txts/LGW_FPro_oxford.txt,"As I have seid erst,° by° my lady free;°",False,True
treu,trewe,The Legend of Good Women; Prologue F 290,data/oxford_txts/LGW_FPro_oxford.txt,And trewe of love thise women were echoon.°,True,False
digne,digne,The Legend of Good Women; Prologue F 321,data/oxford_txts/LGW_FPro_oxford.txt,"Hit is my relik,° digne° and delitable,°",True,False
wise,wise,The Legend of Good Women; Prologue F 331,data/oxford_txts/LGW_FPro_oxford.txt,And makest wise folk fro° me withdrawe.,False,False
treu,trewe,The Legend of Good Women; Prologue F 334,data/oxford_txts/LGW_FPro_oxford.txt,That ben as trewe as ever was any stele.°,True,False
stable,stable,The Legend of Good Women; Prologue F 346,data/oxford_txts/LGW_FPro_oxford.txt,"But of his deitee° he shal be stable,°",False,True
nice,nice,The Legend of Good Women; Prologue F 362,data/oxford_txts/LGW_FPro_oxford.txt,"¶And eek, paraunter,° for this man is nice,°",False,True
dere,dere,The Legend of Good Women; Prologue F 386,data/oxford_txts/LGW_FPro_oxford.txt,"Enhaunced° and honoured, and most dere—",False,True
povre,pore,The Legend of Good Women; Prologue F 390,data/oxford_txts/LGW_FPro_oxford.txt,And han of° pore folk compassioun.,False,False
noble,noble,The Legend of Good Women; Prologue F 397,data/oxford_txts/LGW_FPro_oxford.txt,In noble corage° oghte ben° areste,False,False
ouen,owne,The Legend of Good Women; Prologue F 406,data/oxford_txts/LGW_FPro_oxford.txt,To ben right at° your owne jugement,False,False
gret,grete,The Legend of Good Women; Prologue F 427,data/oxford_txts/LGW_FPro_oxford.txt,"He made also, goon is a grete whil,°",False,False
treu,trewe,The Legend of Good Women; Prologue F 444,data/oxford_txts/LGW_FPro_oxford.txt,"That° I yow knew so° charitable and trewe,°",False,True
treu,trewe,The Legend of Good Women; Prologue F 464,data/oxford_txts/LGW_FPro_oxford.txt,"Forwhy° a trewe man, withouten drede,°",False,False
treu,trewe,The Legend of Good Women; Prologue F 485,data/oxford_txts/LGW_FPro_oxford.txt,That weren trewe in lovinge al hir° lives;,True,False
lite,lite,The Legend of Good Women; Prologue F 495,data/oxford_txts/LGW_FPro_oxford.txt,"Go now thy wey, this penance is but lite°",False,True
treu,trewe,The Legend of Good Women; Prologue F 507,data/oxford_txts/LGW_FPro_oxford.txt,"“That is a trewe tale, by min hood,”°",False,False
treu,trewe,The Legend of Good Women; Prologue F 553,data/oxford_txts/LGW_FPro_oxford.txt,Ne shal no° trewe lover come in helle.,False,False
treu,trewe,The Legend of Good Women; Prologue F 561,data/oxford_txts/LGW_FPro_oxford.txt,"And trewe of love, for aught° that may befalle;°",True,False
noble,noble,The Manciple's Tale 111,data/oxford_txts/MancT_oxford.txt,And many another noble worthy dede,False,False
clene,clene,The Manciple's Tale 148,data/oxford_txts/MancT_oxford.txt,"A good wif, that is clene of werk° and thoght",True,False
rude,rude,The Manciple's Tale 170,data/oxford_txts/MancT_oxford.txt,"Lever° in a forest, that is rude° and cold",True,False
tender,tendre,The Manciple's Tale 176,data/oxford_txts/MancT_oxford.txt,"And tendre flesh,° and make his couche° of silk",False,False
fair,faire,The Manciple's Tale 191,data/oxford_txts/MancT_oxford.txt,"Than on hir wives, be they never so faire",False,True
treu,trewe,The Manciple's Tale 192,data/oxford_txts/MancT_oxford.txt,"Ne never so trewe,° ne so debonaire.°",False,False
povre,povre,The Manciple's Tale 215,data/oxford_txts/MancT_oxford.txt,"And a povre wenche,° other than this—",False,False
povre,povre,The Manciple's Tale 219,data/oxford_txts/MancT_oxford.txt,And for that other is a povre womman,False,False
dere,dere,The Manciple's Tale 221,data/oxford_txts/MancT_oxford.txt,"And, God it woot,° min owene dere brother",False,False
treu,trewe,The Manciple's Tale 275,data/oxford_txts/MancT_oxford.txt,"That were to me so sad° and eek so trewe,°",False,True
pale,pale,The Manciple's Tale 276,data/oxford_txts/MancT_oxford.txt,"Now listow° deed, with face pale of hewe",True,False
fals,false,The Manciple's Tale 295,data/oxford_txts/MancT_oxford.txt,"Now shaltow, false theef, thy song forgon,°",False,False
blak,blake,The Manciple's Tale 299,data/oxford_txts/MancT_oxford.txt,Thou and thin ofspring ever shul be blake,False,True
swete,swete,The Manciple's Tale 300,data/oxford_txts/MancT_oxford.txt,Ne never swete noise shul ye make,False,False
muche,muche,The Manciple's Tale 325,data/oxford_txts/MancT_oxford.txt,"My son, ful ofte, for° to muche speche",False,False
yong,yonge,The Manciple's Tale 334,data/oxford_txts/MancT_oxford.txt,Thus lerne children whan that they ben yonge.—,False,True
neue,newe,The Manciple's Tale 359,data/oxford_txts/MancT_oxford.txt,"My son, be war, and be non auctour newe°",False,True
fals,false,The Manciple's Tale 360,data/oxford_txts/MancT_oxford.txt,"Of tidinges,° whether they ben false or trewe.",True,False
treu,trewe,The Manciple's Tale 360,data/oxford_txts/MancT_oxford.txt,"Of tidinges,° whether they ben false or trewe.",False,True
dere,dere,The Friar's Tale 1337,data/oxford_txts/FriT_oxford.txt,"Ne spareth nat,° min owne maister dere.”",False,True
glad,gladde,The Friar's Tale 1348,data/oxford_txts/FriT_oxford.txt,And they were gladde for to fille his purs,False,False
kene,kene,The Friar's Tale 1381,data/oxford_txts/FriT_oxford.txt,"A bowe he bar, and arwes brighte and kene;°",False,True
dere,deere,The Friar's Tale 1395,data/oxford_txts/FriT_oxford.txt,"¶“ ‘Depardieux,’° quod this yeman, ‘deere brother",False,False
softe,softe,The Friar's Tale 1412,data/oxford_txts/FriT_oxford.txt,This yeman him answerde in softe speche,False,False
streit,streite,The Friar's Tale 1426,data/oxford_txts/FriT_oxford.txt,My wages been ful streite° and ful smale.,True,False
smal,smale,The Friar's Tale 1426,data/oxford_txts/FriT_oxford.txt,My wages been ful streite° and ful smale.,False,True
lef,leve,The Friar's Tale 1444,data/oxford_txts/FriT_oxford.txt,"But, leve brother, tel me than thy name,’",False,False
lef,leve,The Friar's Tale 1474,data/oxford_txts/FriT_oxford.txt,"‘Ful many a cause, leve sir somnour,’",False,False
bar,bare,The Friar's Tale 1480,data/oxford_txts/FriT_oxford.txt,"For, brother min, thy wit is al to bare",False,True
dere,dere,The Friar's Tale 1515,data/oxford_txts/FriT_oxford.txt,"Thou shalt herafterward, my brother dere",False,True
treu,trewe,The Friar's Tale 1529,data/oxford_txts/FriT_oxford.txt,For to be trewe brother in this cas;,False,False
treu,trewe,The Friar's Tale 1534,data/oxford_txts/FriT_oxford.txt,"Lat him be trewe, and parte it with his brother.’",True,False
muche,muche,The Friar's Tale 1546,data/oxford_txts/FriT_oxford.txt,So muche wo as I have with yow tholed!°,False,False
dere,deere,The Friar's Tale 1567,data/oxford_txts/FriT_oxford.txt,"Heer may ye see, min owne deere brother",False,False
olde,olde,The Friar's Tale 1582,data/oxford_txts/FriT_oxford.txt,"‘Com out,’ quod he, ‘thou olde viritrate!",False,False
swete,swete,The Friar's Tale 1585,data/oxford_txts/FriT_oxford.txt,"God save you, sir, what is your swete wille?’",False,False
lite,lite,The Friar's Tale 1600,data/oxford_txts/FriT_oxford.txt,I shall no profit han therby but lite;,False,True
povre,poure,The Friar's Tale 1608,data/oxford_txts/FriT_oxford.txt,Ye knowen wel that I am poure and old;,True,False
povre,povre,The Friar's Tale 1609,data/oxford_txts/FriT_oxford.txt,Kith° youre almesse° on me povre wrecche.’,False,False
treu,trewe,The Friar's Tale 1621,data/oxford_txts/FriT_oxford.txt,Ne nevere I nas° but of my body trewe!°,False,True
dere,dere,The Friar's Tale 1626,data/oxford_txts/FriT_oxford.txt,"‘Now Mabely, min owne moder dere",False,True
bonde,bonde,The Friar's Tale 1660,data/oxford_txts/FriT_oxford.txt,"The feend, that yow wold make thral and bonde.°",False,True
fre,free,ABC 12,data/oxford_txts/ABC_oxford.txt,"Axeth° thin help. Thin herte is ay so free,°",False,True
dere,dere,ABC 17,data/oxford_txts/ABC_oxford.txt,"Comfort is noon,° but° in yow, lady dere",False,True
dere,dere,ABC 28,data/oxford_txts/ABC_oxford.txt,"For certes,° Cristes blisful moder dere",False,True
lame,lame,ABC 76,data/oxford_txts/ABC_oxford.txt,Him thar not° drede° in° soule to be lame.°,False,True
noble,noble,ABC 97,data/oxford_txts/ABC_oxford.txt,"Noble princess, that never haddest pere,°",False,False
dere,dere,ABC 99,data/oxford_txts/ABC_oxford.txt,"That cometh of° thee, thou Cristes moder dere,°",False,True
blind,blinde,ABC 105,data/oxford_txts/ABC_oxford.txt,O verrey° light of eyen° that ben blinde,False,True
noble,noble,ABC 153,data/oxford_txts/ABC_oxford.txt,"Virgin, that art so noble of apparaile,°",True,False
bright,brighte,ABC 181,data/oxford_txts/ABC_oxford.txt,"Now lady brighte, sith° thou canst and wilt°",False,False
foul,foule,The Prioress' Tale 491,data/oxford_txts/PrT_oxford.txt,"For foule usure° and lucre of vilanie,°",True,False
fre,free,The Prioress' Tale 494,data/oxford_txts/PrT_oxford.txt,"For it was free, and open at either ende.",True,False
dere,dere,The Prioress' Tale 510,data/oxford_txts/PrT_oxford.txt,"Our blisful lady, Cristes moder dere",False,True
tender,tendre,The Prioress' Tale 524,data/oxford_txts/PrT_oxford.txt,For he so yong and tendre was of age;,False,False
fre,free,The Prioress' Tale 532,data/oxford_txts/PrT_oxford.txt,Was maked of° our blisful lady free,False,True
prive,privee,The Prioress' Tale 568,data/oxford_txts/PrT_oxford.txt,That in an aley° hadde a privee place;,False,False
neue,newe,The Prioress' Tale 574,data/oxford_txts/PrT_oxford.txt,O cursed folk of Herodes al newe,False,True
neue,newe,The Prioress' Tale 584,data/oxford_txts/PrT_oxford.txt,"Biforn this lamb, and singe a song al newe",False,True
pale,pale,The Prioress' Tale 589,data/oxford_txts/PrT_oxford.txt,"With face pale of drede and bisy thoght,°",True,False
mek,meke,The Prioress' Tale 597,data/oxford_txts/PrT_oxford.txt,And ever on Cristes moder meke and kinde,True,False
kinde,kinde,The Prioress' Tale 597,data/oxford_txts/PrT_oxford.txt,And ever on Cristes moder meke and kinde,False,True
dere,dere,The Prioress' Tale 654,data/oxford_txts/PrT_oxford.txt,"And, for the worship of his moder dere",False,True
swete,swete,The Prioress' Tale 656,data/oxford_txts/PrT_oxford.txt,"This welle° of mercy, Cristes moder° swete",False,True
