text,original_scansion,predicted_scansion,dataset_split,filename,match
So wel arrayed hous as ther was oon,u S uSu S u S u S,u S uSu S u S u S,train,FranT_gui_complete.csv,yes
And there besidin shal yourselve be,u Sx uSu S uSu S,u Sx u S uSx S,train,TC3_gui_complete.csv,no
Is now aboute eftsones for to plete,u S uSx uSu S u Sx,u S uSx u S u Sx,train,TC2_gui_complete.csv,no
But onward on his wey that night he lay,u Su S u S u S u S,u Su S u S u S u S,train,KnT_gui_complete.csv,yes
But whoso hadde yseyn his countenaunce,u Su Sx uS u SuSx,u Su Sx uS u Sux,train,LGW_gui_complete.csv,no
Unto my soverein lady and noght my fere,uS u SuS ux S u S xx,uS u SuS uS S u S ux,train,PF_gui_complete.csv,no
Live ye yet and leet his swerd doun glide,Sx u S u S u S u Sx,Sx u S u S u S u Sx,train,TC4_gui_complete.csv,yes
That maad was of a rubee al,u S u S u Su S,u S u S u Su S,train,HF_gui_complete.csv,yes
Go litel book my litel tragedie,u Su S u Su SuS,u Su S u Su Sux,train,TC5_gui_complete.csv,no
Ye shul nat winne a mite in that chaffare,u S u Sx u Sx u S uSx,u S u Sx u Sx u S uSx,train,CYT_gui_complete.csv,yes
And seide Sir ther is namore to seyne,u Su S u S uSx u Sx,u Su S u S uSx u Sx,train,SqT_gui_complete.csv,yes
So sore hath Venus hurt him with hir brond,u Sx u Su S u S u S,u Sx u Su S u S u S,train,MerT_gui_complete.csv,yes
Ne never mo min eyen two be drie,u Su S u Su S u S,u Su S u Su S u S,train,Anelida_gui_complete.csv,yes
And I acorde wel that it is so,u S uSu S u S u S,u S uSu S S u S u,train,LGW_FPro_gui_complete.csv,no
Wher is the trouthe of man who hath it slein,u S u Sx u S u S u S,u S u Sx u S u S u S,train,Anelida_gui_complete.csv,yes
But shortly of this story for to passe,u Su S u Su S u Sx,u Su S u Su S u Sx,train,LGW_gui_complete.csv,yes
With dredful herte and glad devocioun,u Su Sx u S uSuS,u Su Sx u S uSuS,train,LGW_FPro_gui_complete.csv,yes
This Pandar took the lettre and that bitime,u Su S u Sx u S uSx,u Su S u Sx u S uSx,train,TC2_gui_complete.csv,yes
And with that word he for a quisshen ran,u S u S u S u Su S,u S u S u S u Su S,train,TC3_gui_complete.csv,yes
That Troilus was never unto no wight,u SuS u S uS u S,u SuS u S uS u u,train,TC5_gui_complete.csv,no
For though that he were strong yet was she strenger,u S u S ux S u S x uS,u S u S ux S u S u Su,train,MkT_gui_complete.csv,no
Or other magik naturel above,u Su Su SuS uSx,u Su Su SuS uSx,train,FranT_gui_complete.csv,yes
What shal I seye of Nicerates wif,u S u S u SuSu S,u S u S u S S,train,FranT_gui_complete.csv,no
Ire siknesse or constellacioun,Sx uSx u SuSuS,ux uSx S Sux,train,FranT_gui_complete.csv,no
Ywis my dere herte ye,uS u Su Su S,uS u Su Sx S,train,HF_gui_complete.csv,no
And art my blood and to my counseil sworn,u S u S u S u Su S,u S u S u S u Su S,train,KnT_gui_complete.csv,yes
But rather wolde he yeven out of doute,u Su Sx u Su S u Sx,u Su Sx u Su S u Sx,train,GP_gui_complete.csv,yes
But me to rede out of this drede or gie,u S u Sx u S u Sx u S,u S u Sx u S u Sx u S,train,Anelida_gui_complete.csv,yes
What not as bisily quod Pandarus,u S u SuS u SuS,u S u SuS u SuS,train,TC1_gui_complete.csv,yes
Commendeth it and seith in this manere,uSu S u S u S uSx,uSu S u S u S uSx,train,SNT_gui_complete.csv,yes
Or somwhat elles was nat worth a flie,u Su Su S u S u S,u Su Su S u S u S,train,CYT_gui_complete.csv,yes
Ful glad unto hir beddes side hir broughte,u S uS u Su Sx u Sx,u S uS u Su Sx u Sx,train,TC3_gui_complete.csv,yes
Than was he bothe in lordship and servage,u S u Sx u Su S uSx,u S u Sx u Su S uSx,train,FranT_gui_complete.csv,yes
Us moste putte our good in aventure,u Su Sx u S u SuSx,u Su Su S u u SuSx,train,CYT_gui_complete.csv,no
But empte his purs and make his wittes thinne,u Sx u S u Sx u Su Sx,u S u S u Sx u Sx Sx,train,CYT_gui_complete.csv,no
That he him shewed his lady on a daunce,u S u Su S ux S u Sx,u S u Su S uS S u Sx,train,FranT_gui_complete.csv,no
And with that thought for pure ashamed she,u S u S u Sx uSu S,u S u S u Sx S u,train,TC2_gui_complete.csv,no
He seide how she was fro this world yfare,u Sx u S u S u S uSx,u Sx u S u S u S uSx,train,TC4_gui_complete.csv,yes
On morwe as soone as day bigan to clere,u Sx u Sx u S uS u Sx,u Sx u Sx u S uS u Sx,train,TC5_gui_complete.csv,yes
Thus hath he japed thee ful many a yeer,u S u Su S u Sx u S,u S u Su S u Sx u S,train,KnT_gui_complete.csv,yes
Thy wif and thou mot hange fer atwinne,u S u S u Su S uSx,u S u S u Su S uSx,train,MilT_gui_complete.csv,yes
Ye they sal have the flour of il ending,u S u Sx u S u S uS,u S u Sx u S u S uS,train,RvT_gui_complete.csv,yes
What that he mente as touching this matere,u S u Sx u Su S uSx,u S u Sx u Su S uSx,train,TC3_gui_complete.csv,yes
And as a traitour forth he gan to saile,u S u Su S u S u Sx,u S u Su S u S u Sx,train,LGW_gui_complete.csv,yes
Under the laurer which that may not fade,uS u Su S u S u Sx,uS u Su S u S u Sx,train,Anelida_gui_complete.csv,yes
Upon his need to London for to go,uS u S u Su S u S,uS u S u Su S u S,train,MilT_gui_complete.csv,yes
Dwelleth many a citezein,uS uS u SuS,ux uS u S,train,HF_gui_complete.csv,no
Thus liveth fair Anelida the quene,u Su S uSuS u Sx,u Su S uSuS u Sx,train,Anelida_gui_complete.csv,yes
What cas quod Troilus or what aventure,u S u Su S u SuSx,u S u SuS u S SuSx,train,TC1_gui_complete.csv,no
As ravenes qualm or shriking of thise oules,u Sux S u Su S ux Sx,u Sux S u Su S ux Sx,train,TC5_gui_complete.csv,yes
And with thy dagger look thou do the same,u S u Su S u S u Sx,u S u Su S u S u Sx,train,PardT_gui_complete.csv,yes
Though ich and al my kin upon a stounde,u S u S u S uS u Sx,u S u S u S uS u Sx,train,TC4_gui_complete.csv,yes
Ye slee me giltelees for verray peine,u S u SuS u Su Sx,u S u SuS u Su Sx,train,FranT_gui_complete.csv,yes
To forthre me as I have told biforn,u Sx u S u Su S uS,u SuS u S u Sx S uS,train,KnT_gui_complete.csv,no
A Somnour and a Pardoner also,u Su S u SuS uS,u Su S u SuS uS,train,GP_gui_complete.csv,yes
Than she whan that she falsed Troilus,u S u S u Su SuS,u x u S u uS SuS,train,TC5_gui_complete.csv,no
God woot they toke of that ful litel keep,u S u Sx u S u Su S,u S u Sx u S u Su S,train,TC3_gui_complete.csv,yes
But finally my spirit at the laste,u SuS u Su S u Sx,u SuS u Su S u Sx,train,PF_gui_complete.csv,yes
Now goode sirs what wol ye bet than wel,u Su S u S u S u S,u Su S u S u S u S,train,CYT_gui_complete.csv,yes
Pipers of alle Duche tonge,uS u Su Su Sx,uS u Sx Su Sx,train,HF_gui_complete.csv,no
A thing that no man wol his thankes helde,u S u S u S u Su Sx,u S u S u S u Su Sx,train,WBPro_gui_complete.csv,yes
To bringe our craft al in another plite,u Sx u S u S uSu Sx,u Sx u S u S u Sx,train,CYT_gui_complete.csv,no
Scarsly amonges twelve twein shul thrive,uS uSu Su S u Sx,uS uSu Su S u Sx,train,ShipT_gui_complete.csv,yes
Upon a thing ne seen it parfitly,uS u S u S u SuS,uS u S u S u SuS,train,MerT_gui_complete.csv,yes
And wedded yit the thridde wif anon,u Su S u Su S uS,u Su S u Sx S uS,train,LGW_gui_complete.csv,no
Hir body wessh with water of a welle,u Su S u Su S u Sx,u Su S u Su S u Sx,train,KnT_gui_complete.csv,yes
And wel coude I yif that me leste so,u S ux S u S u Su S,u S ux S u S u Sx S,train,LGW_gui_complete.csv,no
Bicause that ther was swich diversitee,uSx u S u S uSuS,uSx u S u S xx,train,MLT_gui_complete.csv,no
And in hir armes pitously wepinge,u S u Su SuS uSx,u S u Sx SuS uSx,train,ClT_gui_complete.csv,no
No no quod he and sorwfully he siketh,u S u S u SuS u Sx,u S u S u SuS u Su,train,FranT_gui_complete.csv,no
Cecile answerede O nice creature,uSx uSux S ux SuSx,uSx uS u Sx SuSx,train,SNT_gui_complete.csv,no
What best is and lo here ensample as yerne,u S u S u xx Sux S uSx,u S u S u Sx uSu S Sxx,train,TC4_gui_complete.csv,no
The wif cam leping inward with a ren,u S u Su Su S u S,u S u Su Su S u S,train,RvT_gui_complete.csv,yes
Was tonnegreet of iren bright and shene,u SuS u Su S u Sx,u SuS u Su S u Sx,train,KnT_gui_complete.csv,yes
Whoso wol preye he moot faste and be clene,uS u S u S ux S u Sx,uS u S u S ux S u Sx,train,SumT_gui_complete.csv,yes
Stood whan she dorste and loked on the place,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,train,TC5_gui_complete.csv,yes
Maketh for his wif and for his child also,ux S u S u S u S uS,ux S u S u S u S uS,train,MLT_gui_complete.csv,yes
Hastow had fleen al night or artow dronke,uS u S u S u Su Sx,uS u S u S u Su Sx,train,MancPro_gui_complete.csv,yes
The fressheste and the beste he coude finde,u Sux S u Sx u Su Sx,u Sux S u Sx u Su Sx,train,TC3_gui_complete.csv,yes
A wif to laste unto his lives ende,u S u Sx uS u Su Sx,u S u Sx uS u Su Sx,train,MerT_gui_complete.csv,yes
My reed is this sin thou canst wel endite,u S u S u S u S uSx,u S u S u S u S uSx,train,TC5_gui_complete.csv,yes
Philotetes anoon the sail updrow,uSuS uS u S uS,Sx uS u S uS,train,LGW_gui_complete.csv,no
Ne how that lad was homward Emelie,u S u S u Su SuS,u S u S u Su SuS,train,KnT_gui_complete.csv,yes
After the scole of Oxenforde tho,uS u Sx u SuSu S,uS u Sx u Sux S,train,MilT_gui_complete.csv,no
Ne mighte noght for stink of him endure,u Su S u S u S uSx,u Su S u u u S uSx,train,MkT_gui_complete.csv,no
How Eneas hath with the quene ygon,u SuS u S u Sx uS,u SuS u S u Sx uS,train,LGW_gui_complete.csv,yes
And thus hath Crist unwemmed kept Custance,u S u S uSu S uSx,u S u S uSu S uSx,train,MLT_gui_complete.csv,yes
Gladly Do than hold herto,Su S u S uS,Su S u S Sx,train,BD_gui_complete.csv,no
Be ful assured boldely,u S uSu SuS,u S uSx SuS,train,HF_gui_complete.csv,no
That maketh my hew to fal and fade,u Sx u S u S u Sx,u Sx u S u S u Sx,train,BD_gui_complete.csv,yes
Remeveth him bitimes I yow rede,uSu S uSu S u Sx,u S u S u Sx,train,CYT_gui_complete.csv,no
And with attendance and with bisinesse,u S uSux S u SuSx,u S uS u S SuSx,train,WBT_gui_complete.csv,no
For angre and for verray jalousie,u Su S u Su SuS,u Sx u S Su SuS,train,WBPro_gui_complete.csv,no
Distreine hir herte as faste to retorne,uSx u Sx u Su S uSx,uSx u Sx u Su S uSx,train,TC5_gui_complete.csv,yes
On bokes for to rede I me delite,u Su S u Sx u S uSx,u Su S u Sx u S uSx,train,LGW_FPro_gui_complete.csv,yes
Hir over lippe wiped she so clene,u Su Su Su S u Sx,u Su Su Su S u Sx,train,GP_gui_complete.csv,yes
Ne God may not deceived ben pardee,u S u S uSu S uS,u S u S u S uS,train,TC4_gui_complete.csv,no
Of werk than any fair creacioun,u S u Su S uSuS,u S u Su S ux,train,FranT_gui_complete.csv,no
To been in love as fals as ever he can,u S u Sx u S u S u S,u S u Sx u S u S u S,train,Anelida_gui_complete.csv,yes
Right as men may warm wex with handes plie,u S u S u S u Su S,u S u S u S u Su S,train,MerT_gui_complete.csv,yes
From heighe alofte and than he wolde wepe,u Sx uSx u S u Su Sx,u Sx uSx u S u Sx Sx,train,TC5_gui_complete.csv,no
And made er it was day ful many a wente,u Sx u S u S u Sx u Sx,u Sx u S u S u Sx u Sx,train,TC2_gui_complete.csv,yes
By God I shal him quiten every grot,u S u S u Su Sxu S,u S u S u Su Sxu u,train,FriPro_gui_complete.csv,no
Out comth the brid and with ful sober chere,u S u S u S u Su Sx,u S u S u S u Su Sx,train,LGW_gui_complete.csv,yes
But al to litel weylawey the while,u S u Su SuS u Sx,u S u Su S u Sx,train,TC4_gui_complete.csv,no
Was couth eek that a newe markisesse,u S u S u Su SuSx,u S u S u Sx SuSx,train,ClT_gui_complete.csv,no
The lif out of hir body for to twinne,u S u S u Su S u Sx,u S u S u Su S u Sx,train,MLT_gui_complete.csv,yes
And in his owne chambre hem made a bed,u S u Su Sx u Sx u S,u S u Su Sx u Sx u S,train,RvT_gui_complete.csv,yes
Or they espie it O yis yis,u S uS u S u S,u S uS u S u S,train,HF_gui_complete.csv,yes
Comth of his sitting yet necessitee,u S u Su S uSuS,u S u Su S ux,train,TC4_gui_complete.csv,no
Whan he may walke him thoughte it was the beste,u S u Sx u Sx u S u Sx,u S u Sx u Sx u S u Sx,train,LGW_gui_complete.csv,yes
Ful faste he cast how al this mighte stonde,u Sx u S u S u Su Sx,u Sx u S u S u Sx Sx,train,TC4_gui_complete.csv,no
Biforen his triumphe walketh she,uSu S uSu Su S,uSu S uSx Su S,train,MkT_gui_complete.csv,no
But I be mery ywis I wol be blamed,u S u xS uS u S u Sx,u S u Sx uS u S u Sx,train,NPPro_gui_complete.csv,no
And kneled doun as it were for the nones,u Su S u S ux S u Sx,u Su S u S ux S u Sx,train,LGW_FPro_gui_complete.csv,yes
Senek seith eek a good word doutelees,uS u S u S u SuS,uS u S u S u SuS,train,PardT_gui_complete.csv,yes
That semeth ful seke under your side,u Su S ux Sx u Sx,u Su S ux Sx u Sx,train,BD_gui_complete.csv,yes
And they ben come to knowe what she mente,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,train,MLT_gui_complete.csv,yes
Felicitee which that thise clerkes wise,uSuS u S ux Su Sx,uS u S ux Su Sx,train,TC3_gui_complete.csv,no
And come again without any delay,u Sx uS uS uS uS,u Sx uS uS uS uS,train,CYT_gui_complete.csv,yes
His libertee this brid desireth ay,u SuS u S uSu S,u SuS u S u S,train,MancT_gui_complete.csv,no
To child ne wif by him that harwed helle,u S u S u S u Su Sx,u S u S u S u Su Sx,train,MilT_gui_complete.csv,yes
And spek with him in esing of his herte,u S u S u Su S u Sx,u S u S u Su S S ux,train,TC2_gui_complete.csv,no
And as to me so grisly was his dede,u S u S u Su S u Sx,u S u S u Su S u Sx,train,LGW_gui_complete.csv,yes
Save that he Moises and king Salomon,ux S u Su S u SuS,ux S u Sx u S SuS,train,SqT_gui_complete.csv,no
Allas that I was born quod Eneas,uS u S u S u SuS,uS u S u S u SuS,train,LGW_gui_complete.csv,yes
The piler elm the cofre unto careine,u Su S u Sx uS uSx,u Su S u Sx uS uSx,train,PF_gui_complete.csv,yes
Save this she preyed him that if he mighte,ux S u Su S u S u Sx,ux S u Su S u S u Sx,train,ClT_gui_complete.csv,yes
As Chauntecleer among his wives alle,u SuS uS u Su Sx,u SuS uS u Su Sx,train,NPT_gui_complete.csv,yes
And for the Grekes weren me so leve,u S u Su Su S u Sx,u S u Su Su S u Sx,train,TC4_gui_complete.csv,yes
And on the morwe er it were dayes light,u S u Sx u S ux Su S,u S u Sx u S ux Su S,train,KnT_gui_complete.csv,yes
Now tounes and now grete trees,u Su S u Su S,u Su u S Sx S,train,HF_gui_complete.csv,no
And of hir song right with that word she stente,u S u S u S u S u Sx,u S u S u S u S u Sx,train,TC2_gui_complete.csv,yes
The fires brende upon the auter brighte,u Su Sx uS u Su Sx,u Su Sx uS u Sx Sx,train,KnT_gui_complete.csv,no
I trowe it sir quod I parde,u Su S u S u Sx,u Sx u u S u Sx,train,BD_gui_complete.csv,no
As I may best I wol my wo endure,u S u S u S u S uSx,u S u S u S u S uSx,train,FranT_gui_complete.csv,yes
But it were for my profit and min ese,u S ux S u Su S u Sx,u S ux S u Su S u Sx,train,WBPro_gui_complete.csv,yes
Bright was the sonne and cleer in that morweninge,u S u Sx u S u S uxSx,u S u Sx u S u S uSx,train,KnT_gui_complete.csv,no
Be wrooth than shalt thou han a groin anoon,u S u S u S u S uS,u S u S u S u S uS,train,TC1_gui_complete.csv,yes
Betrayed hath and doon her vilanie,uSu S u S u SuS,uSu S u S u SuS,train,LGW_gui_complete.csv,yes
Up to the holownesse of the seventh spere,u S u SuSx u S uS xx,u S u S u S uS ux,train,TC5_gui_complete.csv,no
Daunceth he mury that is mirtheles,uS u Su S u SuS,uS u uS u S Sx,train,PF_gui_complete.csv,no
Thus seidestow and japedest ful faste,u SuS u SuS u Sx,u SuS u SuS u Sx,train,TC1_gui_complete.csv,yes
And hath min understonding lorne,u S u SuSu Sx,u S u Sux Sx,train,BD_gui_complete.csv,no
Ther was hir refut for the mene while,u S u Su S u Su Sx,u S u Su S u Sx Sx,train,MLT_gui_complete.csv,no
Trouthe is a thing that I wol ever kepe,ux S u S u S u Su Sx,ux S u S u S u Su Sx,train,CYT_gui_complete.csv,yes
How Jasoun mighte best destroyed be,u Su Su S uSu S,u Su Su S u S,train,LGW_gui_complete.csv,no
And to my fadres folk and his allies,u S u Sx u S u SuS,u S u Sx S u S SuS,train,WBPro_gui_complete.csv,no
For if my fader Tideus he seide,u S u Su SuS u Sx,u S u Su SuS u Sx,train,TC5_gui_complete.csv,yes
Of whom that speketh Virgilius,u S u Sx uSuS,u S u Su Sux,train,HF_gui_complete.csv,no
And ofte it hath the cruel herte apesed,u Sx u S u Su Sx uSx,u Sx u S u Su Sx uSx,train,TC1_gui_complete.csv,yes
Ful lightly been ay redy to the flighte,u Su S u Su S u Sx,u Su S u Su S u Sx,train,TC2_gui_complete.csv,yes
Ful giltelees by Goddes swete pine,u SuS u Su Su Sx,u SuS u Su Sx Sx,train,WBPro_gui_complete.csv,no
Nay doutelees for also God me save,u SuS u Su S u Sx,u SuS u Su S u Sx,train,TC3_gui_complete.csv,yes
Alwey to oon and chaungeth for no newe,uS u S u Su S u Sx,uS u S u Su S u Sx,train,Anelida_gui_complete.csv,yes
That hardely thou wolt thyselven seye,u SuS u S uSu S,u SuS u S Sux S,train,TC5_gui_complete.csv,no
To make of thee as yet a sterre,u Sx u S u S u Sx,u Sx u S u S u Sx,train,HF_gui_complete.csv,yes
Thou shalt be saved by thy feith in trouthe,u S u Su S u S u Sx,u S u Su S u S u Sx,train,TC2_gui_complete.csv,yes
Of every word of this sentence,u Sxu S u S uSx,u Sxu u S u Sxx,train,HF_gui_complete.csv,no
They fillen gruf and criden pitously,u Su S u Su SuS,u Su S u Su SuS,train,KnT_gui_complete.csv,yes
It were ye that wroughte me swich wo,u Su S u Su S u S,u Sx u S Su S u S,train,TC3_gui_complete.csv,no
Toward the fen ther wilde mares renne,uS u S u Su Su Sx,uS u S u Sx uS Sx,train,RvT_gui_complete.csv,no
To Athenes is he goon the nexte way,u SuS u S u S ux S,u SuS u S u S ux S,train,KnT_gui_complete.csv,yes
At diner which she nolde not denie,u Su S u Su S uS,u Su S u Su S uS,train,TC2_gui_complete.csv,yes
And have a thank and yet a cote and hood,u Sx u S u S u Sx u S,u Sx u S u S u Sx u S,train,GP_gui_complete.csv,yes
Wel han they cause for to gladen ofte,u S u Su S u Su Sx,u S u Su S u Su Sx,train,PF_gui_complete.csv,yes
Lat do him calle and I wol gladly here,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,train,PhyT_gui_complete.csv,yes
And starf anoon as us the bokes telle,u S uS u S u Su Sx,u S uS u S u Su Sx,train,TC5_gui_complete.csv,yes
That no man be he never so wrothe,u S u S u S u Sx,u S u S u S u Sx,train,HF_gui_complete.csv,yes
Shal renne to the toune and that ful swithe,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,train,PardT_gui_complete.csv,yes
And she him leide ayein hir feith to borwe,u S u Sx uS u S u Sx,u S u Sx uS u S u Sx,train,TC5_gui_complete.csv,yes
For sin we yet may have namore feste,u S u S u Sx uSu Sx,u S u S u Sx uSx Sx,train,TC5_gui_complete.csv,no
And hir forsook for terme of al his lif,u S uS u Sx u S u S,u S uS u Sx u S u S,train,WBPro_gui_complete.csv,yes
Be glad and lat me werke in this matere,u S u S u Sx u S uSx,u S u S u Sx u u uSx,train,TC4_gui_complete.csv,no
She gilty was and in the mene whiles,u Su S u S u Sx uS,u Su S u S u Sx Su,train,MLT_gui_complete.csv,no
She wex his wif and hadde him as hir leste,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,train,LGW_gui_complete.csv,yes
That ilke fruit is ever leng the wers,u Su S u Su S u S,u Su S u Su S u S,train,RvPro_gui_complete.csv,yes
And if so be the game wente aright,u S u S u Su Sx uS,u S u S u Su Sx uS,train,MilT_gui_complete.csv,yes
She gooth as she were half out of hir minde,x u S u Su S u S u Sx,x u S u Su S u S u Sx,train,PrT_gui_complete.csv,yes
A maide and love hunting and venerie,u Sx u Sx uS u SuS,u Sx u Sx uS u SuS,train,KnT_gui_complete.csv,yes
This Cook that was ful pale and no thing reed,u S u S u Sx u S u S,u S u S u Sx u S u S,train,MancPro_gui_complete.csv,yes
This Arcit with ful despitous herte,S uS u S uSu Sx,u SuS u S u Sx,train,KnT_gui_complete.csv,no
Ligging abedde and make hem for to grone,uS uSx u Sx u S u Sx,uS uSx u Sx u S u Sx,train,TC1_gui_complete.csv,yes
Walled a tong with teeth and lippes eke,uS u S u S u Su Sx,uS u S u S u Su Sx,train,MancT_gui_complete.csv,yes
