text,original_scansion,predicted_scansion,dataset_split,filename,match
That resteles ful longe abedde lay,u SuS u Su Sux S,u Sux u Sx Sux S,train,TC3_gui_complete.csv,no
Babewinnes and pinacles,uSuS u SuS,uSuS u SuS,train,HF_gui_complete.csv,yes
And now of three how maystow bere witnesse,u S u S u Su Sx uSx,S u S u u Su Sx Sux,train,SNT_gui_complete.csv,no
That I am deed anoon but I retourne,u S u S uS u S uSx,u S u S uS u S uSx,train,TC3_gui_complete.csv,yes
Fain wolde I doon yow mirthe wiste I how,u Su S u S ux Sx u S,u Su S u S ux Sx S u,train,GP_gui_complete.csv,no
Thus took he purpos loves craft to suwe,u S u Su Su S u Sx,u S u Su Su S u Sx,train,TC1_gui_complete.csv,yes
And seide him thus To Athenes shaltou wende,u Su S u S uxx Su Sx,u Su S u S uxx Su Sx,train,KnT_gui_complete.csv,yes
For in his time of strengthe he was the flour,u S u Sx u Sx u S u S,u S u Sx u Sx u u S u,train,MkT_gui_complete.csv,no
Thogh he therto had neither right ne lawe,u S uS u Su S u Sx,u S uS u Su S u Sx,train,MkT_gui_complete.csv,yes
Egiste to his chambre faste him spedde,uSu S u Su Sx u Sx,uSu S u Su Sx u Sx,train,LGW_gui_complete.csv,yes
Wherfore I wole answere in this manere,uSu S ux Sux S u Sxx,uSu S ux Sux S u Sxx,train,MerT_gui_complete.csv,yes
Ther nis planete in firmament,u S uSx u SuS,u S uSx u SSu,train,BD_gui_complete.csv,no
To thing to come al falle it foule or faire,u S u Sx u Sx u Sx u Sx,u S u Sx u Sx u Sx u Sx,train,TC4_gui_complete.csv,yes
Doun on hir knes falleth she to grounde,S u S u Su S u Sx,S u S u Su S u Sx,train,MLT_gui_complete.csv,yes
Of which Macrobie roghte nat a lite,u S uSu Su S u Sx,u S uSu Su S u Sx,train,PF_gui_complete.csv,yes
But woltow stinten al this woful chere,u Su Su S u Su Sx,u Su Su S u Su Sx,train,TC2_gui_complete.csv,yes
Him thar not drede in soule to be lame,u S u Su S ux S u Sx,u S u Su S ux S u Sx,train,ABC_gui_complete.csv,yes
In you lith whan yow list that it so be,u S u S u S u S u S,u S u S u S u S u S,train,TC5_gui_complete.csv,yes
With that hir heed doun in the bed she leide,u S u S u S u S u Sx,u S u S u S u S u Sx,train,TC3_gui_complete.csv,yes
And he a cat he wolde hir hente anon,u S u S u Sx u Sx uS,u S u S u Sx u Sx uS,train,MilT_gui_complete.csv,yes
Charmes and Force Lesinges Flaterie,uS u Su SuS uxS,uS u Su SuS uxu,train,KnT_gui_complete.csv,no
Accordant to his wordes was his chere,uSu S u Su S u Sx,uSu S u Su S u Sx,train,SqT_gui_complete.csv,yes
Than thou knowest that been good wommen alle,u S uS u S u Su Sx,u S uS u S u Su Sx,train,LGW_FPro_gui_complete.csv,yes
Of trouthe and forthi wolde I fain remeve,u Sx u Su Sx u S uSx,u Sx u Su Sx u S uSx,train,TC1_gui_complete.csv,yes
And after that he sang ful loude and clere,u Su S u S u Su S xx,u Su S u S u Su S xx,train,MerT_gui_complete.csv,yes
Ben set of Fortune in good aventure,u S u Sux S u SuSx,u S u Sux S u SuSx,train,TC4_gui_complete.csv,yes
But certein I hem never tolde,u Su S u Su Sx,u Su S u Su Sx,train,HF_gui_complete.csv,yes
And set the point al sharp upon her herte,u S u S u S uS u Sx,u S u S u S uS u Sx,train,LGW_gui_complete.csv,yes
Than slepeth hope and after drede awaketh,u Su Su S uS xx uSx,u Su Su S uS xx uSx,train,TC2_gui_complete.csv,yes
But as I seide I am noght textuel,u S u Su S u S uS,u S u Su S u S uS,train,MancT_gui_complete.csv,yes
In felawschip wel coud she laughe and carpe,u SuS u S u Sx u Sx,u SuS u S u Sx u ux,train,GP_gui_complete.csv,no
For somtime we ben Goddes instrumentz,u Sux S u Su SuS,u Sux S u Su SuS,train,FriT_gui_complete.csv,yes
O hastow slain me false theef I seide,u Su S u Su S u Sx,u Su S u Su S u Sx,train,WBPro_gui_complete.csv,yes
Bicause of yow that shal your fader see,uSu S u S u S ux S,uSu S u S u S ux S,train,TC4_gui_complete.csv,yes
And as he bad right so was doon in dede,u S u S u S u S u Sx,S u S u u S S S u Sx,train,SNT_gui_complete.csv,no
So that within a day or two or three,u S uS u S u S u S,u S uS u S u S u S,train,LGW_gui_complete.csv,yes
The white crowe that heng ay in the cage,u Su Sx u S u S u Sx,u Su Sx u S u S u Sx,train,MancT_gui_complete.csv,yes
Swich fin hath false worldes brotelnesse,u S u Su Su SuSx,u S u Su Su SuSx,train,TC5_gui_complete.csv,yes
But nathelees allas whom shal I leve,u SuS uS u S u Sx,u SuS uS u S u Sx,train,TC4_gui_complete.csv,yes
Find thou the maner how and in what wise,u S u Su S u S u Sx,u S u Su S u S u Sx,train,KnT_gui_complete.csv,yes
I wol not han to do of swich matere,u S u S u S u S uSx,u S u S u S u S uSx,train,NPT_gui_complete.csv,yes
Unnethe might I lenger dwelle,uSu S u Su Sx,uSu S u Su Sx,train,BD_gui_complete.csv,yes
To Seint Denis he gan for to repaire,u S uS u S u S uSx,u S uS u S u S uSx,train,ShipT_gui_complete.csv,yes
Wheras ther woned a man of greet honour,uS u Sx u S u S uS,uS u Sx S u S u Su,train,SumT_gui_complete.csv,no
For to hirself ful ofte Allas seith she,u S uS u Su Su S x,u S uS u Su Su S x,train,FranT_gui_complete.csv,yes
So stant this innocent bifore the king,u S u SuS uSx u S,u S u SuS uSx S u,train,MLT_gui_complete.csv,no
And fneseth faste and eek he hath the pose,u Su Sx u S u S u Sx,u Su Sx u S u S u Sx,train,MancPro_gui_complete.csv,yes
As man that in his dreem is drecched sore,u S u S u S u Su Sx,u S u S u S u Su Sx,train,NPT_gui_complete.csv,yes
Ne for no wis man but for foles nice,u S u S u S u Su Sx,u S u S u S u Su Sx,train,TC3_gui_complete.csv,yes
To whom shal she compleine or make moon,u S u S uSu S ux S,u S u S uSx u Sx S,train,LGW_gui_complete.csv,no
Al warisshed of his bittre peines smerte,u SuS u S ux Su Sx,u SuS u S ux Su Sx,train,FranT_gui_complete.csv,yes
That have his servise soght and seke,u Sx u Sux S u Sx,u Sx u uux S u Sx,train,HF_gui_complete.csv,no
And yet me list right evel to pley,u S x u S uS u S,u S u S u Su x u,train,BD_gui_complete.csv,no
It was ten of the clokke he gan conclude,u S u S u Sx u S uSx,u S u S u Sx S u Sux,train,MLPro_gui_complete.csv,no
So thrive I quod this somnour so I shal,u Su S u S uS x u S,u Su S u S uS u S u,train,SumT_gui_complete.csv,no
Than comth our verray gentillesse of grace,u S u Su SuSx u Sx,u S u Su SuSx u Sx,train,WBT_gui_complete.csv,yes
Thing that is seid is seid and forth it gooth,u S u S u S u S u S,u S u S u S u S u S,train,MancT_gui_complete.csv,yes
This was no litel sorwe for to see,u S u Su Su S u S,u S u Su Su S u S,train,TC3_gui_complete.csv,yes
In al his drede unto the fox he spak,u S u Sx uS u S u S,u S u Sx Su S u S u,train,NPT_gui_complete.csv,no
That made me to rise er it wer day,u Su S u Sx u S u S,u Su S u Sx S u x S,train,LGW_FPro_gui_complete.csv,no
Of which the fame upsprang to more and lesse,u S u Sx uS u Sx u Sx,u S u Sx uS u Sx u Sx,train,ClT_gui_complete.csv,yes
Ye know what this ensample may resemble,u S u S uSu S uSx,u S u S uSu S xSx,train,WBPro_gui_complete.csv,no
Til on a day whan Phebus gan to clere,u S u S u Su S u Sx,u S u S u Su S u Sx,train,LGW_gui_complete.csv,yes
But forth they goon and lafte his shippes ride,u S u S u Su S ux Sx,u S u S u Su S ux Sx,train,LGW_gui_complete.csv,yes
Now it shineth now it reineth faste,S u Su S u Su Sx,S S ux S u Sx Sx,train,KnT_gui_complete.csv,no
If that I mente harm or vilanie,u S u Su S u SuS,u S u Su S u SuS,train,TC2_gui_complete.csv,yes
And fill so ther nas no remedie,S u S u S u SuS,u S u S u S uxu,train,MkT_gui_complete.csv,no
And to greet cheep is holde at litel pris,u S u S u Sx u Su S,u S u S u Sx u Su S,train,WBPro_gui_complete.csv,yes
Our lampes brenning bothe night and day,u Su Su Su S u S,u Su Su Su S u S,train,CYT_gui_complete.csv,yes
I am so wounded as ye may wel seen,u S u Su S u S u S,u S u Su S u S u S,train,ABC_gui_complete.csv,yes
His nailes lik a briddes clawes were,u Su S u Su Su Sx,u Su S u Su Sx Sx,train,MkT_gui_complete.csv,no
Of this formel whan that she herde al this,u S uS u S u Sx u S,u S uS u S u Sx S u,train,PF_gui_complete.csv,no
Anon and sette it to his mouthe,uS u Su S x u Sx,uS u Su S x u Sx,train,HF_gui_complete.csv,yes
I wol ben hires til that the deth me take,u S u Su S u S u x Sx,u S u Su S u S u x Sx,train,PF_gui_complete.csv,yes
To gete hir love ther as she hath noon,u Su S ux S u S u S,u Su S ux S u x u S,train,WBPro_gui_complete.csv,no
But that I nil not holden him in honde,u S u S u Su S u Sx,u S u S u Su S u Sx,train,TC2_gui_complete.csv,yes
Worshippe or that ye come agein,uSx u S u Sx uS,uSx u S u Sx uS,train,BD_gui_complete.csv,yes
Upon a bok was write with lettres olde,uS u S u Su S ux Sx,uS u S u Su S uS Sx,train,PF_gui_complete.csv,no
Whan that our pot is broke as I have said,u S u S u Su S x ux S,u S u S u Su S u Sx S,train,CYT_gui_complete.csv,no
And salued him Quod he What dostow here,u Su S u S u Su Sx,u Su S u S u Su Sx,train,LGW_FPro_gui_complete.csv,yes
Of yow that doon to me this excellence,u S u S u S u SuSx,u S u S u S u SuSx,train,LGW_gui_complete.csv,yes
And treweliche as writen wel I finde,u SuSu S ux S u Sx,u SuSu S ux S u Sx,train,TC4_gui_complete.csv,yes
Which Goddes sone us tolde thurgh his grace,u Su Su S ux S u Sx,u Su Su S ux S u Sx,train,SNT_gui_complete.csv,yes
That shoon with fethres as of golde,u S u Su S u Sx,u S u Su S u Sx,train,HF_gui_complete.csv,yes
I trowe I shal not liven til tomorwe,u Su S u S ux S uSx,u Su S u S ux S uSx,train,TC5_gui_complete.csv,yes
Al wol he kepe his lordes high degree,u S u Su S ux S uS,u S u Su S ux S uS,train,LGW_FPro_gui_complete.csv,yes
And eek I knowe of longe time agoon,u S u Su S ux Sx uS,u S u Su S ux Sx uu,train,TC2_gui_complete.csv,no
To doon him socour as was her usaunce,u S u Su S u S uSx,S S u Su S u S uSx,train,LGW_gui_complete.csv,no
Quene of the regne of Pluto derk and lowe,ux S u Sx u Su S u Sx,ux S u Sx u Su S u Sx,train,KnT_gui_complete.csv,yes
And writen to hir of his sorwes sore,u Su S u S u Su Sx,u Su S u S u Su Sx,train,TC2_gui_complete.csv,yes
That is bitwixe an housbonde and his wif,u S uSx u Sux S u S,u S uSx u SSx S u S,train,FranT_gui_complete.csv,no
And in swich forme as he can now devise,u S u Sx u S u S uSx,u S u Sx u S u S uSx,train,TC3_gui_complete.csv,yes
Ther nas discord rancour ne hevinesse,u S uS uS u SuSx,u S uS uS u SuSx,train,ClT_gui_complete.csv,yes
A markis whilom lord was of that londe,u Su Su S u S u Sx,u Su Su S u S u Sx,train,ClT_gui_complete.csv,yes
And alle wommen after for hir sake,u Su Su Su S u Sx,u Su Su Su S u Sx,train,MerT_gui_complete.csv,yes
He gan and seide Be Seint Jame,u S u Su S u Sx,u S u Su S u Sx,train,HF_gui_complete.csv,yes
And eek Nature hirself ne wol nought here,u S uSu Su S u S xx,u S uSx uu x u S xx,train,PF_gui_complete.csv,no
That fro this toun ne stant but miles three,u S u S u S u Su S,u S u S u S u Sx S,train,SNT_gui_complete.csv,no
The day is comen of hir departinge,u S u Su S u SuSx,u S u Su S u SuSx,train,MLT_gui_complete.csv,yes
As I thee telle first began,u S u Su S uS,u S u Sx S uS,train,HF_gui_complete.csv,no
For I wol axe if it hir wille be,u S u Su S u S ux S,u S u Sx u u S ux S,train,ClT_gui_complete.csv,no
Which that the word in erthe spak,u S u S u Su S,u S u S u Su S,train,HF_gui_complete.csv,yes
A long surcote of pers upon he hade,u S uSx u S uS u Sx,u S uSx u S uS u Sx,train,GP_gui_complete.csv,yes
The mone whan it was night ful brighte shoon,u Su S u S u S ux S,u Sx u u S u S ux S,train,MilT_gui_complete.csv,no
Of tho that hadde large fame,u S u Su Su Sx,u S u Su Su Sx,train,HF_gui_complete.csv,yes
Right as a serpent hit him under floures,u S u Su S u Su Sx,u S u Su S u Su Sx,train,SqT_gui_complete.csv,yes
Tiburce answerde and seide Brother dere,uSu Sux S ux Su Sx,uSu Sux S ux Su xx,train,SNT_gui_complete.csv,no
It had be never the bet for me,u S u Su S u S x,u S u Su S u S x,train,BD_gui_complete.csv,yes
So moche embosed I not now what,u Sx uSx u S u S,u Su Sux S u S u,train,BD_gui_complete.csv,no
But trusteth wel I am a southren man,u Su S u S u Su S,u Su S u S u Su S,train,ParsPro_gui_complete.csv,yes
Thus wost thou wel what thing is speche,u S u S u S u Sx,u S u S u S u Sx,train,HF_gui_complete.csv,yes
And of this moving out of doute,u S u Su S u Sx,u S u Su S u Sx,train,HF_gui_complete.csv,yes
For thousandes his hondes maden deie,u SuS u Su Su S,u SuS u Su Su S,train,TC5_gui_complete.csv,yes
Is as ye wole ne ayeines your liking,u S u Sx u Sux S uS,u S u Su x Sux u uS,train,ClT_gui_complete.csv,no
Nay nay Thomas it may nothing be so,u S uS u S uS u S,u S uS u S uS u S,train,SumT_gui_complete.csv,yes
That owher is wherfore as for the beste,u Su S uSu S u S xx,u Su S uSu S u S xx,train,CYT_gui_complete.csv,yes
Ful bittre drink and for to han gladnesse,u Su S u S u S uSx,u Su S u S u S uSx,train,TC3_gui_complete.csv,yes
Of maidens suche as gunne hir times waste,u Su Su S ux S ux Sx,u Su Su S ux S ux Sx,train,PF_gui_complete.csv,yes
For whom that I have al this peine and wo,u S u S ux S u Sx u S,u S u S ux S u Sx S u,train,KnT_gui_complete.csv,no
And thus allas withouten his socours,u S uS uSu S uS,u S uS uSu S uS,train,LGW_gui_complete.csv,yes
Stint al this of which thou art in drede,S u S u S u S u Sx,u S u S u S u S Sx,train,TC4_gui_complete.csv,no
To sleen him Olofernus in his tente,u S u SuSu S u Sx,u S u SuSu S u Sx,train,MLT_gui_complete.csv,yes
Is come and that I here the foules singe,u Su S u S ux S ux Sx,u Su S u S ux S ux Sx,train,LGW_FPro_gui_complete.csv,yes
Who shal be slain or elles deed for love,u S u S u Su S u Sx,u S u S u Su S u Sx,train,KnT_gui_complete.csv,yes
I wol nat doon but this wol I quod he,u S u S u S u S u S,u S u S u S u S u S,train,ClT_gui_complete.csv,yes
And whan she hoomward cam she wolde bringe,u S u Su S u Su Sx,u S u Su S u Su Sx,train,ClT_gui_complete.csv,yes
That shal I telle quod she er I go,u S u Su S u S u S,u S u Su S u S u S,train,SNT_gui_complete.csv,yes
But that it shoon ful more clere,u S u S u Su Sx,u S u S u Su Sx,train,HF_gui_complete.csv,yes
But unto Phillis yit ne com he noght,u Su Su S u S u S,u Su Su S u S u S,train,LGW_gui_complete.csv,yes
The sorwe I suffred and the wo,u Su S ux S u S,u Su S ux S u S,train,BD_gui_complete.csv,yes
And sawe noght Quod she For sorwe,u Su S u S u Sx,u Su S u S u Sx,train,BD_gui_complete.csv,yes
Ma dame seiden they we be,u Su Su S u S,u Su Su S x S,train,HF_gui_complete.csv,no
His sone succedeth in his heritage,u Su SuS u S xuSx,u Su SuS u S xuSx,train,ClT_gui_complete.csv,yes
If for the citee which that stondeth yonder,u S u Su S u Su Sx,u S u Su S u Su Sx,train,TC2_gui_complete.csv,yes
In hir servise and peinted over al,u S uSu S uS ux S,u S uSu S ux Sx u,train,PF_gui_complete.csv,no
That al that Monday justen they and daunce,u S u Su Su S u Sx,u S u Su Su S u Sx,train,KnT_gui_complete.csv,yes
A may it be no bet quod Pandarus,u S u S u S u SuS,u S u S u S u SuS,train,TC2_gui_complete.csv,yes
Ther may no man out of the place it drive,u S u S u S u Sx u Sx,u S u S u S u Sx u Sx,train,SqT_gui_complete.csv,yes
For whan he saugh that she ne mighte dwelle,u S u S u S u Su Sx,u S u S u S u Su Sx,train,TC4_gui_complete.csv,yes
With so glad chere his gestes she receiveth,u S u Su S uS x uSx,u S u Su S uS u Sux,train,ClT_gui_complete.csv,no
That made me I coude noght withdrawe,u Su S u Su S uSx,u Su S u Su S uSx,train,WBPro_gui_complete.csv,yes
Than with another to be wel,u S uSu S u S,u S uSu S u S,train,BD_gui_complete.csv,yes
And therupon the win was fet anon,u SuS u S u S uS,u SuS u S u S uS,train,GP_gui_complete.csv,yes
Unto the nexte laure I see,uS u Su Sx u S,uS u Su Sx S u,train,HF_gui_complete.csv,no
And therfore moot I han min age stille,u Sux S u S u Su Sx,u Sux S u S u Su Sx,train,PardT_gui_complete.csv,yes
Ther ben non other mene weyes newe,u S u Su Su Su Sx,u S u Su Su Su Sx,train,Anelida_gui_complete.csv,yes
And right anon this irous cursed wrecche,u S uS u Su Su Sx,u S uS u Su Su Sx,train,SumT_gui_complete.csv,yes
I wolde it yeve if I wer lord of it,u Sx u Sx u S u S u S,u Sx S ux S x S u S u,train,FranT_gui_complete.csv,no
And han swich olde ensamples yow beforn,u S u Su Sux S uS,u S u Su Sux S uS,train,LGW_gui_complete.csv,yes
Of folk as I saugh rome aboute,u S u S u Sx uSx,u S u S u Sx uSx,train,HF_gui_complete.csv,yes
That wif is mannes help and his confort,u S u Su S u S uS,u S u Su S u S uS,train,MerT_gui_complete.csv,yes
This noble queen that cleped was Dido,u Su S u Su S uS,u Su S u Su S uS,train,LGW_gui_complete.csv,yes
Was shapen for to be or in what place,u Su S u S u S u Sx,u Su S u S u S u Sx,train,WBPro_gui_complete.csv,yes
If youre wille be as I yow preide,u Su Su S u S u Sx,u Su Su S u S u Sx,train,TC2_gui_complete.csv,yes
Senek seith eek a good word doutelees,uS u S u S u SuS,uS u S u S u SuS,train,PardT_gui_complete.csv,yes
And al be that men seyn that blind is he,u S u S u S u S u S,u S u S u S u S u S,train,LGW_FPro_gui_complete.csv,yes
If that thou vouchesauf whatso bitide,u S u SuS uS uSx,u S u SuS uS uSx,train,ClT_gui_complete.csv,yes
No neer Athens wolde he go ne ride,S u Su Sx u S u Sx,S u SS Sx u u x Sx,train,KnT_gui_complete.csv,no
Governed me in idelnesse,uSu S u SuSx,uSu x u SuSx,train,BD_gui_complete.csv,no
Quod Pandarus Thou hast a ful gret care,u SuS u S u S u Sx,u SuS u S u S u Sx,train,TC1_gui_complete.csv,yes
His snowte smal with glowinge eyen tweie,u Su S u Sux Su S,u Su S u Sux Su S,train,NPT_gui_complete.csv,yes
That I shal seyn and herkne of good entente,u S u S u Sx u S uSx,u S u S u Sx u u uSx,train,TC4_gui_complete.csv,no
And keep thee clos and be now of good chere,u S u S u S u S u Sx,S S u u S u S u u xx,train,TC3_gui_complete.csv,no
A werte and theron stood a tuft of heres,u Su S uS u S u S xx,u Su S xx S S u S xx,train,GP_gui_complete.csv,no
He seeth he may nat fro his deeth asterte,u S u S u S u S uSx,u S u S u S u S uSx,train,FranT_gui_complete.csv,yes
And to the chanoun thus he spak and seide,u S u Su S u S u Sx,u S u Su S u S u Sx,train,CYT_gui_complete.csv,yes
What make ye so muche of Salomon,u Su S u Sx u SuS,u Su S u Sx u SuS,train,MerT_gui_complete.csv,yes
Abak he sterte and thoghte it was amis,uS u Sx u Sx u S uS,uS u Sx u Sx S u Su,train,MilT_gui_complete.csv,no
And made hir so to laughe at his folie,u Sx u S u Sx u S uS,u Sx u S u Sx S u Su,train,TC2_gui_complete.csv,no
It oughte lasse causen us to sorwe,u Su Su Su S u Sx,u Su Su Su S u Sx,train,TC4_gui_complete.csv,yes
To dampne a man without answere of worde,u Su S u Su Sxx u Sx,u Su S u Su Sxx u ux,train,LGW_FPro_gui_complete.csv,no
Whan that she saw that Demophon her trayed,u S x u S uSu S uS,u S u S u SuS u Su,train,LGW_gui_complete.csv,no
How that the lif of Ector shuld be lorn,u S u S u Su S u S,u S u S u Su S u S,train,NPT_gui_complete.csv,yes
Ther saw I Joves Venus kisse,u S u Su Su Sx,u S u Su xu Sx,train,HF_gui_complete.csv,no
And of the goddes of slepinge,u S u Su S uSx,u S u Su S uSx,train,BD_gui_complete.csv,yes
And wiste wel he seide a sooth of this,u Su S u Sx u S u S,u Su S u Sx S u S u,train,TC5_gui_complete.csv,no
And coye hem that they sey non harm of me,u Su S u S u S u S x,u Su S u S u S u S x,train,TC2_gui_complete.csv,yes
And with his fest he smoot me on the heed,u S u S u S u S u S,u S u S u S u S u S,train,WBPro_gui_complete.csv,yes
And God toforn that am mistrusted thus,u S uS u S uSu S,u S uS u S uSu S,train,TC2_gui_complete.csv,yes
Or his goddesse dame Juno,u S uSu Sx uS,u S uSu Sx Su,train,BD_gui_complete.csv,no
Swived the millers doghter bolt upright,uS u Su Su S uS,uS u Su Su S uS,train,RvT_gui_complete.csv,yes
