headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
povre,povre,The Clerk's Tale 1020,data/oxford_txts/ClT_oxford.txt,That in so povre array was for to see,True,False,BOTH,That in so povre array was for to see,That in so povre array was for to see
dere,dere,House of Fame 1730,data/oxford_txts/HF_oxford.txt,"They seiden: “Mercy, lady dere!",False,True,BOTH,"They seiden: “Mercy, lady dere!",They seyden Mercy lady dere
fre,free,Troilus and Criseyde; Book V 1475,data/oxford_txts/TC5_oxford.txt,He loved so this fresshe maiden free,False,True,BOTH,He loved so this fresshe maiden free,He loved so this fresshe mayden free
fre,free,The Clerk's Tale 147,data/oxford_txts/ClT_oxford.txt,"Ther° I was free, I moot been in servage.",True,False,BOTH,"Ther° I was free, I moot been in servage.",Ther I was free I moot been in servage
god,goode,The Wife of Bath's Prologue 431,data/oxford_txts/WBPro_oxford.txt,"¶“Than wolde I seye, ‘Goode lief,° taak keep°",False,False,BOTH,"¶“Than wolde I seye, ‘Goode lief,° taak keep°",Thanne wolde I seye Goode lief taak keep
treu,trewe,Parliament of Fowls 395,data/oxford_txts/PF_oxford.txt,"The wise and worthy, secree,° trewe as stel",True,False,BOTH,"The wise and worthy, secree,° trewe as stel",The wyse and worthi secre trewe as stel
riche,riche,The Squire's Tale 19,data/oxford_txts/SqT_oxford.txt,"And therto° he was hardy,° wis, and riche",False,True,BOTH,"And therto° he was hardy,° wis, and riche",And therto he was hardy wys and riche
pale,pale,The Knight's Tale 1578,data/oxford_txts/KnT_oxford.txt,"As he were wood,° with face deed and pale",False,True,BOTH,"As he were wood,° with face deed and pale",As he were wood with face deed and pale
god,goode,The Shipman's Tale 107,data/oxford_txts/ShipT_oxford.txt,I trowe° certes that our goode man,False,False,BOTH,I trowe° certes that our goode man,I trowe certes that oure goode man
riche,riche,The Shipman's Tale 351,data/oxford_txts/ShipT_oxford.txt,"And if that I were riche, as have I blisse",True,False,BOTH,"And if that I were riche, as have I blisse",And if that I were riche as have I blisse
noble,noble,The Reeve's Tale 4263,data/oxford_txts/RvT_oxford.txt,"For Cristes saule,° and heer a noble game.",False,False,BOTH,"For Cristes saule,° and heer a noble game.",For Cristes saule and heer a noble game
dere,dere,Troilus and Criseyde; Book III 272,data/oxford_txts/TC3_oxford.txt,May thenken that she is my nece dere,False,True,BOTH,May thenken that she is my nece dere,May thynken that she is my nece deere
straunge,strange,The Wife of Bath's Tale 1161,data/oxford_txts/WBT_oxford.txt,Which is a strange thing to° thy persone.,False,False,BOTH,Which is a strange thing to° thy persone.,Which is a strange thyng to thy persone
quik,quike,The Knight's Tale 1015,data/oxford_txts/KnT_oxford.txt,"Nat fully quike,° ne fully dede they were",False,False,BOTH,"Nat fully quike,° ne fully dede they were",Nat fully quyke ne fully dede they were
grene,grene,The Knight's Tale 1036,data/oxford_txts/KnT_oxford.txt,Than is the lilie upon his stalke grene,False,True,BOTH,Than is the lilie upon his stalke grene,Than is the lylie upon his stalke grene
wikke,wikke,The Second Nun's Tale 524,data/oxford_txts/SNT_oxford.txt,"For he, Almachius, with ful wikke entente",True,False,BOTH,"For he, Almachius, with ful wikke entente",For he Almachius with ful wikke entente
dere,dere,The Second Nun's Tale 293,data/oxford_txts/SNT_oxford.txt,Seid this blisful faire maide dere;,False,True,BOTH,Seid this blisful faire maide dere;,Seyde this blisful faire mayde deere
glad,glade,House of Fame 645,data/oxford_txts/HF_oxford.txt,"Of Loves folk, if they be glade",False,True,BOTH,"Of Loves folk, if they be glade",Of Loves folk yf they be glade
simple,simple,The Nun's Priest's Tale 2826,data/oxford_txts/NPT_oxford.txt,In pacience ladde a ful simple lif,False,False,BOTH,In pacience ladde a ful simple lif,In pacience ladde a ful symple lyf
dere,dere,Troilus and Criseyde; Book IV 895,data/oxford_txts/TC4_oxford.txt,"And, for the love of God, my nece dere",False,True,BOTH,"And, for the love of God, my nece dere",And for the love of God my nece deere
dere,dere,Troilus and Criseyde; Book III 95,data/oxford_txts/TC3_oxford.txt,"Now pale, unto Criseyde, his lady dere",False,True,BOTH,"Now pale, unto Criseyde, his lady dere",Now pale unto Criseyde his lady dere
swete,swete,Troilus and Criseyde; Book III 1245,data/oxford_txts/TC3_oxford.txt,"Was Troilus, and hath his lady swete;",False,True,BOTH,"Was Troilus, and hath his lady swete;",Was Troilus and hath his lady swete
fals,false,The Pardoner's Tale 759,data/oxford_txts/PardT_oxford.txt,"To sleen us yonge folk, thou false theef!”°",False,False,BOTH,"To sleen us yonge folk, thou false theef!”°",To sleen us yonge folk thou false theef
softe,softe,The Nun's Priest's Tale 3167,data/oxford_txts/NPT_oxford.txt,For whan I fele anight° your softe side,False,False,BOTH,For whan I fele anight° your softe side,For whan I feele anyght your softe syde
lite,lite,The Knight's Tale 2627,data/oxford_txts/KnT_oxford.txt,"Whan that hir whelp° is stole, whan it is lite",False,True,BOTH,"Whan that hir whelp° is stole, whan it is lite",Whan that hir whelp is stole whan it is lite
riche,riche,The Wife of Bath's Tale 1186,data/oxford_txts/WBT_oxford.txt,"I holde° him riche, al° hadde he nat a sherte.",True,False,BOTH,"I holde° him riche, al° hadde he nat a sherte.",I holde hym riche al hadde he nat a sherte
povre,povre,The General Prologue 478,data/oxford_txts/GP_oxford.txt,And was a povre Parson of a toun;,False,False,BOTH,And was a povre Parson of a toun;,And was a povre PERSOUN OF A TOUN
riche,riche,The Knight's Tale 2497,data/oxford_txts/KnT_oxford.txt,"So uncouth° and so riche, and wroght° so weel",True,False,BOTH,"So uncouth° and so riche, and wroght° so weel",So unkouth and so riche and wroght so weel
grene,grene,House of Fame 1947,data/oxford_txts/HF_oxford.txt,"In somer, whan they grene been;",False,False,BOTH,"In somer, whan they grene been;",In somer whan they grene been
god,gode,The Summoner's Tale 1882,data/oxford_txts/SumT_oxford.txt,"Suffisen° us, though they be nat ful gode.",False,True,BOTH,"Suffisen° us, though they be nat ful gode.",Suffisen us though they be nat ful goode
neue,newe,Parliament of Fowls 250,data/oxford_txts/PF_oxford.txt,Of newe flaume; and wel aspied I thenne,False,False,BOTH,Of newe flaume; and wel aspied I thenne,Of newe flaume and wel espyed I thenne
mek,meke,The Miller's Tale 3202,data/oxford_txts/MilT_oxford.txt,And lik a maiden meke for to see.,False,False,BOTH,And lik a maiden meke for to see.,And lyk a mayden meke for to see
noble,noble,The Reeve's Tale 3942,data/oxford_txts/RvT_oxford.txt,"¶A wif he hadde, ycomen of noble kin;",False,False,BOTH,"¶A wif he hadde, ycomen of noble kin;",A wyf he hadde ycomen of noble kyn
double,double,The General Prologue 262,data/oxford_txts/GP_oxford.txt,Of double worsted was his semicope,False,False,BOTH,Of double worsted was his semicope,Of double worstede was his semycope
dere,dere,Troilus and Criseyde; Book II 1476,data/oxford_txts/TC2_oxford.txt,"But, for the love of God, min uncle dere",False,True,BOTH,"But, for the love of God, min uncle dere",But for the love of God myn uncle deere
nice,nice,Troilus and Criseyde; Book IV 536,data/oxford_txts/TC4_oxford.txt,Now is not this a nice vanitee?,False,False,BOTH,Now is not this a nice vanitee?,Now is nat this a nyce vanitee
lef,leve,Troilus and Criseyde; Book V 307,data/oxford_txts/TC5_oxford.txt,"My swerd, min helm, and, leve brother dere",False,False,BOTH,"My swerd, min helm, and, leve brother dere",My swerd myn helm and leve brother deere
grene,grene,Book of the Duchess 398,data/oxford_txts/BD_oxford.txt,Doun by a floury grene went°,False,False,BOTH,Doun by a floury grene went°,Doun by a floury grene wente
dere,dere,The Physician's Tale 231,data/oxford_txts/PhyT_oxford.txt,"¶“O mercy, dere fader,” quod this maide",False,False,BOTH,"¶“O mercy, dere fader,” quod this maide",O mercy deere fader quod this mayde
noble,noble,The Manciple's Tale 111,data/oxford_txts/MancT_oxford.txt,And many another noble worthy dede,False,False,BOTH,And many another noble worthy dede,And many another noble worthy dede
digne,digne,Troilus and Criseyde; Book I 968,data/oxford_txts/TC1_oxford.txt,In place digne unto thy worthinesse,True,False,BOTH,In place digne unto thy worthinesse,In place digne unto thi worthinesse
humble,humble,Troilus and Criseyde; Book III 96,data/oxford_txts/TC3_oxford.txt,With look doun cast and humble yolden chere,False,False,BOTH,With look doun cast and humble yolden chere,With look down cast and humble iyolden chere
sote,swote,The Knight's Tale 2860,data/oxford_txts/KnT_oxford.txt,"That in that selve° grove, swote and grene",True,False,BOTH,"That in that selve° grove, swote and grene",That in that selve grove swoote and grene
long,longe,Parliament of Fowls 230,data/oxford_txts/PF_oxford.txt,And upon pilers grete of jasper° longe°,False,True,BOTH,And upon pilers grete of jasper° longe°,And upon pilers greete of jasper longe
wroth,wrothe,Book of the Duchess 1294,data/oxford_txts/BD_oxford.txt,Ylich they were both glad and wrothe;°,False,True,BOTH,Ylich they were both glad and wrothe;°,Ylyche they were bothe glad and wrothe
shene,shene,Troilus and Criseyde; Book V 276,data/oxford_txts/TC5_oxford.txt,And whiten gan the orisonte shene,False,True,BOTH,And whiten gan the orisonte shene,And whiten gan the orisonte shene
straunge,strange,The Shipman's Tale 263,data/oxford_txts/ShipT_oxford.txt,Bitwix us two nedeth no strange fare;°,False,False,BOTH,Bitwix us two nedeth no strange fare;°,Bitwix us two nedeth no strange fare
neue,newe,Troilus and Criseyde; Book V 1269,data/oxford_txts/TC5_oxford.txt,I fele now so sharpe a newe peine,False,False,BOTH,I fele now so sharpe a newe peine,I fele now so sharp a newe peyne
fre,free,Troilus and Criseyde; Book V 144,data/oxford_txts/TC5_oxford.txt,"And, for the love of god, my lady free",False,True,BOTH,"And, for the love of god, my lady free",And for the love of God my lady fre
noble,noble,The Franklin's Tale 1364,data/oxford_txts/FranT_oxford.txt,"Hath ther nat many a noble wif, er this",False,False,BOTH,"Hath ther nat many a noble wif, er this",Hath ther nat many a noble wyf er this
gret,grete,The Knight's Tale 2149,data/oxford_txts/KnT_oxford.txt,"Twenty and mo, as grete as any steer",True,False,BOTH,"Twenty and mo, as grete as any steer",Twenty and mo as grete as any steer
dere,dere,The Miller's Tale 3588,data/oxford_txts/MilT_oxford.txt,For it is Goddes owne heste° dere.,False,True,BOTH,For it is Goddes owne heste° dere.,For it is Goddes owene heeste deere
large,large,Troilus and Criseyde; Book II 820,data/oxford_txts/TC2_oxford.txt,"This yerd was large, and railed al the aleies",True,False,BOTH,"This yerd was large, and railed al the aleies",This yerd was large and rayled alle th aleyes
long,longe,House of Fame 1484,data/oxford_txts/HF_oxford.txt,That bore hath up a longe while,False,False,BOTH,That bore hath up a longe while,That bore hath up a longe while
pale,pale,The Nun's Priest's Tale 3023,data/oxford_txts/NPT_oxford.txt,"With a ful pitous face, pale of hewe.",True,False,BOTH,"With a ful pitous face, pale of hewe.",With a ful pitous face pale of hewe
dere,dere,Troilus and Criseyde; Book III 1355,data/oxford_txts/TC3_oxford.txt,Ye humble nettes of my lady dere!,False,True,BOTH,Ye humble nettes of my lady dere!,Ye humble nettes of my lady deere
drie,dreie,Troilus and Criseyde; Book III 352,data/oxford_txts/TC3_oxford.txt,That han in winter dede been and dreie,False,True,BOTH,That han in winter dede been and dreie,That han in wynter dede ben and dreye
dere,dere,The Wife of Bath's Prologue 827,data/oxford_txts/WBPro_oxford.txt,"So blesse his soule, for his mercy dere!",False,True,BOTH,"So blesse his soule, for his mercy dere!",So blesse his soule for his mercy deere
long,longe,Troilus and Criseyde; Book I 832,data/oxford_txts/TC1_oxford.txt,"I be thy bote, or that it be ful longe",False,True,BOTH,"I be thy bote, or that it be ful longe",I be thi boote er that it be ful longe
treu,trewe,Troilus and Criseyde; Book V 1071,data/oxford_txts/TC5_oxford.txt,To Diomede algate I wol be trewe.,False,True,BOTH,To Diomede algate I wol be trewe.,To Diomede algate I wol be trewe
fre,free,Troilus and Criseyde; Book I 1080,data/oxford_txts/TC1_oxford.txt,"The gentileste, and eek the moste free",False,True,BOTH,"The gentileste, and eek the moste free",The gentilest and ek the mooste fre
lite,lite,House of Fame 621,data/oxford_txts/HF_oxford.txt,Although that in thy hed ful lite is—,True,False,BOTH,Although that in thy hed ful lite is—,Although that in thy hed ful lyte is
long,longe,Book of the Duchess 20,data/oxford_txts/BD_oxford.txt,Not longe time to endure,False,False,BOTH,Not longe time to endure,Nat longe tyme to endure
ouen,owne,House of Fame 1311,data/oxford_txts/HF_oxford.txt,Our owne gentil lady Fame,False,False,BOTH,Our owne gentil lady Fame,Our oune gentil lady Fame
dere,dere,House of Fame 1827,data/oxford_txts/HF_oxford.txt,"And seiden: “Lady, lefe° and dere",False,True,BOTH,"And seiden: “Lady, lefe° and dere",And seyden Lady leef and dere
humble,humble,The Franklin's Tale 1309,data/oxford_txts/FranT_oxford.txt,"With dredful° herte and with ful humble chere,°",False,False,BOTH,"With dredful° herte and with ful humble chere,°",With dredful herte and with ful humble cheere
dere,dere,The Miller's Tale 3610,data/oxford_txts/MilT_oxford.txt,"Go, dere spouse, and help to save our lif.”",False,False,BOTH,"Go, dere spouse, and help to save our lif.”",Go deere spouse and help to save oure lyf
noble,noble,The Knight's Tale 1913,data/oxford_txts/KnT_oxford.txt,Hath Theseus don wroght° in noble wise.,False,False,BOTH,Hath Theseus don wroght° in noble wise.,Hath Theseus doon wroght in noble wyse
wise,wise,The General Prologue 569,data/oxford_txts/GP_oxford.txt,For to be wise in byinge of vitaille.,True,False,BOTH,For to be wise in byinge of vitaille.,For to be wise in byynge of vitaille
queinte,queinte,The Canon's Yeoman's Tale 752,data/oxford_txts/CYT_oxford.txt,Our termes° been so clergial° and so queinte.°,False,True,BOTH,Our termes° been so clergial° and so queinte.°,Oure termes been so clergial and so queynte
treu,trewe,Troilus and Criseyde; Book V 1365,data/oxford_txts/TC5_oxford.txt,As wisly as in al I am yow trewe.,False,True,BOTH,As wisly as in al I am yow trewe.,As wisly as in al I am yow trewe
blithe,blithe,Troilus and Criseyde; Book III 1318,data/oxford_txts/TC3_oxford.txt,How blithe unto hem bothe two thou were!,True,False,BOTH,How blithe unto hem bothe two thou were!,How blithe unto hem bothe two thow weere
lef,leve,The Second Nun's Tale 257,data/oxford_txts/SNT_oxford.txt,"So shaltow seen hem, leve° brother dere",False,False,BOTH,"So shaltow seen hem, leve° brother dere",So shaltow seen hem leeve brother deere
large,large,The Shipman's Tale 431,data/oxford_txts/ShipT_oxford.txt,"But, by thy lif, ne be namoor so large;°",False,True,BOTH,"But, by thy lif, ne be namoor so large;°",But by thy lyf ne be namoore so large
wikke,wikke,Troilus and Criseyde; Book I 403,data/oxford_txts/TC1_oxford.txt,"If it be wikke, a wonder thinketh me",True,False,BOTH,"If it be wikke, a wonder thinketh me",If it be wikke a wonder thynketh me
bar,bare,The Clerk's Tale 879,data/oxford_txts/ClT_oxford.txt,Be seyn al bare; wherfor I yow preye,False,False,BOTH,Be seyn al bare; wherfor I yow preye,Be seyn al bare wherfore I yow preye
kene,kene,The Squire's Tale 57,data/oxford_txts/SqT_oxford.txt,Again the swerd of winter kene and cold.,True,False,BOTH,Again the swerd of winter kene and cold.,Agayn the swerd of wynter keene and coold
dere,dere,The Knight's Tale 2260,data/oxford_txts/KnT_oxford.txt,"Yif me my love, thou blisful lady dere.”",False,True,BOTH,"Yif me my love, thou blisful lady dere.”",Yif me my love thow blisful lady deere
