headword,word,tag,line_number,filename,context,text_type
mouen,may,v%pr_pl,The Squire's Tale 241,data/riverside_cats/SqT_riv.cat,Right in swich wise as men may with the swerd,RIVERSIDE
haven,han,v%pr_pl,The Squire's Tale 242,data/riverside_cats/SqT_riv.cat,Of which right now ye han youreselven herd,RIVERSIDE
seien,seyn,v%pr_pl,The Squire's Tale 252,data/riverside_cats/SqT_riv.cat,Thus seyn the peple and drawen hem apart,RIVERSIDE
haven,han,v%pr_pl,The Squire's Tale 256,data/riverside_cats/SqT_riv.cat,But for they han yknowen it so fern,RIVERSIDE
haven,han,v%inf,The Squire's Tale 280,data/riverside_cats/SqT_riv.cat,He moste han knowen love and his servyse,RIVERSIDE
don,doon,v%inf,The Squire's Tale 323,data/riverside_cats/SqT_riv.cat,And he wol doun descende and doon youre wille,RIVERSIDE
gon,goon,v%inf,The Squire's Tale 327,data/riverside_cats/SqT_riv.cat,Or if yow liste bidde hym thennes goon,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 332,data/riverside_cats/SqT_riv.cat,In swich a gyse as I shal to yow seyn,RIVERSIDE
haven,han,v%inf,The Squire's Tale 349,data/riverside_cats/SqT_riv.cat,That muchel drynke and labour wolde han reste,RIVERSIDE
gon,goon,v%inf,The Squire's Tale 364,data/riverside_cats/SqT_riv.cat,To goon to reste soone after it was eve,RIVERSIDE
willen,wil,v%pr_pl,The Squire's Tale 378,data/riverside_cats/SqT_riv.cat,And seyde Madame whider wil ye goon,RIVERSIDE
gon,goon,v%inf,The Squire's Tale 378,data/riverside_cats/SqT_riv.cat,And seyde Madame whider wil ye goon,RIVERSIDE
haven,han,v%inf,The Squire's Tale 421,data/riverside_cats/SqT_riv.cat,That nolde han wept if that he wepe koude,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 435,data/riverside_cats/SqT_riv.cat,That any fowel may in his leden seyn,RIVERSIDE
helen,heel,v%inf,The Squire's Tale 471,data/riverside_cats/SqT_riv.cat,To heel with youre hurtes hastily,RIVERSIDE
haven,han,v%inf,The Squire's Tale 510,data/riverside_cats/SqT_riv.cat,That no wight koude han wend he koude feyne,RIVERSIDE
witen,woot,v%pr_pl,The Squire's Tale 519,data/riverside_cats/SqT_riv.cat,And under is the corps swich as ye woot,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 532,data/riverside_cats/SqT_riv.cat,This is to seyn that after his desert,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 569,data/riverside_cats/SqT_riv.cat,This is to seyn my wyl obeyed his wyl,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 590,data/riverside_cats/SqT_riv.cat,Withinne a litel while sooth to seyn,RIVERSIDE
gon,go,v%inf,The Squire's Tale 591,data/riverside_cats/SqT_riv.cat,And resoun wolde eek that he moste go,RIVERSIDE
seien,sey,v%inf,The Squire's Tale 600,data/riverside_cats/SqT_riv.cat,Who kan sey bet than he who kan do werse,RIVERSIDE
don,do,v%inf,The Squire's Tale 600,data/riverside_cats/SqT_riv.cat,Who kan sey bet than he who kan do werse,RIVERSIDE
seien,seyn,v%pr_pl,The Squire's Tale 609,data/riverside_cats/SqT_riv.cat,Gladeth hymself thus seyn men as I gesse,RIVERSIDE
don,doon,v%pr_pl,The Squire's Tale 611,data/riverside_cats/SqT_riv.cat,As briddes doon that men in cages fede,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 653,data/riverside_cats/SqT_riv.cat,Til it come eft to purpos for to seyn,RIVERSIDE
gon,gon,v%pr_pl,The Nun's Priest's Tale 2852,data/riverside_cats/NPT_riv.cat,On messedayes that in the chirche gon,RIVERSIDE
haven,han,v%inf,The Nun's Priest's Tale 2900,data/riverside_cats/NPT_riv.cat,Was lyk an hound and wolde han maad areest,RIVERSIDE
haven,han,v%pr_pl,The Nun's Priest's Tale 2910,data/riverside_cats/NPT_riv.cat,Now han ye lost myn herte and al my love,RIVERSIDE
haven,han,v%inf,The Nun's Priest's Tale 2914,data/riverside_cats/NPT_riv.cat,To han housbondes hardy wise and free,RIVERSIDE
seien,seyn,v%inf,The Nun's Priest's Tale 2918,data/riverside_cats/NPT_riv.cat,How dorste ye seyn for shame unto youre love,RIVERSIDE
haven,han,v%pr_pl,The Nun's Priest's Tale 2926,data/riverside_cats/NPT_riv.cat,Certes this dreem which ye han met tonyght,RIVERSIDE
shulen,shal,v%pr_pl,The Nun's Priest's Tale 2947,data/riverside_cats/NPT_riv.cat,Ye purge yow and for ye shal nat tarie,RIVERSIDE
shulen,shul,v%pr_pl,The Nun's Priest's Tale 2950,data/riverside_cats/NPT_riv.cat,That shul been for youre hele and for youre prow,RIVERSIDE
seien,sey,v%inf,The Nun's Priest's Tale 2969,data/riverside_cats/NPT_riv.cat,Dredeth no dreem I kan sey yow namoore,RIVERSIDE
haven,han,v%pr_pl,The Nun's Priest's Tale 2978,data/riverside_cats/NPT_riv.cat,And han wel founden by experience,RIVERSIDE
seien,sayn,v%inf,The Nun's Priest's Tale 3021,data/riverside_cats/NPT_riv.cat,My gold caused my mordre sooth to sayn,RIVERSIDE
slen,slayn,v%ppl,The Nun's Priest's Tale 3022,data/riverside_cats/NPT_riv.cat,And tolde hym every point how he was slayn,RIVERSIDE
haven,han,v%pr_pl,The Nun's Priest's Tale 3038,data/riverside_cats/NPT_riv.cat,As ye han herd the dede man devyse,RIVERSIDE
seien,sayn,v%inf,The Nun's Priest's Tale 3046,data/riverside_cats/NPT_riv.cat,What sholde I moore unto this tale sayn,RIVERSIDE
haven,han,v%pr_pl,The Nun's Priest's Tale 3059,data/riverside_cats/NPT_riv.cat,Han hent the carter and so soore hym pyned,RIVERSIDE
mouen,may,v%pr_pl,The Nun's Priest's Tale 3063,data/riverside_cats/NPT_riv.cat,Heere may men seen that dremes been to drede,RIVERSIDE
haven,han,v%inf,The Nun's Priest's Tale 3067,data/riverside_cats/NPT_riv.cat,Two men that wolde han passed over see,RIVERSIDE
don,do,v%inf,The Nun's Priest's Tale 3089,data/riverside_cats/NPT_riv.cat,That I wol lette for to do my thynges,RIVERSIDE
shulen,shul,v%pr_pl,The Nun's Priest's Tale 3130,data/riverside_cats/NPT_riv.cat,Reed eek of Joseph and ther shul ye see,RIVERSIDE
don,doon,v%pr_pl,The Nun's Priest's Tale 3224,data/riverside_cats/NPT_riv.cat,As gladly doon thise homycides alle,RIVERSIDE
don,do,v%inf,The Nun's Priest's Tale 3247,data/riverside_cats/NPT_riv.cat,To do that same thyng or do it noght,RIVERSIDE
haven,han,v%inf,The Nun's Priest's Tale 3251,data/riverside_cats/NPT_riv.cat,I wol nat han to do of swich mateere,RIVERSIDE
mouen,may,v%pr_pl,The Nun's Priest's Tale 3252,data/riverside_cats/NPT_riv.cat,My tale is of a cok as ye may heere,RIVERSIDE
gon,go,v%inf,The Nun's Priest's Tale 3258,data/riverside_cats/NPT_riv.cat,And made Adam fro Paradys to go,RIVERSIDE
mouen,may,v%pr_pl,The Nun's Priest's Tale 3264,data/riverside_cats/NPT_riv.cat,And what they seyn of wommen ye may heere,RIVERSIDE
haven,han,v%inf,The Nun's Priest's Tale 3283,data/riverside_cats/NPT_riv.cat,He wolde han fled but that the fox anon,RIVERSIDE
willen,wol,v%pr_pl,The Nun's Priest's Tale 3284,data/riverside_cats/NPT_riv.cat,Seyde Gentil sire allas wher wol ye gon,RIVERSIDE
gon,gon,v%inf,The Nun's Priest's Tale 3284,data/riverside_cats/NPT_riv.cat,Seyde Gentil sire allas wher wol ye gon,RIVERSIDE
slen,slayn,v%ppl,The Nun's Priest's Tale 3348,data/riverside_cats/NPT_riv.cat,That whan thy worthy kyng Richard was slayn,RIVERSIDE
slen,slayn,v%ppl,The Nun's Priest's Tale 3352,data/riverside_cats/NPT_riv.cat,For on a Friday soothly slayn was he,RIVERSIDE
slen,slayn,v%ppl,The Nun's Priest's Tale 3359,data/riverside_cats/NPT_riv.cat,And slayn hym as seith us Eneydos,RIVERSIDE
haven,had,v%pt_pl,The Nun's Priest's Tale 3361,data/riverside_cats/NPT_riv.cat,Whan they had seyn of Chauntecleer the sighte,RIVERSIDE
slen,slayn,v%ppl,The Nun's Priest's Tale 3373,data/riverside_cats/NPT_riv.cat,Withouten gilt this Nero hath hem slayn,RIVERSIDE
gon,gon,v%inf,The Nun's Priest's Tale 3378,data/riverside_cats/NPT_riv.cat,And syen the fox toward the grove gon,RIVERSIDE
rennen,ran,v%pt_pl,The Nun's Priest's Tale 3381,data/riverside_cats/NPT_riv.cat,Ha ha The fox and after hym they ran,RIVERSIDE
rennen,ran,v%pt_pl,The Nun's Priest's Tale 3385,data/riverside_cats/NPT_riv.cat,Ran cow and calf and eek the verray hogges,RIVERSIDE
poupen,powped,v%pt_pl,The Nun's Priest's Tale 3399,data/riverside_cats/NPT_riv.cat,Of horn of boon in whiche they blewe and powped,RIVERSIDE
houpen,howped,v%pt_pl,The Nun's Priest's Tale 3400,data/riverside_cats/NPT_riv.cat,And therwithal they skriked and they howped,RIVERSIDE
don,do,v%inf,The Nun's Priest's Tale 3430,data/riverside_cats/NPT_riv.cat,Do me to synge and wynke with myn ye,RIVERSIDE
don,doon,v%inf,The Wife of Bath's Tale 881,data/riverside_cats/WBT_riv.cat,And he ne wol doon hem but dishonour,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Tale 892,data/riverside_cats/WBT_riv.cat,By cours of lawe and sholde han lost his heed,RIVERSIDE
gon,gon,v%inf,The Wife of Bath's Tale 908,data/riverside_cats/WBT_riv.cat,Yet wol I yeve thee leve for to gon,RIVERSIDE
don,do,v%inf,The Wife of Bath's Tale 936,data/riverside_cats/WBT_riv.cat,For to be free and do right as us lest,RIVERSIDE
willen,wol,v%pr_pl,The Wife of Bath's Tale 944,data/riverside_cats/WBT_riv.cat,We wol been holden wise and clene of synne,RIVERSIDE
seien,seyn,v%pr_pl,The Wife of Bath's Tale 945,data/riverside_cats/WBT_riv.cat,And somme seyn that greet delit han we,RIVERSIDE
haven,han,v%pr_pl,The Wife of Bath's Tale 945,data/riverside_cats/WBT_riv.cat,And somme seyn that greet delit han we,RIVERSIDE
don,do,v%inf,The Wife of Bath's Tale 962,data/riverside_cats/WBT_riv.cat,She nolde do that vileynye or synne,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Tale 963,data/riverside_cats/WBT_riv.cat,To make hir housbonde han so foul a name,RIVERSIDE
mouen,may,v%pr_pl,The Wife of Bath's Tale 979,data/riverside_cats/WBT_riv.cat,Heere may ye se thogh we a tyme abyde,RIVERSIDE
connen,kan,v%pr_pl,The Wife of Bath's Tale 980,data/riverside_cats/WBT_riv.cat,Yet out it moot we kan no conseil hyde,RIVERSIDE
willen,wol,v%pr_pl,The Wife of Bath's Tale 981,data/riverside_cats/WBT_riv.cat,The remenant of the tale if ye wol heere,RIVERSIDE
seien,seyn,v%inf,The Wife of Bath's Tale 1006,data/riverside_cats/WBT_riv.cat,I nam but deed but if that I kan seyn,RIVERSIDE
gon,go,v%inf,The Wife of Bath's Tale 1020,data/riverside_cats/WBT_riv.cat,Lat us go forth withouten lenger speche,RIVERSIDE
contrarien,contraried,v%pt_pl,The Wife of Bath's Tale 1044,data/riverside_cats/WBT_riv.cat,Ne wydwe that contraried that he sayde,RIVERSIDE
gon,go,v%inf,The Wife of Bath's Tale 1061,data/riverside_cats/WBT_riv.cat,Taak al my good and lat my body go,RIVERSIDE
don,do,v%inf,The Wife of Bath's Tale 1115,data/riverside_cats/WBT_riv.cat,To do the gentil dedes that he kan,RIVERSIDE
don,do,v%inf,The Wife of Bath's Tale 1138,data/riverside_cats/WBT_riv.cat,They myghte do no vileynye or vice,RIVERSIDE
gon,go,v%inf,The Wife of Bath's Tale 1141,data/riverside_cats/WBT_riv.cat,And lat men shette the dores and go thenne,RIVERSIDE
mouen,may,v%pr_pl,The Wife of Bath's Tale 1146,data/riverside_cats/WBT_riv.cat,Heere may ye se wel how that genterye,RIVERSIDE
mouen,may,v%pr_pl,The Wife of Bath's Tale 1150,data/riverside_cats/WBT_riv.cat,For God it woot men may wel often fynde,RIVERSIDE
don,do,v%inf,The Wife of Bath's Tale 1151,data/riverside_cats/WBT_riv.cat,A lordes sone do shame and vileynye,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Tale 1152,data/riverside_cats/WBT_riv.cat,And he that wole han pris of his gentrye,RIVERSIDE
don,do,v%inf,The Wife of Bath's Tale 1155,data/riverside_cats/WBT_riv.cat,And nel hymselven do no gentil dedis,RIVERSIDE
shulen,shul,v%pr_pl,The Wife of Bath's Tale 1169,data/riverside_cats/WBT_riv.cat,Ther shul ye seen expres that it no drede is,RIVERSIDE
seien,seyn,v%inf,The Wife of Bath's Tale 1184,data/riverside_cats/WBT_riv.cat,This wole Senec and othere clerkes seyn,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Tale 1188,data/riverside_cats/WBT_riv.cat,For he wolde han that is nat in his myght,RIVERSIDE
seien,seyn,v%pr_pl,The Wife of Bath's Tale 1210,data/riverside_cats/WBT_riv.cat,Seyn that men sholde an oold wight doon favour,RIVERSIDE
don,doon,v%inf,The Wife of Bath's Tale 1210,data/riverside_cats/WBT_riv.cat,Seyn that men sholde an oold wight doon favour,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Tale 1220,data/riverside_cats/WBT_riv.cat,To han me foul and old til that I deye,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Tale 1223,data/riverside_cats/WBT_riv.cat,Or elles ye wol han me yong and fair,RIVERSIDE
seien,seyn,v%inf,The Wife of Bath's Tale 1241,data/riverside_cats/WBT_riv.cat,This is to seyn ye bothe fair and good,RIVERSIDE
don,doon,v%inf,The Wife of Bath's Tale 1256,data/riverside_cats/WBT_riv.cat,That myghte doon hym plesance or likyng,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 20,data/riverside_cats/TC5_riv.cat,Men wiste nevere womman han the care,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book V 50,data/riverside_cats/TC5_riv.cat,But why he nolde don so fel a dede,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 54,data/riverside_cats/TC5_riv.cat,Sholde han ben slayn lo this was al his care,RIVERSIDE
slen,slayn,v%ppl,Troilus and Criseyde; Book V 54,data/riverside_cats/TC5_riv.cat,Sholde han ben slayn lo this was al his care,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 68,data/riverside_cats/TC5_riv.cat,And ferther wolde han riden out of doute,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book V 69,data/riverside_cats/TC5_riv.cat,Ful fayn and wo was hym to gon so sone,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 142,data/riverside_cats/TC5_riv.cat,Han many a day ben alwey yet parde,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book V 187,data/riverside_cats/TC5_riv.cat,And wol do fayn that is hym lief and dere,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book V 225,data/riverside_cats/TC5_riv.cat,How shal I do Whan shal she come ayeyn,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book V 226,data/riverside_cats/TC5_riv.cat,I not allas whi lete ich hire to go,RIVERSIDE
sweren,sworn,v%ppl,Troilus and Criseyde; Book V 283,data/riverside_cats/TC5_riv.cat,Although he on his hed it hadde sworn,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book V 286,data/riverside_cats/TC5_riv.cat,Nowher to gon but on the morwe he wente,RIVERSIDE
don,don,v%pr_pl,Troilus and Criseyde; Book V 344,data/riverside_cats/TC5_riv.cat,How don this folk that seen hire loves wedded,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 369,data/riverside_cats/TC5_riv.cat,And leches seyn that of complexiouns,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 372,data/riverside_cats/TC5_riv.cat,Ek oother seyn that thorugh impressiouns,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 390,data/riverside_cats/TC5_riv.cat,This tyme and ek how fresshly we may lyve,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 394,data/riverside_cats/TC5_riv.cat,That we han led and forth the tyme dryve,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 398,data/riverside_cats/TC5_riv.cat,We shal therwith so foryete or oppresse,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book V 399,data/riverside_cats/TC5_riv.cat,That wel unneth it don shal us duresse,RIVERSIDE
gon,go,v%pr_pl,Troilus and Criseyde; Book V 402,data/riverside_cats/TC5_riv.cat,Go we pleye us in som lusty route,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 415,data/riverside_cats/TC5_riv.cat,This knowen folk that han ysuffred peyne,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 429,data/riverside_cats/TC5_riv.cat,That we may pleye us best in al this town,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 478,data/riverside_cats/TC5_riv.cat,Intendestow that we shal here bleve,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 514,data/riverside_cats/TC5_riv.cat,And to the chambre hire wey than han they nomen,RIVERSIDE
gon,go,v%pr_pl,Troilus and Criseyde; Book V 523,data/riverside_cats/TC5_riv.cat,As go we sen the palais of Criseyde,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book V 527,data/riverside_cats/TC5_riv.cat,A cause he fond in towne for to go,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 637,data/riverside_cats/TC5_riv.cat,That absent was gan synge as ye may heere,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book V 694,data/riverside_cats/TC5_riv.cat,My fader nyl for nothyng do me grace,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 724,data/riverside_cats/TC5_riv.cat,That nolde han wepen for hire peynes smerte,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 756,data/riverside_cats/TC5_riv.cat,For evere on love han wrecches had envye,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book V 794,data/riverside_cats/TC5_riv.cat,He myghte seyn he were a conquerour,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 804,data/riverside_cats/TC5_riv.cat,And som men seyn he was of tonge large,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book V 810,data/riverside_cats/TC5_riv.cat,To gon ytressed with hire heres clere,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book V 837,data/riverside_cats/TC5_riv.cat,In durryng don that longeth to a knyght,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book V 840,data/riverside_cats/TC5_riv.cat,Stood paregal to durre don that hym leste,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 846,data/riverside_cats/TC5_riv.cat,And feyned hym with Calkas han to doone,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 854,data/riverside_cats/TC5_riv.cat,As frendes don of which som shal ye heere,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book V 876,data/riverside_cats/TC5_riv.cat,Kan I nat seyn what may the cause be,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 893,data/riverside_cats/TC5_riv.cat,Shal ben agast that Grekes wol hem shende,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 893,data/riverside_cats/TC5_riv.cat,Shal ben agast that Grekes wol hem shende,RIVERSIDE
shulen,shul,v%pr_pl,Troilus and Criseyde; Book V 894,data/riverside_cats/TC5_riv.cat,And men shul drede unto the worldes ende,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book V 898,data/riverside_cats/TC5_riv.cat,That is to seyn with double wordes slye,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 900,data/riverside_cats/TC5_riv.cat,Ye shal wel knowen that I naught ne lie,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 905,data/riverside_cats/TC5_riv.cat,Han yeven Antenor for yow anon,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book V 907,data/riverside_cats/TC5_riv.cat,Destroied ben Whi nay so mote I gon,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 911,data/riverside_cats/TC5_riv.cat,What wol ye more lufsom lady deere,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 944,data/riverside_cats/TC5_riv.cat,Ye wol me graunte that I may tomorwe,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 952,data/riverside_cats/TC5_riv.cat,And thus to hym she seyde as ye may here,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 981,data/riverside_cats/TC5_riv.cat,And that doth me to han so gret a wonder,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 982,data/riverside_cats/TC5_riv.cat,That ye wol scornen any womman so,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book V 984,data/riverside_cats/TC5_riv.cat,I am disposed bet so mot I go,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 990,data/riverside_cats/TC5_riv.cat,Herafter whan ye wonnen han the town,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 997,data/riverside_cats/TC5_riv.cat,And whan yow list ye may come here ayayn,RIVERSIDE
gon,gon,v%pr_pl,Troilus and Criseyde; Book V 998,data/riverside_cats/TC5_riv.cat,And er ye gon thus muche I sey yow here,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book V 1000,data/riverside_cats/TC5_riv.cat,If that I sholde of any Grek han routhe,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book V 1012,data/riverside_cats/TC5_riv.cat,And after this the sothe for to seyn,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 1065,data/riverside_cats/TC5_riv.cat,Thei wol seyn in as muche as in me is,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 1080,data/riverside_cats/TC5_riv.cat,And frendes love that shal ye han of me,RIVERSIDE
slepen,hym,v%inf,Troilus and Criseyde; Book V 1106,data/riverside_cats/TC5_riv.cat,Hadde he that nyght nothyng to slepe hym leste,RIVERSIDE
connen,kan,v%pr_pl,Troilus and Criseyde; Book V 1113,data/riverside_cats/TC5_riv.cat,To loke if they kan sen aught of Criseyde,RIVERSIDE
gon,go,v%pr_pl,Troilus and Criseyde; Book V 1131,data/riverside_cats/TC5_riv.cat,And hom they go withoute more speche,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book V 1138,data/riverside_cats/TC5_riv.cat,Com forth I wol unto the yate go,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book V 1140,data/riverside_cats/TC5_riv.cat,And I wol don hem holden up the yate,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1156,data/riverside_cats/TC5_riv.cat,We han naught elles for to don ywis,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book V 1156,data/riverside_cats/TC5_riv.cat,We han naught elles for to don ywis,RIVERSIDE
reven,reft,v%ppl,Troilus and Criseyde; Book V 1260,data/riverside_cats/TC5_riv.cat,Who hath me reft Criseyde al my plesaunce,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book V 1261,data/riverside_cats/TC5_riv.cat,Allas whi leet I you from hennes go,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book V 1268,data/riverside_cats/TC5_riv.cat,What shal I don my Pandarus allas,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book V 1279,data/riverside_cats/TC5_riv.cat,How darstow seyn that fals thy lady ys,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book V 1296,data/riverside_cats/TC5_riv.cat,And se now whi for this I dar wel seyn,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1316,data/riverside_cats/TC5_riv.cat,He wrot right thus and seyde as ye may here,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1335,data/riverside_cats/TC5_riv.cat,And that defaced is that may ye wite,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 1341,data/riverside_cats/TC5_riv.cat,Wol vouchesauf this lettre to byholde,RIVERSIDE
vouchen_sauf,vouchesauf,v%inf,Troilus and Criseyde; Book V 1341,data/riverside_cats/TC5_riv.cat,Wol vouchesauf this lettre to byholde,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1349,data/riverside_cats/TC5_riv.cat,Han taried ther ye seyden soth to seyne,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1358,data/riverside_cats/TC5_riv.cat,How ye han ferd and don whil ye be theere,RIVERSIDE
ben,arn,v%pr_pl,Troilus and Criseyde; Book V 1374,data/riverside_cats/TC5_riv.cat,Of sorwful teris salte arn waxen welles,RIVERSIDE
seien,sey,v%inf,Troilus and Criseyde; Book V 1377,data/riverside_cats/TC5_riv.cat,My joie in wo I kan sey yow naught ellis,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1381,data/riverside_cats/TC5_riv.cat,Ye may redresse and more a thousand sithe,RIVERSIDE
don,do,v%pr_pl,Troilus and Criseyde; Book V 1410,data/riverside_cats/TC5_riv.cat,But wheither that ye do me lyve or deye,RIVERSIDE
slen,slayn,v%ppl,The Monk's Tale 2039,data/riverside_cats/MkT_riv.cat,Whan they were slayn so thursted hym that he,RIVERSIDE
haven,han,v%inf,The Monk's Tale 2041,data/riverside_cats/MkT_riv.cat,That God wolde on his peyne han some pitee,RIVERSIDE
shulen,shal,v%pr_pl,The Monk's Tale 2062,data/riverside_cats/MkT_riv.cat,For wommen shal hym bryngen to meschaunce,RIVERSIDE
seien,seyn,v%inf,The Monk's Tale 2087,data/riverside_cats/MkT_riv.cat,This is to seyn the prynces everichoon,RIVERSIDE
slen,slayn,v%ppl,The Monk's Tale 2088,data/riverside_cats/MkT_riv.cat,And eek thre thousand bodyes were ther slayn,RIVERSIDE
seien,sayn,v%inf,The Monk's Tale 2090,data/riverside_cats/MkT_riv.cat,Of Sampson now wol I namoore sayn,RIVERSIDE
haven,han,v%inf,The Monk's Tale 2093,data/riverside_cats/MkT_riv.cat,Of swich thyng as they wolde han secree fayn,RIVERSIDE
don,do,v%inf,The Monk's Tale 2152,data/riverside_cats/MkT_riv.cat,Of Israel he leet do gelde anoon,RIVERSIDE
sounen,sowned,v%pt_pl,The Monk's Tale 2158,data/riverside_cats/MkT_riv.cat,That wiste to what fyn his dremes sowned,RIVERSIDE
mouen,may,v%pr_pl,The Monk's Tale 2239,data/riverside_cats/MkT_riv.cat,Lordynges ensample heerby may ye take,RIVERSIDE
don,do,v%inf,The Monk's Tale 2290,data/riverside_cats/MkT_riv.cat,Thanne wolde she ones suffre hym do the same,RIVERSIDE
conqueren,conquered,v%pt_pl,The Monk's Tale 2313,data/riverside_cats/MkT_riv.cat,That they conquered manye regnes grete,RIVERSIDE
holden,held,v%pt_pl,The Monk's Tale 2316,data/riverside_cats/MkT_riv.cat,Of Rome and with strong hond held hem ful faste,RIVERSIDE
don,doon,v%inf,The Monk's Tale 2317,data/riverside_cats/MkT_riv.cat,Ne nevere myghte hir foomen doon hem flee,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 21,data/riverside_cats/TC4_riv.cat,Iwis hemself sholde han the vilanye,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 69,data/riverside_cats/TC4_riv.cat,For love of God to don that reverence,RIVERSIDE
