RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,72,,10,10,He was a verray parfit gentil knyght,He was a verray parfit gentil knight,u S u Su Su Su S,u S u Su Su Su S,he@pron1%nom ben@v%pt_3 a@indef_art verrei@adj parfit@adj gentil@adj knight@n,he@pron1%nom ben@v%pt_3 a@indef_art verrei@adj parfit@adj gentil@adj knight@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,73,,10,10,But for to tellen yow of his array,But for to tellen yow of his array,u S u Su S u S uS,u S u Su S u S uS,but@conj for@prep#adv to@part tellen@v%inf you@pron%pl_obj of@prep his@pron1%gen arrai@n,but@conj for@prep#adv to@part tellen@v%inf you@pron%pl_obj of@prep his@pron1%gen arrai@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,74,,10,10,His hors were goode but he was nat gay,His hors were goode but he was nat gay,u S uS u S u S u S,u S uS u S u S u S,his@pron1%gen hors@n%pl ben@v%pt_pl god@adj but@conj he@pron1%nom ben@v%pt_3 not@adv gai@adj,his@pron1%gen hors@n%pl ben@v%pt_pl god@adj but@conj he@pron1%nom ben@v%pt_3 not@adv gai@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,75,,9,9,Of fustian he wered a gypon,Of fustian he wered a gipoun,u Su S uS u Su,u Su S uS u Su,of@prep fustian@n he@pron1%nom weren@v2%pt_3 a@indef_art jupon@n,of@prep fustian@n he@pron1%nom weren@v2%pt_3 a@indef_art jupon@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,76,DIFF,10,11,Al bismotered with his habergeon,And al bismotered with his habergeoun,u SuSu S u SuS,u S uSuS u S uSu,al@adv bismotered@ppl_abs with@prep his@pron1%gen habergeoun@n,and@conj al@adv bismotered@ppl_abs with@prep his@pron1%gen habergeoun@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,77,,10,10,For he was late ycome from his viage,For he was late ycome from his viage,u S u Su Su S u S,u S u Su Su S u S,for@conj he@pron1%nom ben@v%pt_3 late@adv comen@v%ppl from@prep his@pron1%gen viage@n,for@conj he@pron1%nom ben@v%pt_3 late@adv comen@v%ppl from@prep his@pron1%gen viage@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,78,,10,10,And wente for to doon his pilgrymage,And wente for to doon his pilgrimage,u Su S u S u SuS,u Su S u S u SuS,and@conj wenden@v%pt_3 for@prep#adv to@part don@v1%inf his@pron1%gen pilgrimage@n,and@conj wenden@v%pt_3 for@prep#adv to@part don@v1%inf his@pron1%gen pilgrimage@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,79,,10,10,With hym ther was his sone a yong SQUIER,With him ther was his sone a yong Squyer,u S u S u Su S u S,u S u S u Su S u S,with@prep him@pron%obj ther@adv ben@v%pt_3 his@pron1%gen sone@n a@indef_art yong@adj squier@n,with@prep him@pron%obj ther@adv ben@v%pt_3 his@pron1%gen sone@n a@indef_art yong@adj squier@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,80,,10,10,A lovyere and a lusty bacheler,A lovere and a lusty bacheler,u Su S u Su SuS,u Su S u Su SuS,a@indef_art lovere@n2 and@conj a@indef_art lusti@adj bacheler@n,a@indef_art lovere@n2 and@conj a@indef_art lusti@adj bacheler@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,81,,10,10,With lokkes crulle as they were leyd in presse,With lokkes crulle as they were leid in presse,u Su S u S u S u S,u Su S u S u S u S,with@prep lok@n1%pl crul@adj as@conj thei@pron%pl_nom ben@v%pt_pl leien@v1%ppl in@prep presse@n,with@prep lok@n1%pl crul@adj as@conj thei@pron%pl_nom ben@v%pt_pl leien@v1%ppl in@prep presse@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,82,,10,10,Of twenty yeer of age he was I gesse,Of twenty yeer of age he was I gesse,u Su S u S u S u S,u Su S u S u S u S,of@prep twenti@num_adj yer@n%pl of@prep age@n he@pron1%nom ben@v%pt_3 ich@pron%nom gessen@v%pr_1,of@prep twenti@num_adj yer@n%pl of@prep age@n he@pron1%nom ben@v%pt_3 ich@pron%nom gessen@v%pr_1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,83,,10,10,Of his stature he was of evene lengthe,Of his stature he was of even lengthe,u S uS u S u Su S,u S uS u S u Su S,of@prep his@pron1%gen stature@n he@pron1%nom ben@v%pt_3 of@prep even@adj lengthe@n,of@prep his@pron1%gen stature@n he@pron1%nom ben@v%pt_3 of@prep even@adj lengthe@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,84,DIFF,11,11,And wonderly delyvere and of greet strengthe,And wonderly delivere and greet of strengthe,u SuS uSu S u S u,u SuS uSu S u S u,and@conj wonderli@adv delivere@adj and@conj of@prep gret@adj strengthe@n,and@conj wonderli@adv delivere@adj and@conj gret@adj of@prep strengthe@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,85,,10,10,And he hadde been somtyme in chyvachie,And he had been somtime in chivachie,u S u S uS u SuS,u S u S uS u SuS,and@conj he@pron1%nom haven@v%pt_3 ben@v%ppl som-time@adv in@prep chevauche@n,and@conj he@pron1%nom haven@v%pt_3 ben@v%ppl som-time@adv in@prep chevauche@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,86,,10,10,In Flaundres in Artoys and Pycardie,In Flaundres in Artois and Picardie,u Su S uS u SuS,u Su S uS u SuS,in@prep flaundres@n#propn in@prep artois@n#propn and@conj picardie@n#propn,in@prep flaundres@n#propn in@prep artois@n#propn and@conj picardie@n#propn,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,87,DIFF,10,10,And born hym weel as of so litel space,And born him wel as in so litel space,u S u S u S u Su S,u S u S u S u Su S,and@conj beren@v1%ppl him@pron%obj wel@adv as@conj of@prep so@adv litel@adj space@n,and@conj beren@v1%ppl him@pron%obj wel@adv as@conj in@prep so@adv litel@adj space@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,88,,10,10,In hope to stonden in his lady grace,In hope to stonden in his lady grace,u S u Su S u Su S,u S u Su S u Su S,in@prep hope@n1 to@part stonden@v1%inf in@prep his@pron1%gen ladie@n%gen grace@n,in@prep hope@n1 to@part stonden@v1%inf in@prep his@pron1%gen ladie@n%gen grace@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,89,,10,10,Embrouded was he as it were a meede,Embrouded was he as it were a mede,uSu S u S u S u S,uSu S u S u S u S,embrouden@v%ppl ben@v%pt_3 he@pron1%nom as@conj hit@pron ben@v%pt_3 a@indef_art mede@n2,embrouden@v%ppl ben@v%pt_3 he@pron1%nom as@conj hit@pron ben@v%pt_3 a@indef_art mede@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,90,,10,10,Al ful of fresshe floures whyte and reede,Al ful of fresshe floures white and rede,u S u Su Su S u S,u S u Su Su S u S,al@adv ful@adj of@prep fresh@adj flour@n1%pl whit@adj and@conj red@adj,al@adv ful@adj of@prep fresh@adj flour@n1%pl whit@adj and@conj red@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,91,,10,10,Syngynge he was or floytynge al the day,Singinge he was or floitinge al the day,uS u S u Su S u S,uS u S u Su S u S,singen@v%prp_abs he@pron1%nom ben@v%pt_3 or@conj flouten@v%prp_abs al@gram_adj the@def_art dai@n,singen@v%prp_abs he@pron1%nom ben@v%pt_3 or@conj flouten@v%prp_abs al@gram_adj the@def_art dai@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,92,,10,10,He was as fressh as is the month of May,He was as fresh as is the monthe of May,u S u S u S u S u S,u S u S u S u S u S,he@pron1%nom ben@v%pt_3 as@conj fresh@adj as@conj ben@v%pr_3 the@def_art month@n of@prep mai@n2,he@pron1%nom ben@v%pt_3 as@conj fresh@adj as@conj ben@v%pr_3 the@def_art month@n of@prep mai@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,93,,10,10,Short was his gowne with sleves longe and wyde,Short was his gown with sleves longe and wide,u S u S u Su S u S,u S u S u Su S u S,short@adj ben@v%pt_3 his@pron1%gen goune@n with@prep sleve@n%pl long@adj1 and@conj wid@adj,short@adj ben@v%pt_3 his@pron1%gen goune@n with@prep sleve@n%pl long@adj1 and@conj wid@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,94,,10,10,Wel koude he sitte on hors and faire ryde,Wel coude he sitte on hors and faire ride,u Su S u S u S u S,u Su S u S u S u S,wel@adv connen@v%pt_3 he@pron1%nom sitten@v%inf on@prep hors@n and@conj faire@adv riden@v%inf,wel@adv connen@v%pt_3 he@pron1%nom sitten@v%inf on@prep hors@n and@conj faire@adv riden@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,95,,10,10,He koude songes make and wel endite,He coude songes make and wel endite,u Su Su S u S uS,u Su Su S u S uS,he@pron1%nom connen@v%pt_3 song@n%pl maken@v1%inf and@conj wel@adv enditen@v%inf,he@pron1%nom connen@v%pt_3 song@n%pl maken@v1%inf and@conj wel@adv enditen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,96,DIFF,10,10,Juste and eek daunce and weel purtreye and write,Juste and daunce and wel purtreye and write,u S u S u S uS u S,uS u S u S uS u S,justen@v%inf and@conj ek@adv dauncen@v%inf and@conj wel@adv portraien@v%inf and@conj writen@v%inf,justen@v%inf and@conj dauncen@v%inf and@conj wel@adv portraien@v%inf and@conj writen@v%inf,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,97,,10,10,So hoote he lovede that by nyghtertale,So hote he loved that by nightertale,u S u Su S u SuS,u S u Su S u SuS,so@adv hote@adv he@pron1%nom loven@v1%pt_3 that@conj bi@prep nighter-tale@n,so@adv hote@adv he@pron1%nom loven@v1%pt_3 that@conj bi@prep nighter-tale@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,98,,10,10,He sleep namoore than dooth a nyghtyngale,He sleep namore than doth a nightingale,u S uS u S u SuS,u S uS u S u SuS,he@pron1%nom slepen@v%pt_3 no_more@adv%comp than@conj don@v1%pr_3 a@indef_art nightin-gale@n,he@pron1%nom slepen@v%pt_3 no_more@adv%comp than@conj don@v1%pr_3 a@indef_art nightin-gale@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,99,,11,10,Curteis he was lowely and servysable,Curteis he was lowly and servisable,uS u S uSu S uSu,uS u S uS u SuS,courteis@adj he@pron1%nom ben@v%pt_3 louli@adj and@conj servisable@adj,courteis@adj he@pron1%nom ben@v%pt_3 louli@adj and@conj servisable@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,100,,10,10,And carf biforn his fader at the table,And carf biforn his fader at the table,u S uS u Su S u S,u S uS u Su S u S,and@conj kerven@v%pt_3 biforen@prep his@pron1%gen fader@n at@prep the@def_art table@n,and@conj kerven@v%pt_3 biforen@prep his@pron1%gen fader@n at@prep the@def_art table@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,101,,10,10,A YEMAN hadde he and servantz namo,A Yeman hadde he and servaunts namo,u Su S u S uS uS,u Su S u S uS uS,a@indef_art yeman@n haven@v%pt_3 he@pron1%nom and@conj servaunt@n%pl no_mo@adj%comp,a@indef_art yeman@n haven@v%pt_3 he@pron1%nom and@conj servaunt@n%pl no_mo@adj%comp,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,102,,10,10,At that tyme for hym liste ride so,At that time for him liste ride so,u S uS u S uS u S,u S uS u S uS u S,at@prep that@art&gram_adj time@n for@conj him@pron%obj listen@v1%pt_3 riden@v%inf so@adv,at@prep that@art&gram_adj time@n for@conj him@pron%obj listen@v1%pt_3 riden@v%inf so@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,103,,10,10,And he was clad in cote and hood of grene,And he was clad in cote and hood of grene,u S u S u S u S u S,u S u S u S u S u S,and@conj he@pron1%nom ben@v%pt_3 clothen@v%ppl in@prep cote@n2 and@conj hod@n of@prep grene@n1,and@conj he@pron1%nom ben@v%pt_3 clothen@v%ppl in@prep cote@n2 and@conj hod@n of@prep grene@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,104,DIFF,10,10,A sheef of pecok arwes bright and kene,A sheef of pecok arwes bright and kene,u S u Su Su S u S,u S u SuSu S u S,a@indef_art shef@n of@prep po-cok@n arwe@n%pl bright@adj and@conj kene@adj,a@indef_art shef@n of@prep po-cok@n arwe@n%pl bright@adj and@conj kene@adj,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,105,,10,10,Under his belt he bar ful thriftily,Under his belt he bar ful thriftily,uS u S u S u SuS,uS u S u S u SuS,under@prep his@pron1%gen belt@n he@pron1%nom beren@v1%pt_3 ful@adv thriftili@adv,under@prep his@pron1%gen belt@n he@pron1%nom beren@v1%pt_3 ful@adv thriftili@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,106,,10,10,Wel koude he dresse his takel yemanly,Wel coude he dresse his takel yemanly,u S u S u Su SuS,u S u S u Su SuS,wel@adv connen@v%pt_3 he@pron1%nom dressen@v%inf his@pron1%gen takel@n yemanli@adv,wel@adv connen@v%pt_3 he@pron1%nom dressen@v%inf his@pron1%gen takel@n yemanli@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,107,,11,11,His arwes drouped noght with fetheres lowe,His arwes drouped noght with fetheres lowe,u Su Su S u SuS u,u Su Su S u SuS u,his@pron1%gen arwe@n%pl droupen@v%pt_pl nought@adv with@prep fether@n%pl loue@adj,his@pron1%gen arwe@n%pl droupen@v%pt_pl nought@adv with@prep fether@n%pl loue@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,108,,10,10,And in his hand he baar a myghty bowe,And in his hand he bar a mighty bowe,u S u S u S u Su S,u S u S u S u Su S,and@conj in@prep his@pron1%gen honde@n he@pron1%nom beren@v1%pt_3 a@indef_art mighti@adj boue@n1,and@conj in@prep his@pron1%gen honde@n he@pron1%nom beren@v1%pt_3 a@indef_art mighti@adj boue@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,109,DIFF,10,10,A not heed hadde he with a broun visage,A not heed hadde he with a broun visage,u S u S u S u S uS,u Su S u S u S uS,a@indef_art not@adj hed@n1 haven@v%pt_3 he@pron1%nom with@prep a@indef_art broun@adj visage@n,a@indef_art haven@v%pt_3 he@pron1%nom with@prep a@indef_art broun@adj visage@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,110,,11,10,Of wodecraft wel koude he al the usage,Of woodcraft wel coude he al the usage,u SuS u S u S u Su,u Su S u S u S uS,of@prep wode-craft@n wel@adv connen@v%pt_3 he@pron1%nom al@gram_adj the@def_art usage@n,of@prep wode-craft@n wel@adv connen@v%pt_3 he@pron1%nom al@gram_adj the@def_art usage@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,111,,10,10,Upon his arm he baar a gay bracer,Upon his arm he bar a gay bracer,uS u S u S u S uS,uS u S u S u S uS,upon@prep his@pron1%gen arm@n he@pron1%nom beren@v1%pt_3 a@indef_art gai@adj bracer@n,upon@prep his@pron1%gen arm@n he@pron1%nom beren@v1%pt_3 a@indef_art gai@adj bracer@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,112,DIFF,11,10,And by his syde a swerd and a bokeler,And by his side a swerd and bokeler,u S u S u S u S uSu,u S u S u S u SuS,and@conj bi@prep his@pron1%gen side@n a@indef_art sword@n and@conj a@indef_art bokeler@n1,and@conj bi@prep his@pron1%gen side@n a@indef_art sword@n and@conj bokeler@n1,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,113,,10,10,And on that oother syde a gay daggere,And on that other side a gay daggere,u S u Su S u S uS,u S u Su S u S uS,and@conj on@prep that@art&gram_adj other@gram_adj side@n a@indef_art gai@adj daggere@n,and@conj on@prep that@art&gram_adj other@gram_adj side@n a@indef_art gai@adj daggere@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,114,,10,10,Harneised wel and sharp as point of spere,Harneised wel and sharpe as point of spere,uSu S u S u S u S,uSu S u S u S u S,harneisen@v%ppl_abs wel@adv and@conj sharp@adj as@conj pointe@n1 of@prep spere@n1,harneisen@v%ppl_abs wel@adv and@conj sharp@adj as@conj pointe@n1 of@prep spere@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,115,DIFF,11,10,A Cristopher on his brest of silver sheene,A Cristofre on his brest of silver shene,u SuS u S u S uS u,u Su S u S u Su S,a@indef_art cristofre@n on@prep his@pron1%gen brest@n1 of@prep silver@n shene@adj,a@indef_art cristofre@n on@prep his@pron1%gen brest@n1 of@prep silver@n shene@adj,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,116,,10,10,An horn he bar the bawdryk was of grene,An horn he bar the bawdrik was of grene,u S u S u Su S u S,u S u S u Su S u S,a@indef_art horn@n he@pron1%nom beren@v1%pt_3 the@def_art bauderik@n ben@v%pt_3 of@prep grene@n1,a@indef_art horn@n he@pron1%nom beren@v1%pt_3 the@def_art bauderik@n ben@v%pt_3 of@prep grene@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,117,,10,10,A forster was he soothly as I gesse,A forster was he soothly as I gesse,u Su S u Su S u S,u Su S u Su S u S,a@indef_art forster@n ben@v%pt_3 he@pron1%nom sothli@adv as@conj ich@pron%nom gessen@v%pr_1,a@indef_art forster@n ben@v%pt_3 he@pron1%nom sothli@adv as@conj ich@pron%nom gessen@v%pr_1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,118,,10,10,Ther was also a Nonne a PRIORESSE,Ther was also a nonne a Prioresse,u S uS u S u SuS,u S uS u Su S uS,ther@adv ben@v%pt_3 also@adv a@indef_art nonne@n a@indef_art prioresse@n,ther@adv ben@v%pt_3 also@adv a@indef_art nonne@n a@indef_art prioresse@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,119,,10,10,That of hir smylyng was ful symple and coy,That of hir smiling was ful simple and coy,u S u Su S u S u S,u S u Su S u S u S,that@pron of@prep hire@pron1%fem_gen smilinge@ger ben@v%pt_3 ful@adv simple@adj and@conj coi@adj,that@pron of@prep hire@pron1%fem_gen smilinge@ger ben@v%pt_3 ful@adv simple@adj and@conj coi@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,120,,10,10,Hire gretteste ooth was but by Seinte Loy,Hir gretteste ooth was but by Seinte Loy,uS uS u S u S u S,u SuS u S u S u S,hire@pron1%fem_gen gret@adj%sup oth@n ben@v%pt_3 but@conj bi@prep seinte@adj loi@n#propn,hire@pron1%fem_gen gret@adj%sup oth@n ben@v%pt_3 but@conj bi@prep seinte@adj loi@n#propn,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,121,,10,10,And she was cleped madame Eglentyne,And she was cleped madame Eglentine,u S u Su Su SuS,u S u Su Su SuS,and@conj she@pron%nom ben@v%pt_3 clepen@v%ppl ma-dame@n#adj eglentine@n#propn,and@conj she@pron%nom ben@v%pt_3 clepen@v%ppl ma-dame@n#adj eglentine@n#propn,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,122,,10,10,Ful weel she soong the service dyvyne,Ful wel she songe the service divine,u S u S u SuS uS,u S u Su S uS uS,ful@adv wel@adv she@pron%nom singen@v%pt_3 the@def_art servise@n divine@adj,ful@adv wel@adv she@pron%nom singen@v%pt_3 the@def_art servise@n divine@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,123,,10,10,Entuned in hir nose ful semely,Entuned in hir nose ful semely,uSu S u S u SuS,uSu S u S u SuS,entunen@v%ppl_abs in@prep hire@pron1%fem_gen nose@n1 ful@adv semeli@adv,entunen@v%ppl_abs in@prep hire@pron1%fem_gen nose@n1 ful@adv semeli@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,124,,10,10,And Frenssh she spak ful faire and fetisly,And Frensh she spak ful faire and fetisly,u S u S u S u SuS,u S u S u S u SuS,and@conj frensh@adj#n she@pron%nom speken@v%pt_3 ful@adv faire@adv and@conj fetisli@adv,and@conj frensh@adj#n she@pron%nom speken@v%pt_3 ful@adv faire@adv and@conj fetisli@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,125,,10,10,After the scole of Stratford atte Bowe,After the scole of Stratford atte Bowe,uS u Su S uS u S,uS u Su S uS u S,after@prep the@def_art scole@n2 of@prep stratford@n#propn atte@prep boue@n1,after@prep the@def_art scole@n2 of@prep stratford@n#propn atte@prep boue@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,126,,10,10,For Frenssh of Parys was to hire unknowe,For Frensh of Paris was to hire unknowe,u S u Su S u S uS,u S u Su S u S uS,for@conj frensh@adj#n of@prep paris@n1#propn ben@v%pt_3 to@prep hire@pron2%fem_obj unknouen@v%ppl,for@conj frensh@adj#n of@prep paris@n1#propn ben@v%pt_3 to@prep hire@pron2%fem_obj unknouen@v%ppl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,127,DIFF,10,10,At mete wel ytaught was she with alle,At mete wel ytaught was she withalle,u Su S uS u S u S,u Su S uS u S uS,at@prep mete@n1 wel@adv itechen@v%ppl ben@v%pt_3 she@pron%nom with@prep al@gram_adjas_n,at@prep mete@n1 wel@adv itechen@v%ppl ben@v%pt_3 she@pron%nom with-al@adv,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,128,,10,10,She leet no morsel from hir lippes falle,She leet no morsel from hir lippes falle,u S u Su S u Su S,u S u Su S u Su S,she@pron%nom leten@v%pt_3 no@gram_adj morsel@n from@prep hire@pron1%fem_gen lippe@n1%pl fallen@v%inf,she@pron%nom leten@v%pt_3 no@gram_adj morsel@n from@prep hire@pron1%fem_gen lippe@n1%pl fallen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,129,,10,10,Ne wette hir fyngres in hir sauce depe,Ne wette hir fingres in hir sauce depe,u Su S uS u S u S,u Su S uS u S u S,ne@conj1 weten@v%pt_3 hire@pron1%fem_gen finger@n%pl in@prep hire@pron1%fem_gen sauce@n depe@adv,ne@conj1 weten@v%pt_3 hire@pron1%fem_gen finger@n%pl in@prep hire@pron1%fem_gen sauce@n depe@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,130,,11,11,Wel koude she carie a morsel and wel kepe,Wel coud she carie a morsel and wel kepe,u S u Su S uS u S u,u S u Su S uS u S u,wel@adv connen@v%pt_3 she@pron%nom carien@v%inf a@indef_art morsel@n and@conj wel@adv kepen@v%inf,wel@adv connen@v%pt_3 she@pron%nom carien@v%inf a@indef_art morsel@n and@conj wel@adv kepen@v%inf,
